CONCEPTICON_ID	CONCEPTICON_GLOSS	PICTURE_CODE	ENGLISH	ENGLISH_RESPONSE_NUMBER	ENGLISH_SHANNON_DIVERSITY	ENGLISH_MODAL_RESPONSE_PERCENTAGE	ENGLISH_DUNNO_PERCENTAGE	ENGLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ENGLISH_FAMILIARITY	CZECH	CZECH_RESPONSE_NUMBER	CZECH_SHANNON_DIVERSITY	CZECH_MODAL_RESPONSE_PERCENTAGE	CZECH_DUNNO_PERCENTAGE	CZECH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CZECH_FAMILIARITY	FINNISH	FINNISH_RESPONSE_NUMBER	FINNISH_SHANNON_DIVERSITY	FINNISH_MODAL_RESPONSE_PERCENTAGE	FINNISH_DUNNO_PERCENTAGE	FINNISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FINNISH_FAMILIARITY	ITALIAN	ITALIAN_RESPONSE_NUMBER	ITALIAN_SHANNON_DIVERSITY	ITALIAN_MODAL_RESPONSE_PERCENTAGE	ITALIAN_DUNNO_PERCENTAGE	ITALIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ITALIAN_FAMILIARITY	KOREAN	KOREAN_RESPONSE_NUMBER	KOREAN_SHANNON_DIVERSITY	KOREAN_MODAL_RESPONSE_PERCENTAGE	KOREAN_DUNNO_PERCENTAGE	KOREAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	KOREAN_FAMILIARITY	GERMAN	GERMAN_RESPONSE_NUMBER	GERMAN_SHANNON_DIVERSITY	GERMAN_MODAL_RESPONSE_PERCENTAGE	GERMAN_DUNNO_PERCENTAGE	GERMAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GERMAN_FAMILIARITY	CATALAN	CATALAN_RESPONSE_NUMBER	CATALAN_SHANNON_DIVERSITY	CATALAN_MODAL_RESPONSE_PERCENTAGE	CATALAN_DUNNO_PERCENTAGE	CATALAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CATALAN_FAMILIARITY	DUTCH	DUTCH_RESPONSE_NUMBER	DUTCH_SHANNON_DIVERSITY	DUTCH_MODAL_RESPONSE_PERCENTAGE	DUTCH_DUNNO_PERCENTAGE	DUTCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	DUTCH_FAMILIARITY	MANDARIN	MANDARIN_RESPONSE_NUMBER	MANDARIN_SHANNON_DIVERSITY	MANDARIN_MODAL_RESPONSE_PERCENTAGE	MANDARIN_DUNNO_PERCENTAGE	MANDARIN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MANDARIN_FAMILIARITY	CGREEK	CGREEK_RESPONSE_NUMBER	CGREEK_SHANNON_DIVERSITY	CGREEK_MODAL_RESPONSE_PERCENTAGE	CGREEK_DUNNO_PERCENTAGE	CGREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CGREEK_FAMILIARITY	FRENCH	FRENCH_RESPONSE_NUMBER	FRENCH_SHANNON_DIVERSITY	FRENCH_MODAL_RESPONSE_PERCENTAGE	FRENCH_DUNNO_PERCENTAGE	FRENCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FRENCH_FAMILIARITY	GREEK	GREEK_RESPONSE_NUMBER	GREEK_SHANNON_DIVERSITY	GREEK_MODAL_RESPONSE_PERCENTAGE	GREEK_DUNNO_PERCENTAGE	GREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GREEK_FAMILIARITY	HEBREW	HEBREW_RESPONSE_NUMBER	HEBREW_SHANNON_DIVERSITY	HEBREW_MODAL_RESPONSE_PERCENTAGE	HEBREW_DUNNO_PERCENTAGE	HEBREW_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HEBREW_FAMILIARITY	HUNGARIAN	HUNGARIAN_RESPONSE_NUMBER	HUNGARIAN_SHANNON_DIVERSITY	HUNGARIAN_MODAL_RESPONSE_PERCENTAGE	HUNGARIAN_DUNNO_PERCENTAGE	HUNGARIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HUNGARIAN_FAMILIARITY	ARABIC	ARABIC_RESPONSE_NUMBER	ARABIC_SHANNON_DIVERSITY	ARABIC_MODAL_RESPONSE_PERCENTAGE	ARABIC_DUNNO_PERCENTAGE	ARABIC_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ARABIC_FAMILIARITY	MALAYSIAN	MALAYSIAN_RESPONSE_NUMBER	MALAYSIAN_SHANNON_DIVERSITY	MALAYSIAN_MODAL_RESPONSE_PERCENTAGE	MALAYSIAN_DUNNO_PERCENTAGE	MALAYSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MALAYSIAN_FAMILIARITY	NORWEGIAN	NORWEGIAN_RESPONSE_NUMBER	NORWEGIAN_SHANNON_DIVERSITY	NORWEGIAN_MODAL_RESPONSE_PERCENTAGE	NORWEGIAN_DUNNO_PERCENTAGE	NORWEGIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	NORWEGIAN_FAMILIARITY	POLISH	POLISH_RESPONSE_NUMBER	POLISH_SHANNON_DIVERSITY	POLISH_MODAL_RESPONSE_PERCENTAGE	POLISH_DUNNO_PERCENTAGE	POLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	POLISH_FAMILIARITY	PORTUGUESE	PORTUGUESE_RESPONSE_NUMBER	PORTUGUESE_SHANNON_DIVERSITY	PORTUGUESE_MODAL_RESPONSE_PERCENTAGE	PORTUGUESE_DUNNO_PERCENTAGE	PORTUGUESE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	PORTUGUESE_FAMILIARITY	RUSSIAN	RUSSIAN_RESPONSE_NUMBER	RUSSIAN_SHANNON_DIVERSITY	RUSSIAN_MODAL_RESPONSE_PERCENTAGE	RUSSIAN_DUNNO_PERCENTAGE	RUSSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	RUSSIAN_FAMILIARITY	SERBIAN	SERBIAN_RESPONSE_NUMBER	SERBIAN_SHANNON_DIVERSITY	SERBIAN_MODAL_RESPONSE_PERCENTAGE	SERBIAN_DUNNO_PERCENTAGE	SERBIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SERBIAN_FAMILIARITY	SLOVAK	SLOVAK_RESPONSE_NUMBER	SLOVAK_SHANNON_DIVERSITY	SLOVAK_MODAL_RESPONSE_PERCENTAGE	SLOVAK_DUNNO_PERCENTAGE	SLOVAK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SLOVAK_FAMILIARITY	SPANISH	SPANISH_RESPONSE_NUMBER	SPANISH_SHANNON_DIVERSITY	SPANISH_MODAL_RESPONSE_PERCENTAGE	SPANISH_DUNNO_PERCENTAGE	SPANISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SPANISH_FAMILIARITY	TURKISH	TURKISH_RESPONSE_NUMBER	TURKISH_SHANNON_DIVERSITY	TURKISH_MODAL_RESPONSE_PERCENTAGE	TURKISH_DUNNO_PERCENTAGE	TURKISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	TURKISH_FAMILIARITY	WELSH	WELSH_RESPONSE_NUMBER	WELSH_SHANNON_DIVERSITY	WELSH_MODAL_RESPONSE_PERCENTAGE	WELSH_DUNNO_PERCENTAGE	WELSH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	WELSH_FAMILIARITY	BASQUE	BASQUE_RESPONSE_NUMBER	BASQUE_SHANNON_DIVERSITY	BASQUE_MODAL_RESPONSE_PERCENTAGE	BASQUE_DUNNO_PERCENTAGE	BASQUE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	BASQUE_FAMILIARITY	FLEMISH	FLEMISH_RESPONSE_NUMBER	FLEMISH_SHANNON_DIVERSITY	FLEMISH_MODAL_RESPONSE_PERCENTAGE	FLEMISH_DUNNO_PERCENTAGE	FLEMISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FLEMISH_FAMILIARITY
1386	LION	15	lion	100	0	100	0	1		lev	83	0	100	0	0	79.48192771	leijona	84	0	100	1.19047619	0	84.30952381	leone	100	0	100	0	0		사자	78	0.291818257	94.87179487	0	0	73.96	loewe	100	0	100	0	0		lleó	98	0.00	100	0	1.020408163	76.5								狮子	80	0.485460761	87.17948718	2.5	0	76.4375	λιοντάρι	80	0.173781323	98.68421053	2.5	2.5	74.12345679	lion	100	0	100	0	0		λιοντάρι	80	0	100	0	0	76.6875	אריה	80	0	100	0	0	92.55	oroszlán	78	0	100	0	0	92.42307692	أسد	40	0.297472249	94.73684211	2.5	2.5	90.8	singa	80	0.526766697	92.30769231	2.5	0	85.95	løve	80	0	97.5	0	0	79.01265823	lew	89	0	100	0	2.247191011	88.38888889	leão	88	0	100	0	0	75.35227273	лев	82	0	100	0	0	87.29268293	lav	95	0	100	0	0	88.32631579	lev	80	0	100	0	1.25	90.07407407	león	100	0	100	0	0		aslan	80	0	100	1.25	1.25	92.74	llew	36	0	100	0	5.555555556	85.80555556	lehoi	80	0	100	0	0	75.1875	leeuw	60	0	100	0	0	
1053	HUNTER	16	hunter	100	1.619014173	50	4	4		lovec	83	1.62264257	52.5	0	3.614457831	68.59036145	metsästäjä	84	0.906430281	83.13253012	0	1.19047619	73.66666667	cacciatore	100	0	100	1	0		사냥꾼	78	1.780324856	58.90410959	0	6.41025641	55.82	jaeger	100	0.512753111	90.81632653	0	2		caçador	98	0.26	95.65217391	1.020408163	5.102040816	67.8								猎人	80	1.786036698	63.38028169	1.25	10	69.05	κυνηγός	80	0.173781323	96.15384615	0	2.5	76.08641975	chasseur	100	0.141440543	98	0	0		κυνηγός	80	0.232927855	96.20253165	0	1.25	69.3	צייד	80	0.294615206	94.80519481	1.25	2.5	83.6125	vadász	78	0	100	0	2.564102564	88.42307692	صياد	40	0	100	7.5	5	89.6	pemburu	80	0.291818257	94.87179487	1.25	1.25	75.6375	jeger	80	0.707343668	85	0	0	74.325	myśliwy	89	1.355959758	73.4939759	4.494382022	2.247191011	78.5	caçador	88	0.373125658	94.25287356	0	1.136363636	66.13636364	охотник	82	0.420809489	91.46341463	0	0	83.79268293	lovac	95	0	100	0	2.105263158	85.97894737	poľovník	80	1.079765807	78.20512821	1.25	1.25	81.69135802	cazador	100	0	100	0	1		avcı	80	0.172036949	97.43589744	0	2.5	91.39	saethwr	36	1.594302319	48.48484848	8.333333333	0	65.69444444	ehiztari	80	0.397974479	93.75	0	0	76.925	jager	60	0	100	0	3.389830508	
3917	DEVIL	17	devil	100	0.477747375	91.75257732	1	2		čert	83	1.249868522	62.65060241	0	0	70.79518072	piru	84	1.365253241	51.85185185	0	3.571428571	76.4047619	diavolo	100	0.14609425	97.91666667	1	3		악마	78	0.40985537	91.78082192	1.282051282	5.128205128	61.45	teufel	100	0	100	0	4		dimoni	98	0.45	90.72164948	1.020408163	0	70.8								恶魔	80	1.649384279	62.06896552	6.25	21.25	59.5375	διάβολος	80	0.963852929	77.27272727	5	12.5	62.58024691	diable	100	0.482146113	91.91919192	0	1		διάβολος	80	0.51910369	93.67088608	0	1.25	64.3	שטן	80	0.468995594	90	0	0	87.025	ördög	78	0.237508144	96.1038961	0	1.282051282	88.94871795	شيطان	40	0.315997133	94.28571429	10	2.5	81.2	syaitan	80	0.346731468	93.50649351	1.25	2.5	82.15	djevel	80	0.524031283	91.02564103	0	2.5	75.9125	diabeł	89	0	100	0	2.247191011	83.71111111	diabo	88	0.016677611	100	1.136363636	2.272727273	61.98863636	дьявол	82	1.629210831	59.75609756	0	0	74.53658537	đavo	95	0.463201988	92.39130435	0	3.157894737	79.04210526	čert	80	0.874879461	79.48717949	0	2.5	81.44444444	diablo	100	1.091789925	59	0	0		şeytan	80	0.699953397	86.07594937	0	1.25	87.83	diafol	36	0.370117999	90.90909091	5.555555556	2.777777778	71.86111111	deabru	80	0	100	1.25	3.75	71.7875	duivel	60	0.219297308	96.49122807	0	3.389830508	
2386	TURKEY	19	turkey	100	1.426294852	73.11827957	6	1		krocan	83	0.553694818	91.46341463	0	1.204819277	78.44578313	kalkkuna	84	0.297472249	94.73684211	4.761904762	4.761904762	73.01190476	tacchino	100	1.037672393	77.89473684	4	1		칠면조	78	2.104670953	41.66666667	6.41025641	1.282051282	53.03	truthahn	100	1.22262028	78.35051546	2	1		gall d'indi	98	1.01	82.02247191	10.20408163	-1.020408163	61.1								火鸡	80	2.210826219	40.625	8.75	11.25	57.6125	γαλοπούλα	80	1.237557594	69.56521739	3.797468354	10.12658228	72.51851852	dindon	100	1.138403736	75	1	3		γαλοπούλα	80	0.718864417	85.52631579	2.5	2.5	68.15	תרנגול הודו	80	1.172408735	73.41772152	0	1.25	82.9875	pulyka	78	0.363846998	93.05555556	7.692307692	0	84.74358974	تاوس	40	2.342425909	100	20	55	72.625	ayam	80	1.356638544	72.36842105	5	0	74.3875	kalkun	80	0.177389453	97.33333333	1.25	5	68.35	indyk	89	0.521949079	90.69767442	1.123595506	2.247191011	82.46666667	peru	88	1.151560328	70.88607595	6.818181818	3.409090909	64.88636364	индюк	82	0.457487168	92.40506329	0	3.658536585	80.69512195	ćurka	95	0.975760642	59.13978495	0	2.105263158	81.72631579	moriak	80	0.813496638	82.05128205	1.25	1.25	82.37037037	pavo	100	0.342978951	94.84536082	2	1		hindi   	80	0.838281539	81.01265823	0	1.25	90.34	twrci	36	0.043048843	96.96969697	5.555555556	2.777777778	79.88888889	indioilar	80	0.880339734	83.82352941	11.25	3.75	59.9125	kalkoen	60	0.313812964	94.33962264	5	6.666666667	
2668	SKELETON	20	skeleton	100	0	100	0	0		kostra	83	0.461216041	90.24390244	0	1.204819277	80.62650602	luuranko	84	0	100	0	1.19047619	85.16666667	scheletro	100	0	100	0	0		해골	78	1.067285559	66.17647059	2.564102564	10.25641026	67.01	skelett	100	0	100	0	1		esquelet	98	0.14	97.95918367	0	0	79.5								骨架	80	2.456709248	41.09589041	0	8.75	74.9875	σκελετός	80	0	100	0	2.5	79.03703704	squelette	100	0	100	0	1		σκελετός 	80	0	100	0	0	76.9625	שלד	80	0.168660931	97.5	0	0	92.425	csontváz	78	0	100	0	0	90.80769231	هيكل عظمه	40	0.716725659	89.28571429	20	10	75.65	rangka	80	1.581582091	60.25641026	1.25	1.25	82.1875	skjelett	80	0	100	0	0	81.325	szkielet	89	0.155103272	97.75280899	0	0	88.14444444	esqueleto	88	0	100	0	0	79.04545455	скелет	82	0	100	0	0	89.79268293	skelet	95	0.998000884	52.63157895	0	0	86.47368421	kostra	80	0.173781323	97.4025974	0	3.75	88.30864198	esqueleto	100	0	100	0	1		iskelet	80	0	100	0	0	95	sgerbwd	36	0.430551867	91.17647059	2.777777778	2.777777778	80.72222222	eskeleto	80	0.778800269	82.27848101	0	1.25	73.1875	skelet	60	0	100	0	1.666666667	
		21	boxer	100	0	100	0	0		boxer	83	0.339712371	94.93670886	0	3.658536585	74.69879518	nyrkkeilijä	84	0.165427034	97.56097561	0	2.380952381	80.17857143	pugile	100	1.131372043	78.78787879	0	1		권투	78	2.325593056	33.76623377	0	1.282051282	69.97	boxer	100	0	100	0	3		boxejador	98	0.74	83.50515464	0	1.020408163	64.9								拳击手	80	1.49583831	53.33333333	0	6.25	73.05	μποξέρ	80	1.220004204	71.05263158	1.25	3.75	72.60493827	boxeur	100	0.505248223	91	0	0		μποξέρ	80	1.469375201	62.82051282	1.25	1.25	73.1	מתאגרף	80	0.978554091	81.25	0	0	89.3	bokszoló	78	0.300391417	94.66666667	0	3.846153846	88.15384615	ملاكم	40	0.984944322	35.71428571	17.5	12.5	71.8	peninju	80	0.291818257	94.87179487	1.25	1.25	81.2375	bokser	80	0.387743181	92.40506329	0	1.25	71.9375	bokser	89	0.155103272	94.38202247	0	0	83.97777778	lutador	88	1.532197869	47.05882353	2.272727273	1.136363636	65.375	боксер	82	0.336396957	95	0	2.43902439	84.81707317	bokser	95	0.14854949	97.87234043	0	1.052631579	87.15789474	boxer	80	0.650838804	87.01298701	0	3.75	80.38271605	boxeador	100	0	100	1	1		boksör	80	0.286396957	95	0	0	92.61	bocsiwr	36	0.4683726	88.23529412	5.555555556	0	77.91666667	boxeolari	80	1.54830393	61.84210526	2.5	2.5	71.5625	bokser	60	0	100	1.666666667	0	
747	BICYCLE	23	bike	100	0	100	0	1		kolo	83	0.331305613	93.90243902	0	0	91	polkupyörä	84	0.881117707	77.38095238	0	0	89.94047619	bicicletta	100	0	100	0	0		자전거	78	0	100	2.564102564	0	81.22	fahrrad	100	0.334944487	95	0	0		bicicleta	98	0.00	100	0	0	87.2								自行车	80	0	100	0	2.5	82	ποδήλατο	80	0	100	0	3.75	88.92592593	vélo	100	0.194391858	97	0	0		ποδήλατο	80	0	100	0	0	90.2125	אופניים	80	0	100	0	0	94.5125	bicikli	78	0.756404195	78.20512821	0	0	92.62820513	بسيكلات	40	0.775512658	77.14285714	7.5	5	85	basikal	80	0.168660931	97.5	0	0	89.375	sykkel	80	0	100	0	0	90.4875	rower	89	0	100	0	0	92.7	bicicleta	88	0.156491063	97.72727273	0	0	87.80681818	велосипед	82	0	100	0	0	89.73170732	bicikl	95	0	100	0	0	92.2	bicykel	80	0	100	0	1.25	94.86419753	bicicleta	100	0	100	0	0		bisiklet	80	0	100	0	1.25	95.66	beic	36	0	100	0	0	88.38888889	bizikleta	80	0.669015835	82.5	0	0	84.1	fiets	60	0	100	1.666666667	0	
1394	BONE	24	bone	100	0	100	0	0		kost	83	0	100	0	0	85.63855422	luu	84	0.323814475	95.23809524	0	0	84.26190476	osso	100	0	100	1	0		뼈다귀	78	1.564274357	58.66666667	0	3.846153846	66.49	knochen	100	0	100	0	0		os	98	0.00	100	0	2.040816327	76.1								骨头	80	0.177389453	97.33333333	0	6.25	77.825	κόκκαλο	80	0	100	1.25	1.25	81.24691358	os	100	0	100	0	1		κόκαλο	80	0	100	0	1.25	79.2375	עצם	80	0	100	0	0	91.2875	csont	78	0.175565026	97.36842105	0	2.564102564	90.30769231	عضمه	40	0	100	2.5	2.5	87.225	tulang	80	0.51910369	91.13924051	0	1.25	82.525	bein	80	1.054672353	66.23376623	1.25	2.5	81.0125	kość	89	0.15649106	97.72727273	0	1.123595506	88.91111111	osso	88	0	100	0	0	82.32954545	кость	82	0.420809489	91.46341463	0	0	89	koska	95	0.989884644	55.91397849	0	2.105263158	87.63157895	kosť	80	0	100	0	3.75	91.55555556	hueso	100	0	100	0	0		kemik	80	0	100	0	0	92.31	asgwrn	36	0	100	0	5.555555556	82.52777778	hezur	80	0	100	0	0	78.85	bot	60	0.781728122	76.78571429	1.666666667	5	
2366	ONION	26	onion	100	0	100	4	5		cibule	83	0	100	1.204819277	1.204819277	89.21686747	sipuli	84	1.00978791	69.51219512	0	2.380952381	87	cipolla	100	0	100	2	4		양파	78	0.422384784	93.24324324	5.128205128	0	73.24	zwiebel	100	0	100	1	4		ceba	98	0.00	100	1.020408163	0	82.5								洋葱	80	0	100	5	10	77.0125	κρεμμύδι	80	0	98.66666667	2.53164557	3.797468354	86.4691358	oignon	100	0.633966029	87.23404255	4	2		κρεμμύδι	80	0	100	0	0	89.8875	בצל	80	0	100	0	0	92.9	hagyma	78	0.77698092	84.41558442	1.282051282	0	91.62820513	بصل	40	0	100	2.5	7.5	88.325	bawang	80	0.232927855	96.20253165	0	1.25	87.7125	løk	80	0.858230793	70.88607595	0	1.25	87.25	cebula	89	0	100	1.123595506	2.247191011	88.63333333	cebola	88	0	100	6.818181818	2.272727273	84.97727273	лук	82	0.331305613	93.90243902	0	0	89.70731707	luk	95	0.700253122	84.94623656	1.052631579	1.052631579	87.97894737	cibuľa	80	0.237508144	96.1038961	2.5	1.25	90.32098765	cebolla	100	0	100	0	1		soğan	80	0	98.73417722	0	1.25	93.48	nionyn	36	0.043048843	96.96969697	5.555555556	2.777777778	78.83333333	tipula	80	0	100	1.25	2.5	80.25	ajuin	60	0.987380023	56.60377358	5	6.666666667	
4016	MICROSCOPE	28	microscope	100	0.793631231	82.55813953	13	1		mikroskop	83	0	100	0	1.204819277	80.19277108	mikroskooppi	84	0.413888922	93.42105263	7.142857143	2.380952381	74.98809524	microscopio	100	0.2108423	96.66666667	7	3		현미경	78	0	100	5.128205128	3.846153846	65.45	mikroskop	100	0.292929951	94.84536082	1	2		microscopi	98	0.07	98.92473118	5.102040816	0	75.8								显微镜	80	0	100	0	5	77.1875	μικροσκόπιο	80	0	98.55072464	10.12658228	3.797468354	72.40740741	microscope	100	0	100	7	5		μικροσκόπιο	80	0	100	2.5	5	69.925	מיקרוסקופ	80	0.300391417	94.66666667	1.25	5	83.3375	mikroszkóp	78	0.422384784	93.24324324	1.282051282	3.846153846	85.6025641	ميكروسكوب	40	0.666578358	82.60869565	22.5	20	73.8	mikroskop	80	0.566045462	94.59459459	6.25	1.25	81.85	mikroskop	80	0.244765082	95.94594595	5	2.5	72.8	mikroskop	89	0.15649106	96.62921348	0	0	87.15555556	microscópio	88	0.159350063	97.6744186	1.136363636	1.136363636	72.70454545	микроскоп	82	0	100	1.219512195	2.43902439	86.95121951	mikroskop	95	0	100	0	0	85.83157895	mikroskop	80	0	100	1.25	1.25	85.44444444	microscopio	100	0.144899618	97.93814433	3	0		mikroskop	80	0	100	0	2.5	91.43	microsgop	36	0.869884668	82.14285714	22.22222222	0	69.27777778	mikroskopio	80	0.242292189	96	6.25	0	63.65	microscoop	60	0.225363639	96.36363636	5	3.333333333	
		29	cowboy	100	0	100	0	2		kovboj	83	0.784961835	83.75	1.204819277	2.409638554	72.87951807	cowboy	84	1.028991962	82.05128205	0	7.142857143	70.5952381	cowboy	100	0.936007947	73.91304348	4	4		카우보이	78	0.269828448	95.38461538	2.564102564	14.1025641	59.21	cowboy	100	0.203905876	96.80851064	1	5		vaquer	98	1.50	41.75824176	6.12244898	1.020408163	50.8								牛仔	80	1.162504912	75.34246575	1.25	7.5	67.35	καουμπόης	80	0.367498495	92.95774648	2.5	8.75	69.58024691	cow-boy	100	0.284545683	95.95959596	0	1		καουμπόης	80	0	100	1.25	8.75	60.8625	קאובוי	80	1.207576824	69.73684211	2.5	2.5	84.275	cowboy	78	0	100	6.41025641	2.564102564	79.85897436	كاوبوي	40	0	100	27.5	15	70.05	koboi	80	1.37267246	61.97183099	6.25	5	74.225	cowboy	80	0	100	0	3.75	72.7875	kowboj	89	0.15510327	97.75280899	0	0	85.44444444	cowboy	88	0.339712371	94.93670886	6.818181818	3.409090909	55.15909091	ковбой	82	0	100	1.219512195	2.43902439	80.37804878	kauboj	95	0	100	1.052631579	1.052631579	79.63157895	kovboj	80	0.740383785	85.52631579	0	5	74.07407407	vaquero	100	0.750706531	84.53608247	2	1		kovboy	80	0.173781323	96.15384615	0	2.5	90.39	cowboi	36	0.044372324	96.875	8.333333333	2.777777778	70.11111111	bakero	80	0.863959539	83.78378378	7.5	0	59.8375	cowboy	60	0	100	3.333333333	0	
201	FARM	30	farm	100	0.14372617	97.95918367	0	2		farma	83	0.74090655	83.75	0	3.614457831	79.30120482	maatila	84	0	100	0	4.761904762	79.10714286	fattoria	100	0.247935838	95.87628866	0	3		농장	78	1.384193549	66.66666667	3.846153846	11.53846154	59.87	bauernhof	100	1.054917449	70.21276596	1	5		granja	98	0.25	95.83333333	0	2.040816327	76.4								农场	80	1.454821558	59.15492958	1.25	10	72.325	φάρμα	80	0.827840535	84.93150685	2.5	6.25	78.01234568	ferme	100	0	100	1	3		φάρμα	80	0.60644819	85.13513514	0	7.5	70.3875	חווה	80	0.689867754	86.66666667	1.25	5	82.9125	farm	78	1.168377935	70.12987013	0	1.282051282	84.66666667	مزرعة	40	0.422000517	91.42857143	7.5	5	85.55	ladang	80	1.178448908	75.32467532	0	3.75	83.275	gård	80	0.172036949	97.43589744	0	2.5	80.3	farma	89	1.50499587	64.70588235	1.123595506	3.370786517	85.88888889	quinta	88	0.613535858	90.24390244	0	6.818181818	72.67045455	ферма	82	0.914504631	84.61538462	0	4.87804878	82.81707317	farma	95	0.2108423	96.66666667	0	5.263157895	85.87368421	farma	80	0.649779014	89.33333333	1.25	5	84.54320988	granja	100	0.391569417	93.81443299	0	3		çiftlik	80	0.340373286	93.67088608	1.25	0	89.45	fferm	36	0	100	0	2.777777778	84.47222222	baserria	80	1.270766761	79.16666667	1.25	8.75	77.2625	boerderij	60	0	100	1.666666667	5	
1943	CROWN (OF HEAD)	32	crown	100	0	100	0	2		koruna	83	0.167026804	97.5308642	1.204819277	1.204819277	78.40963855	kruunu	84	0	100	0	3.571428571	79.70238095	corona	100	0	100	0	0		왕관	78	0	100	0	0	61.26	krone	100	0	100	0	0		corona	98	0.00	100	1.020408163	0	71.1								皇冠	80	1.111393049	59.74025974	0	3.75	72.625	στέμμα	80	0.985228136	57.14285714	1.25	2.5	76.9382716	couronne	100	0	100	1	0		στέμμα	80	0.881290899	70	0	0	70.15	כתר	80	0	100	0	0	90.55	korona	78	0	100	0	0	90.74358974	تاج	40	0.303374836	94.59459459	2.5	5	88.1	mahkota	80	0.708961814	89.47368421	2.5	2.5	82.125	krone	80	0	100	0	0	76.6375	korona	89	0	100	0	0	85.68888889	coroa	88	0	100	1.136363636	0	69.625	корона	82	0	100	0	0	83.5	kruna	95	0	100	0	0	85.83157895	koruna	80	0.168660931	97.5	0	0	84.69135802	corona	100	0	100	0	0		taç	80	0	98.73417722	0	1.25	88.31	coron	36	0.422000517	91.42857143	2.777777778	0	78.97222222	koro	80	0	100	0	0	70.5625	kroon	60	0	100	1.694915254	0	
1247	EAR	35	ear	100	0.141440543	98	0	0		ucho	83	0	100	0	0	93.8313253	korva	84	0.558777016	90.24390244	0	2.380952381	92.11904762	orecchio	100	0	100	0	1		귀	78	0	100	0	1.282051282	84.38	ohr	100	0.194391858	97	0	0		orella	98	0.00	100	0	1.020408163	87.0								耳朵	80	0.175565026	97.36842105	0	5	80.4375	αυτί	80	0	100	0	1.25	90.18518519	oreille	100	0	100	0	0		αφτί	80	0	100	0	0	93.5625	אוזן	80	0	100	0	0	94.55	fül	78	0.235193382	96.15384615	0	0	92.91025641	دينه	40	0	100	0	2.5	90.275	telinga	80	0.28907946	94.93670886	0	1.25	86.325	øre	80	0	100	0	0	91.1875	ucho	89	0.26451737	95.50561798	0	0	92.14444444	orelha	88	0.400575543	92.04545455	0	0	88.27272727	ухо	82	0	100	0	1.219512195	93.1097561	uvo	95	1.070110704	62.76595745	1.052631579	0	91.98947368	ucho	80	0	100	0	1.25	96.7037037	oreja	100	0	100	0	1		kulak	80	0	98.75	0	0	96	clust	36	0	100	0	0	88.52777778	belarri	80	0	100	0	0	83.375	oor	60	0.357646706	93.22033898	1.666666667	0	
843	SPIDER	38	spider	100	0	100	0	1		pavouk	83	0	100	0	3.614457831	83.75903614	hämähäkki	84	0	100	0	0	85.5	ragno	100	0.14609425	97.91666667	2	2		거미	78	0	100	0	1.282051282	65.54	spinne	100	0	100	0	1		aranya	98	0.00	100	1.020408163	3.06122449	78.0								蜘蛛	80	0	100	0	2.5	76.875	αράχνη	80	0	100	1.25	2.5	78.27160494	araignée	100	0	100	0	2		αράχνη	80	0	100	0	2.5	81.9125	עכביש	80	0	100	0	0	92.6625	pók	78	0	100	0	0	91.46153846	عنكبوت	40	1.425357403	65.78947368	5	0	87.675	labah-labah	80	0.235193382	96.15384615	1.25	1.25	82.3875	edderkopp	80	0	100	0	1.25	79.375	pająk	89	0	100	0	0	88.98888889	aranha	88	0	100	1.136363636	0	79.53409091	паук	82	0	100	0	0	88.48780488	pauk	95	0	100	1.052631579	0	88.76842105	pavúk	80	0	100	0	2.5	91.83950617	araña	100	0	100	0	2		örümcek	80	0.173781323	96.15384615	0	2.5	92.07	pry cop	36	0.315997133	94.28571429	0	2.777777778	83.52777778	armiarma	80	0.480433457	91.89189189	3.75	3.75	73.825	spin	60	0	100	1.666666667	0	
