CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	WORDPAIR	WORDPAIR_GLOSS	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
377	LOUD	loud	word2-3179	rude; loud	adjectives	0.4	3	0.2	0.692307692	1.7	0.6	1.7	0.5	0.9	1.3	0.9	0	0.545454545	1.003146853	صاخب	大声	uchel	vali	äänekäs	bruyant	רועש	głośny	громкий	ruidoso	jeuri	噪
378	PINCH	pinch	word1-1515	pinch; punch	verbs	2.3	0.363636364	1.1	0.538461538	1.5	1	3	0.5	0.2	0.7	0.4	0.3	0.636363636	0.853205128	يقرص	捏	pinsio	näpistama	nipistää	pincer	לצבוט	uszczypnąć	ущипнуть	pellizcar	kukupiga ngumi	捏
3780	PET	pet	word2-2076	cat; pet	nouns	4	3.363636364	2.7	2.538461538	2.3	3	4.2	2.7	3.2	1.2	3.3	3.2	2.727272727	2.869114219	حيوان أليف	宠物	anifail anwes	lemmikloom	lemmikkieläin	animal de compagnie	חיית מחמד	zwięrzę domowe	питомец	mascota	mnyama	寵物
379	BLUNT	dull	word1-1085	dull; bored	adjectives	4.7	2.181818182	4.3	2.076923077	1.9	2.2	1.4	1.9	1.8	2.5	4.2	0.2	2.818181818	2.28974359	ممل	平淡	diflas	nüri	tylsä	terne	משעמם	nudny	скучный	insulso	ilichoshwa	平淡
3797	OSTRICH	ostrich	word1-134	ostrich; orchard	nouns	0	0	0	0	0	0	0.1	0.2	0	0	0.4	0	0	0.058333333	نعامة	鸵鸟	estrys	jaanalind	strutsi	autruche	יען	struś	страус	avestruz	kiunga	鴕鳥
38	SPREAD OUT	spread	word2-3638	smear; spread	verbs	0.8	0.727272727	0.1	4.153846154	0.6	0.8	4.4	2.4	4	3.2	0.4	0.7	0.272727273	1.812820513	نشر	传播	lledaenu	laotama	levitä	propager	לפזר	rozsmarować	размазывать	untar	kupaka	傳播
3801	DATE (FRUIT)	date	word1-977	date; calendar	nouns	4	2.727272727	2.2	0.923076923	2.1	1.3	3	1.5	1.4	1.7	1.5	3.5	3.909090909	2.146620047	تاريخ	日期	dyddiad	kuupäev	päivämäärä	date	תאריך	data	дата	fecha	tarehe	日期
381	BLAME	blame	word1-1381	blame; accuse	verbs	4.7	3.363636364	5.1	4.153846154	3.1	4.1	4.7	2.4	4.5	4.3	2.4	5	2.818181818	3.827972028	يلوم	责怪	beio	süüdistama	syyttää	reprocher	לגנות	winić	осуждать	culpa	laumu	責怪
404	ALCOHOL (FERMENTED DRINK)	alcohol	word1-125	alcohol; gin	nouns	1	3.727272727	2	1.923076923	2.2	2.8	3.8	2.2	3.9	2.1	2.3	2.5	4.090909091	2.795104895	كحول	酒	alcohol	alkohol	alkoholi	alcool	אלכוהול	alkohol	алкоголь	alcohol	kileo	酒
41	IGNORE	ignore	word1-1518	ignore; avoid	verbs	4.1	0	3.1	2.846153846	4.4	3.5	3.6	1.7	3.1	3.7	3.3	2.3	1.090909091	2.719755245	يتجاهل	忽略	anwybyddu	ignoreerima	sivuuttaa	ignorer	להתעלם	ignorować	игнорировать	ignorar	kupuuza	唔睬
421	RETREAT	retreat	word1-1577	retreat; leave	verbs	2.9	3.454545455	2.9	2.923076923	2.3	3.1	4.9	3.4	3.4	2.6	2.9	0.3	4	3.014801865	يتراجع	撤退	encilio	taganema	vetäytyä	battre en retraite	לנסוג	wycofywać się	отходить	retirarse	kuenda	撤退
459	SNAP (OF STICK)	snap	word1-1629	snap; crunch	verbs	1.5	2	1.4	1.307692308	1.3	1.2	3.8	0.2	0.9	1.9	2.2	0.3	3	1.625641026	يفرقع	折断	clecian	naksama	napsahtaa	casser	לפצח	trzasnąć	щёлкать	chasquear	kuteketa	折斷
474	DRESS	dress	word1-888	dress; dance	nouns	2.4	0.181818182	0.3	0	0.9	0.2	0.9	0.7	0	0.7	0.3	0	0	0.348484848	فستان	裙子	ffrog	kleit	mekko	robe	שמלה	sukienka	платье	vestir	densi	裙
476	CUP	cup	word1-378	cup; jar	nouns	4	2	1.2	1.692307692	1.1	2.9	2.8	2.2	1.4	1.2	2.4	0.6	2.181818182	1.806177156	كوب	杯子	cwpan	tass	kuppi	tasse	כוס	filiżanka	чашка	vaso	kikombe	杯子
478	LIP	lip	word2-2249	hip; lip	nouns	0.8	0	0.2	0.076923077	0.6	1.3	1.1	1.4	0.2	0.6	0.5	0.1	0.181818182	0.521561772	شفّة	唇	gwefus	huul	huuli	lèvre	שפה	warga	губа	labio	mdomo	嘴唇
479	GROW	grow	word1-1458	grow; increase	verbs	4	0.909090909	3.9	4.538461538	4.4	1.3	6	1.4	2.6	3.2	4	1.7	0.727272727	2.889568765	يكبر	成长	tyfu	kasvama	kasvaa	croître	לצמוח	rosnąć	расти	crecer	kuongeza	成長
480	PLATE	plate	word1-340	plate; bowl	nouns	3.7	1.818181818	1.3	1.538461538	2.4	2.4	2.9	2.8	3.1	3.3	2.4	3.1	2.363636364	2.451689977	صحن	碟	plât	taldrik	lautanen	assiette	צלחת	talerz	тарелка	plato	sahani	碟
484	CONDEMN	condemn	word2-3281	reject; condemn	verbs	0.5	0.181818182	0.2	1.692307692	0.9	1.3	3.7	2.1	2.7	0.5	2.2	1	0.090909091	1.38041958	يدين	谴责	collfarnu	hukka mõistma	paheksua	condamner	לגנות	potępić	осуждать	condenar	kukataa	譴責
485	DISAPPEAR	disappear	word1-1763	disappear; shrink	verbs	2.6	0.272727273	2.1	1.076923077	1.7	1.6	1.8	1.8	2.3	0.9	0.4	0.9	0.727272727	1.298076923	يختفي	消失	diflannu	kaduma	hävitä	disparaître	להיעלם	zniknąć	исчезать	desaparecer	kupotea	消失
486	MINISTER	minister	word2-2219	rabbi; minister	nouns	0.6	0.090909091	3	3.076923077	4.3	0.4	1.5	1	4.4	2.2	1.2	0.8	0.090909091	1.838228438	قس	部长	gweinidog	vaimulik	ministeri	ministre	שר	duchowny	священник	ministro	mchungaji	部長
487	SHY	shy	word1-1131	shy; scared	adjectives	1.3	0.909090909	2	1.384615385	1.7	0.9	2.2	1.8	2	0.5	2.3	0.5	2.454545455	1.554020979	خجول	害羞	swil	häbelik	ujo	timide	ביישן	nieśmiały	стеснительный	tímido	ogopa	害羞
488	MANNER	manner	word2-2694	way; manner	nouns	5.4	4.272727273	3.9	3.230769231	0.6	2.6	5.8	4.6	2.1	3.7	1.7	4.6	4.454545455	3.463170163	نمط	方式	modd	laad	käytös	manière	אופן	sposób	манера	manera	namna	方式
489	KIDNEY	kidney	word1-113	kidney; organ	nouns	3.2	4.363636364	2.6	2	2.1	2.5	4.2	2.1	3.5	2.2	3.2	2.4	3.454545455	2.884848485	كلية	肾	aren	neer	munuainen	rein	כלייה	nerka	почка	riñón	figo	腎
49	REFUSE	refuse	word1-1361	refuse; decline	verbs	5.8	4.363636364	2.3	5.076923077	4.8	2.9	5.9	5	4.1	2.6	0.1	0	3.909090909	3.420804196	يرفض	拒绝	nadu	keelduma	kieltäytyä	refuser	לסרב	odrzucać	отказаться	negarse	teremko	拒絕
500	CRUEL	cruel	word1-1083	cruel; unfair	adjectives	4	0.454545455	1.8	1.769230769	2.2	1.7	4.2	1	1.7	1.8	1.9	2.4	0.636363636	1.796678322	قاسي	残忍	creulon	julm	julma	cruel	אכזר	okrutny	жестокий	cruel	jeuri	殘忍
501	LIFT	lift	word1-1619	lift; raise	verbs	2	3.545454545	3.9	5.153846154	2.2	4.4	5.3	0.8	2.5	2.3	0.9	3.9	2.727272727	3.135547786	يرفع	举起	codi	tõstma	nostaa	élever	להרים	podnieść	поднимать	levantar	kukuinua	舉起
504	LEARN	learn	word1-1346	learn; educate	verbs	3.4	2.272727273	4.4	0.615384615	2.8	1.2	4.1	1.9	4.3	1	1.7	3.5	3	2.565675991	يتعلّم	学习	dysgu	õppima	oppia	apprendre	ללמוד	uczyć się	учиться	aprender	elimisha	學習
506	MAIZE	maize	word2-2548	corn; maize	nouns	4	5.909090909	1.3	5.307692308	1.8	5.1	3	1.6	0.9	3.5	3.4	3.7	6	3.459731935	ذرة	玉米	indrawn	mais	maissikasvi	maïs	תירס	kukurydza	маис	maizal	nafaka	玉米
509	CERTAIN	sure	word2-2995	confident; sure	adjectives	5.3	3	4.6	4.923076923	3.3	2.9	5.6	5.6	4.5	2.6	0.6	3.4	4.090909091	3.759498834	متأكد	肯定	siwr	kindel	varma	sûr	ודאי	pewny	уверенный	Por supuesto	ana hakika	肯定
52	SHIVER	shiver	word1-1614	shiver; freeze	verbs	3.5	0.272727273	1.7	1.076923077	1.9	0.7	3.6	1.8	0.6	1.4	0.9	0.1	0	1.170804196	يرجف	发抖	crynnu	lõdisema	vapista	grelotter	לרעוד	drżeć	дрожать	temblar	kuganda	發抖
53	SPIRIT	spirit	word2-2540	god; spirit	nouns	2.5	0	1.3	2.307692308	0.8	2.2	3	1.1	2.1	2.1	1.5	2.2	0	1.550641026	روح	心靈	ysbryd	hing	henki	esprit	רוח	duch	дух	espíritu	roho	心靈
54	SHRINK	shrink	word1-1639	shrink; grow	verbs	1.4	0.181818182	0.1	0.076923077	0.6	0.4	1.6	1.3	0	0	0.2	0.1	0	0.379895105	يصغر	收缩	crebachu	kahanema	kutistua	rétrécir	להתכווץ	kurczyć się	сжиматься	encoger	kupungua	收縮
544	SPICY	spicy	word1-1248	spicy; good	adjectives	0.4	0	0	0	1.1	0.2	0.3	0.9	0.5	0.7	0	0	0.090909091	0.315909091	حار	辣	sbeislyd	vürtsikas	mausteinen	épicé	חריף	pikantny	пряный	picante	nzuri	辣
55	WHISPER	whisper	word2-3332	speak; whisper	verbs	3.6	3	2.2	1.538461538	2.2	2.8	4	2.2	2.2	1.2	1.5	1.2	1.181818182	2.101689977	يهمس	低语	sibrwd	sosistama	kuiskata	chuchoter	ללחוש	szeptać	шептать	susurrar	kutamka	低語
579	BATTLE	battle	word1-694	battle; conquest	nouns	4.2	0.545454545	2.5	2.230769231	2	2	3.5	1.9	2.6	1.9	2	0.2	0.727272727	1.841958042	معركة	战役	brwydr	võitlus	taistelu	bataille	קרב	bitwa	битва	batalla	mapigano	戰役
580	FUR	fur	word2-2560	woman; fur	nouns	0.3	0	0.1	0	0.4	0	0.5	0.4	0	0.4	0.3	0	0	0.175	فرو	毛	ffwr	karusnahk	turkki	fourrure	פרווה	futro	мех	piel	manyoya	毛
582	LEND	lend	word2-3232	give; lend	verbs	3.2	2.090909091	1.4	2.692307692	2.5	1.9	3.9	2.1	1.3	1.7	2.2	2.5	4.454545455	2.39481352	يقرض	借	benthyg	laenama	antaa lainaksi	prêter	להשאיל	pożyczyć	одалживать	prestar	kukopesha	借
583	KIND OR POLITE	polite	word1-1273	polite; proper	adjectives	3.5	3.818181818	1.1	3.076923077	3.6	2	2.3	0.9	1.7	2.6	2.9	0.1	3.272727273	2.280652681	مؤدّب	有礼貌	cwrtais	viisakas	kohtelias	poli	מנומס	grzeczny	вежливый	Cortés	wa heshima	有禮貌
584	DIFFICULT	difficult	word1-1110	difficult; simple	adjectives	1.6	0.181818182	0.1	0.076923077	0.7	0.4	1.8	1.8	0	0	0.2	0.1	0.272727273	0.469289044	صعب	困难	anodd	keeruline	vaikea	difficile	מורכב	trudny	тяжелый	difícil	ana shida	困難
586	GARDEN	garden	word2-2618	hose; garden	nouns	0.8	0	0	0.153846154	0.9	0.5	1.1	1.2	0.5	0.8	0.5	0.1	0.090909091	0.487062937	حديقة	花园	gardd	aed	puutarha	jardin	גינה	ogród	сад	jardín	bustani	花園
587	ANT	ant	word2-2185	fly; ant	nouns	2.9	0.636363636	0	0.615384615	1.5	1.6	2.5	2.6	1.2	0.6	0.5	0.4	0.818181818	1.080827506	نملة	蚂蚁	morgrugyn	sipelgas	muurahainen	fourmi	נמלה	mrówka	муравей	hormiga	nzi	螞蟻
59	ELECTRICITY	electricity	word1-440	electricity; case	nouns	0.1	0.090909091	0	0	0.4	0	1.3	0.4	0	0.6	0	0	0	0.232575758	كهرباء	电	trydan	elekter	sähkö	électricité	חשמל	elektryczność	электричество	electricidad	kesi	電
593	POTATO	potato	word2-2700	butter; potato	nouns	1	0.272727273	0.2	0.230769231	1	0.8	1.7	1	0.4	0.6	0.7	0.2	0.090909091	0.5995338	بطاطس	土豆	tatws	kartul	peruna	pomme de terre	תפוד	ziemniak	картофель	patata	kiazi	土豆
594	PIECE	piece	word2-2295	airport; piece	nouns	0.5	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0.033333333	قطعة	片	darn	tükk	pala	pièce	חלק	kawałek	кусок	pieza	uwanja wa ndege	片
597	PHYSICIAN	physician	word1-531	physician; doctor	nouns	4.7	4.818181818	4.6	4.692307692	5	5.1	5.8	5.2	5.4	2.8	5.3	5.2	5	4.909207459	طبيب معالج	大夫	ffisigwr	arst	lääkäri	médecin	רופא	lekarz	терапевт	médico	tabibu	大夫
6	EARTHQUAKE	earthquake	word1-846	earthquake; tremor	nouns	5.6	4.090909091	3.2	2.923076923	2.6	0.8	5	2.5	4.1	1	4.4	2.4	3.636363636	3.054195804	زلزال	地震	daeargryn	maavärin	maanjäristys	tremblement de terre	רעידת אדמה	trzęsienie ziemi	землетрясение	terremoto	kutetemeka	地震
600	STRANGE	odd	word2-3031	weird; odd	adjectives	4.9	5.727272727	3.4	4.769230769	5.5	5.4	6	3.7	4.1	3.8	1.2	3.8	5.727272727	4.426981352	غريب	古怪	hynod	imelik	omituinen	étrange	תמוה	osobliwy	необычный	impar	wa kigeni	古怪
603	COAT	coat	word2-2186	clothes; coat	nouns	3.2	4.181818182	1.6	1.538461538	2	2.3	3.5	2	2.6	1.6	1.4	2.8	2.363636364	2.323659674	معطف	上衣	cot	mantel	takki	manteau	מעיל	płaszcz	пальто	capa	koti	大褸
604	GLASS	glass	word1-489	glass; crystal	nouns	3.7	0.909090909	2.3	1.769230769	2.1	2.9	3.5	2.5	2	2.6	1.5	0.3	2.727272727	2.092132867	زجاج	玻璃	gwydr	klaas	lasi	verre	זכוכית	szkło	стекло	vaso	bilauri	玻璃
606	GRASS	grass	word1-341	grass; moss	nouns	3.5	1.636363636	1.4	1.615384615	1.7	1.4	2.8	1.8	1.1	1.5	2.1	1.5	2.545454545	1.758100233	عشب	草	glaswellt	muru	ruoho	herbe	דשא	trawa	трава	hierba	nyasi	草
609	HAIL	hail	word2-2587	rain; hail	nouns	3.2	1.454545455	1.9	1.846153846	2.4	2.8	3.6	2.8	1	1.2	1.3	3.7	0.818181818	2.068240093	برد	冰雹	cenllysg	rahe	raekuuro	grêle	ברד	grad	град	granizo	mvua	冰雹
614	HILL	hill	word1-365	hill; cliff	nouns	2.7	0.454545455	1.7	0.846153846	2	1.8	2.9	2.1	2.2	2.4	1.6	3.2	0.181818182	1.781876457	تل	小山	bryn	küngas	mäki	colline	גבעה	wzgórze	холм	colina	kilima	小山
615	HORSE	horse	word1-550	horse; mare	nouns	4.9	3.545454545	4.6	2.846153846	2.9	3.6	4.5	3.3	3.1	4.4	2.7	4	3.545454545	3.586421911	حصان	马	ceffyl	hobune	hevonen	cheval	סוס	koń	лошадь	caballo	farasi	馬
616	HOSPITAL	hospital	word2-2591	bed; hospital	nouns	2.1	0.454545455	0.7	0	1.2	0.2	1.6	1	0.3	1	0.7	0.4	0.272727273	0.652272727	مستشفى	医院	ysbyty	haigla	sairaala	hôpital	מרפאה	szpital	больница	hospital	hospitali	醫院
617	ICE	ice	word2-2136	snow; ice	nouns	4.1	2.545454545	3	2.923076923	2.8	3	4.3	2.8	2	2.4	3.1	3.8	3.545454545	3.017832168	جليد	冰	iâ	jää	jää	glace	קרח	lód	лёд	hielo	Theluji	冰
619	ANIMAL	animal	word1-974	animal; person	nouns	1.5	2	0.2	0.615384615	1.5	0.4	1.5	1.4	0	0.8	0.4	0.5	0.363636364	0.806585082	حيوان	动物	anifail	loom	eläin	animal	חיה	zwierzę	животное	animal	mnyama	動物
620	INSECT	insect	word1-817	insect; bee	nouns	3.6	3	1.2	1.846153846	2.8	2.9	3.6	1.9	2.8	2	2.9	2.3	3.454545455	2.558391608	حشرة	昆虫	pry	putukas	hyönteinen	insecte	חרק	insekt	насекомое	insecto	mdudu	昆蟲
621	IRON	iron	word2-2127	vitamin; iron	nouns	3.2	0.818181818	0.8	1.230769231	0.8	0.9	2.7	1.7	1.1	0.8	0.5	0	0.272727273	0.968473193	حديد	铁	haearn	raud	rauta	fer	ברזל	żelazo	железо	plancha	chuma	鐵
622	ISLAND	island	word1-712	island; task	nouns	0.1	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0.016666667	جزيرة	岛	ynys	saar	saari	île	אי	wyspa	остров	isla	kisiwa	島
624	LAKE	lake	word1-283	lake; swamp	nouns	2.6	0.454545455	1.3	1.153846154	0.9	1.5	3	1.4	0.6	0.5	2.8	2.8	2.545454545	1.579487179	بحيرة	湖	llyn	järv	järvi	lac	אגם	jezioro	озеро	lago	ziwa	湖
625	LAMP	lamp	word1-284	lamp; genie	nouns	2.8	0	0	0.769230769	0.8	0.2	1.9	0.9	0.6	0.2	1	0	0.181818182	0.545920746	مصباح	灯	lamp	lamp	lamppu	lampe	מנורה	lampa	фонарь	lámpara	jini	燈
628	LEAF	leaf	word2-2063	seedling; leaf	nouns	2.3	0.818181818	1.2	0.692307692	0.9	1.2	1.4	1.8	0.2	0.9	1.5	1.2	1.090909091	1.07511655	ورقة نبات	叶	deilen	leht	lehti	feuille	עלה	liść	лист	hoja	miche	葉
632	LIZARD	lizard	word1-15	lizard; crocodile	nouns	3.4	0.454545455	1	2	2.6	3.1	3.4	2.8	1.3	0.8	2.6	2.5	2	2.046212121	سحليّة	蜥蜴	madfall	sisalik	lisko	lézard	לטאה	jaszczurka	ящерица	lagartija	mamba	蜥蜴
634	MEAT	meat	word1-709	meat; bacon	nouns	4.1	3.181818182	2.7	1.692307692	2.9	3.1	3.4	2.4	4.8	2.4	1.5	4.2	2.545454545	2.901631702	لحم	肉	cig	liha	liha	viande	בשר	mięso	мясо	carne	nyama	肉
635	MILK	milk	word1-343	milk; juice	nouns	2.2	0.636363636	0.9	0.615384615	1	1.4	2.3	1.5	0.6	0.2	0.7	0.6	0.545454545	0.916433566	حليب	牛奶	llaeth	piim	maito	lait	חלב	mleko	молоко	Leche	maziwa	牛奶
636	MILL	mill	word1-254	mill; seed	nouns	2.7	0.181818182	0.2	0.230769231	1.1	0.3	2.3	0.9	0.1	1	1.5	0.2	0.272727273	0.69044289	طاحونة	磨坊	melin	veski	mylly	moulin	מטחנה	młyn	мельница	molino	mbegu	磨坊
637	MOSS	moss	word2-2229	grass; moss	nouns	3.5	1.636363636	1.4	1.615384615	1.7	1.4	2.8	1.8	1.1	1.5	2.1	1.5	2.545454545	1.758100233	طحلب	苔藓	mwsogl	sammal	sammal	mousse	טחב	mech	мох	musgo	mwani	苔蘚
639	MOUNTAIN	mountain	word1-314	mountain; ledge	nouns	2.5	0	0	0.538461538	1.1	0.6	2	0.4	2.4	1	0.4	1.9	0	0.861538462	جبل	山	mynydd	mägi	vuori	montagne	הר	góra	гора	montaña	mlima	山
640	MUD	mud	word1-861	mud; dirt	nouns	3.9	5.090909091	4.8	3.692307692	2.4	2.4	3.4	2.4	0.7	4.8	2.3	4	5.727272727	3.475874126	طين	泥	mwd	muda	muta	boue	בוץ	błoto	слякоть	barro	matope	泥
642	MUSIC	music	word1-940	music; melody	nouns	3.8	3.636363636	3.1	2.538461538	2.9	2.5	5.1	3.6	3.9	4.1	4	4.6	2.818181818	3.566083916	موسيقى	音乐	cerddoriaeth	muusika	musiikki	musique	מוסיקה	muzyka	музыка	música	muziki	音樂
644	OAK	oak	word1-356	oak; maple	nouns	2.8	2.363636364	1.7	1.153846154	1.3	1.9	3.5	2	1.8	0.8	1.2	1	3	1.80979021	بلوط	橡木	derwen	tamm	tammi	chêne	אלון	dąb	дуб	roble	mnazi	橡木
645	OCEAN	ocean	word2-2027	sea; ocean	nouns	3.4	5.909090909	4	5.153846154	3.1	4.5	4.8	3.5	2	1.8	4.2	2.8	5.545454545	3.942365967	محيط	海洋	cefnfor	ookean	valtameri	océan	אוקיינוס	ocean	океан	océano	ziwa	海洋
648	PAPER	paper	word1-178	paper; cardboard	nouns	3.7	3	2.3	2.692307692	2.8	3.2	4.1	2.5	3.5	2.8	3.5	1.7	2.545454545	2.886480186	ورقة	纸	papur	paber	paperi	papier	נייר	papier	бумага	papel	karatasi	紙
653	PLANT (VEGETATION)	plant	word2-2593	agriculture; plant	nouns	2.7	1.181818182	0.7	1.307692308	1.5	0.9	1.8	1.6	0.4	0.9	0.8	1.6	0.909090909	1.133216783	نبتة	植物	planhigyn	taim	kasvi	plante	צמח	roślina	растение	planta	kilimo	植物
658	RAIN (PRECIPITATION)	rain	word1-604	rain; mist	nouns	2.3	0.818181818	1.8	1.769230769	2.6	1.8	3.3	1.8	1	2.2	0.8	0.2	0.636363636	1.560314685	مطر	雨	glaw	vihm	sade	pluie	גשם	deszcz	дождь	lluvia	mvua	雨
660	REEF	reef	word2-2162	beach; reef	nouns	0.3	0.181818182	0.7	0.692307692	0.9	1	2.5	2	0.5	0.9	1.6	0.6	0.272727273	0.987237762	شعب	暗礁	creigres	riff	riutta	récif	שונית	rafa	риф	arrecife	mchanga	暗礁
661	RELIGION	religion	word1-560	religion; secularist	nouns	2.1	0	1.2	0.307692308	1.8	0.5	1.9	1.2	0	0.4	0.2	1.7	0.181818182	0.782459207	دين	宗教	crefydd	religioon	uskonto	religion	דת	religia	религия	religión	mwanaisilamu	宗教
662	BATTERY	battery	word1-779	battery; energy	nouns	2.3	1.727272727	2.8	1.538461538	1.8	1.4	3.9	2.1	2	1.8	3.2	0.8	2.454545455	2.126689977	بطّتريّة	电池	batri	patarei	paristo	batterie	סוללה	bateria	батарейка	batería	nishati	電池
665	BEE	bee	word1-646	bee; queen	nouns	2.4	0	0.1	0.692307692	0.8	0.8	2.1	1.2	0.7	1.4	0.8	0.2	0	0.732692308	نحلة	蜜蜂	gwenynen	mesilane	mehiläinen	abeille	דבורה	pszczoła	пчела	abeja	nyuki	蜜蜂
666	RIVER	river	word1-57	river; valley	nouns	3.8	1.727272727	0.9	0.846153846	1.3	0.7	2.2	1.2	0.6	0.7	2.4	0.5	3.363636364	1.369755245	نهر	河	afon	jõgi	joki	rivière	נהר	rzeka	река	río	mto	河
667	ROAD	way	word1-806	way; manner	nouns	5.4	4.272727273	3.9	3.230769231	0.6	2.6	5.8	4.6	2.1	3.7	1.7	4.6	4.454545455	3.463170163	أسلوب	方法	ffordd	tee	tapa	façon	דרך	droga	привычка	camino	njia	方法
668	ROCK	rock	word1-864	rock; mine	nouns	2.6	1.818181818	0.3	0.538461538	0	0.4	2	1.6	0.6	0.2	0	0	0.909090909	0.697144522	صخرة	岩石	craig	kalju	kallio	pierre	סלע	skała	камень	rock	machimbo	岩石
670	ROOT	root	word1-513	root; grass	nouns	2.1	0.363636364	0.4	0.615384615	1.1	1	2.6	1.3	0.4	0.7	1.2	0.4	0.454545455	0.877797203	جذر	根	gwraidd	juur	juuri	racine	שורש	korzeń	корень	raíz	mzizi	根
671	SAND	sand	word1-945	sand; foot	nouns	0.9	0.090909091	0.1	0	0.1	0	0.6	0.5	0	0	0.4	0	0.090909091	0.156818182	رمل	沙子	tywod	liiv	hiekka	sable	חול	piasek	песок	arena	mguu	沙漠
673	SCHOOL	school	word1-241	school; law	nouns	2.2	0.363636364	0.3	0.153846154	0.4	0.2	1.7	1	0.2	0.8	0.8	0.1	0.363636364	0.531759907	مدرسة	学校	ysgol	kool	koulu	école	לימודים	szkoła	факультет	colegio	shule	學校
674	MOUTH	mouth	word1-228	mouth; tooth	nouns	3	0.636363636	1	0.846153846	1.1	1.8	3	1.6	0.8	0.9	1.5	1.2	0.636363636	1.251573427	فم	嘴巴	ceg	suu	suu	bouche	פה	usta	рот	boca	kinywa	嘴巴
680	BREAK (DESTROY OR GET DESTROYED)	break	word2-3489	crack; break	verbs	3.1	2	2.6	2.846153846	1.8	4.3	3.9	3.6	3.2	1.4	2.4	0	1	2.420512821	يكسر	打破	torri	murdma	rikkoa	casser	לשבור	złamać się	ломать	romper	kuvunja	打碎
681	DESTROY	demolish	word1-1387	demolish; smash	verbs	5.5	0.636363636	4	3.384615385	4	2.2	5.1	4.5	4.7	2.4	2.3	0.7	2.727272727	3.054020979	يهدم	拆除	chwalu	lammutama	hävittää	démolir	להרוס	demolować	сносить	demoler	kugonga	拆除
682	SIDE	side	word2-2175	bottom; side	nouns	2.6	0.181818182	1	0.384615385	1	0.5	2.4	1.7	0.4	0.4	1	0.6	0.363636364	0.827505828	جانب	侧面	ochr	pool	puoli	côté	צד	bok	бок	lado	upande	側面
683	PERSON	person	word2-2040	character; person	nouns	3.2	4.272727273	3.1	2.538461538	2.5	3.7	4.7	0.7	1.6	2.5	2.8	2.6	4.272727273	2.94032634	شخص	人	person	inimene	henkilö	personne	אדם	osoba	человек	persona	mhusika	人
685	DECIDE	decide	word1-1709	decide; choose	verbs	3.4	3.818181818	4.3	4.153846154	3.5	2.8	5.1	3.3	4.5	1.7	4	2.2	0.727272727	3.341608392	يقرّر	决定	penderfynu	otsustama	päättää	décider	להחליט	decydować	решать	decidir	kuamua	決定
686	EASY	simple	word1-1254	simple; easy	adjectives	4.7	4.272727273	3.3	4.615384615	4.2	4.5	5.7	3.4	5.5	1.8	4.6	5	5.545454545	4.369463869	بسيط	简单	syml	lihtne	yksinkertainen	simple	פשוט	prosty	простой	sencillo	bila jasho	簡單
688	LUNG	lung	word2-2354	liver; lung	nouns	2.6	0.636363636	0.9	0.692307692	1.1	1.6	2.6	1.4	0.9	0.8	0.5	0.4	0.545454545	1.006177156	رئة	肺	ysgyfaint	kops	keuhko	poumon	ריאה	płuco	легкое	pulmón	pafu	肺
69	SOBER	sober	word1-1121	sober; drunk	adjectives	0.5	0.181818182	0.1	0.076923077	0.6	0.4	1.8	1	0	0.1	0.2	0	0.181818182	0.386713287	رصين	清醒	sobr	kaine	selvin päin oleva	sobre	פיכח	trzeźwy	трезвый	sobrio	mlevi	清醒
690	BOTTOM	bottom	word1-287	bottom; side	nouns	2.6	0.181818182	1	0.384615385	1	0.5	2.4	1.7	0.4	0.4	1	0.6	0.363636364	0.827505828	أسفل	下面	gwaelod	põhi	pohja	bas	תחתית	spód	низ	fondo	chini	下面
691	SEASON	season	word2-2731	winter; season	nouns	4	2.272727273	2.4	1.615384615	2.9	1.5	3.6	1.7	3.6	1.7	2.9	2.9	2.363636364	2.454312354	فصل	季节	tymor	aastaeg	kausi	saison	עונה	pora roku	сезон	temporada	msimu	季節
692	BRING	bring	word1-1370	bring; restore	verbs	2.2	0.090909091	0	0.153846154	0.2	1.9	0.2	1.2	1.6	0.1	0.1	1.3	0.363636364	0.600699301	يحضر	带来	dod â	tooma	tuoda	apporter	להביא	przynieść	приносить	traer	kuleta	帶來
694	GET	receive	word1-1317	receive; catch	verbs	1.9	0.272727273	1.9	2.076923077	1.7	1	3.8	1	0.4	0.5	0.3	0.8	0.545454545	1.191258741	يستقبل	收到	derbyn	saama	vastaanottaa	recevoir	לקבל	otrzymywać	получать	recibir	kamata	收到
