ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	GLOSS_IN_SOURCE	LINKED_CONCEPTS	TARGET_CONCEPTS	SHIFTS	DOMAIN	ALIAS	DEFINITION
Zalizniak-2024-4583-3295	3295			to convalesce		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3296	3296	1100	COOK (SOMETHING)	to cook (prepare food)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3297	3297			*to cook, boil		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3298	3298	3068	COOL DOWN	to cool down (intr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3299	3299			to cope (with)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3300	3300	549	COPULATE	to copulate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3301	3301	2231	CORRECT (SOMETHING OR SOMEBODY)	to correct		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3302	3302			to correspond		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3303	3303			to corrode		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3304	3304	242	COST	to cost		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3305	3305	879	COUGH	to cough		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3306	3306			*to count		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3307	3307			to counterfeit		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3308	3308	761	COVER	to cover		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3309	3309			to cover ears		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3310	3310			to crackle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3311	3311	96	CRAWL	to crawl		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3312	3312			to creak		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3313	3313			to create a text		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3314	3314			to croak		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3315	3315			to cross a mountain range		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3316	3316			to cross a river		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3317	3317			to crucify		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3318	3318			to crumble (intr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3319	3319			to cry (of animals)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3320	3320	1839	CRY	to cry, weep		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3321	3321	499	CURE	to cure, treat (medically)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3322	3322	1432	CUT	to cut		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3323	3323			to cut off relationships		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3324	3324			to cut one's hair		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3325	3325			to cut out		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3326	3326			*to cut up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3327	3327	1879	DANCE	to dance		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3328	3328	1779	DARE	to dare		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3329	3329			to dawn		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3330	3330			*to deal with		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3331	3331			to debauch		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3332	3332	3230	DECEIVE	to deceive		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3333	3333	685	DECIDE	to decide		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3334	3334			to decline from the route		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3335	3335			to decorate, award		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3336	3336			to decorticate, debark		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3337	3337			to decrease (water level)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3338	3338			to decrease drastically		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3339	3339	866	WIN	to defeat, win		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3340	3340	676	SHIT (DEFECATE)	to defecate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3341	3341	1330	DEFEND	to defend		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3342	3342			to deflorate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3343	3343			to demote		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3344	3344			to dense		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3345	3345	756	DEPEND	to depend		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3346	3346			to deprave		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3347	3347			to deprive		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3348	3348			to derive profit		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3349	3349	2117	DESIRE	to desire		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3350	3350			to despair		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3351	3351	2715	DESPISE	to despise		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3352	3352	681	DESTROY	to destroy, annihilate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3353	3353	3895	DETECT	to detect		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3354	3354			to develop		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3355	3355	1494	DIE	to die		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3356	3356			*to differ, to make distinction		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3357	3357	1418	DIG	to dig		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3358	3358			to digest (food)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3359	3359	550	DILUTE	to dilute		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3360	3360	1184	DIMINISH	to diminish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3361	3361	3697	DIP	to dip		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3362	3362			to disagree		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3363	3363	485	DISAPPEAR	to disappear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3364	3364			to disapprove		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3365	3365			to discharge, dismiss		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3366	3366			to discover game animals or birds (hunting)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3367	3367			to discriminate, to treat improperly		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3368	3368			to discuss		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3369	3369			to disdain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3370	3370	75	DISGRACE	to disgrace, dishonor		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3371	3371	551	DISLOCATE	to dislocate (of a joint)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3372	3372			to disperse (intr., about cloud)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3373	3373			to dissolve in liquid (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3374	3374			to distill, retort		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3375	3375			to distinguish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3376	3376			to distort		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3377	3377			to distract		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3378	3378	119	DIVE	to dive		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3379	3379	1119	DIVIDE	to divide into several parts		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3380	3380	3672	DIVORCE (SEPARATE)	to divorce		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3381	3381			to do something one after another		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3382	3382			to do sport, take exercise		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3383	3383	813	DO	to do, act		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3384	3384	3536	DOUBT (SOMETHING)	to doubt		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3385	3385			to draft (for the army)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3386	3386	2030	DRAG	to drag		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3387	3387			to draw (an official paper)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3388	3388	1911	DRAW (WATER)	to draw water		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3389	3389	2001	PAINTING	to draw, paint		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3390	3390	1920	DREAM (SOMETHING)	to dream (of)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3391	3391			*to dream while sleeping		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3392	3392			to dress leather		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3393	3393	814	DRESS UP	to dress someone (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3394	3394	1501	BORE	to drill		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3395	3395	1401	DRINK	to drink		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3396	3396			to drink alcohol		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3397	3397	741	DRIVE	to drive (the car)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3398	3398	3290	IMPEL	to drive, to force to move on		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3399	3399	808	DRIP (FALL IN GLOBULES)	to drop (of liquid)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3400	3400	2866	DROP (SOMETHING)	to drop (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3401	3401			to drop by		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3402	3402	2015	MAKE DRY	to dry		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3403	3403			to duck		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3404	3404	157	DYE	to dye		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3405	3405			to earth up (plants)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3406	3406			to ease		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3407	3407	1336	EAT	to eat		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3408	3408			to eat too much		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3409	3409			to emerge from the water		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3410	3410	2859	SMOKE (EMIT SMOKE)	to emit smoke		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3411	3411			*to emotionalize		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3412	3412			to employ		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3413	3413	3274	ENCIRCLE	to encircle, surround		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3414	3414			to enculturate, civilize		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3415	3415	1766	FINISH	to end, finish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3416	3416	833	ENDURE	to endure		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3417	3417			to endure a load		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3418	3418			to enjoy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3419	3419	749	ENTER	to enter		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3420	3420			to enter into a contract		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3421	3421			to equalize		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3422	3422	3112	ERUPT	to erupt		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3423	3423	1615	ESCAPE	to escape, flee		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3424	3424			to establish, found		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3425	3425			to evaporate, exhale		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3426	3426			to evoke (a feeling)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3427	3427			to exhaust		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3428	3428			to exist		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3429	3429			to experience an orgasm		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3430	3430	1626	EXPLAIN	to explain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3431	3431			*to explain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3432	3432			to expose to the action of steam		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3433	3433			to express agreement		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3434	3434	127	EXTINGUISH	to extinguish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3435	3435			to extort (money from smb.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3436	3436			to extract a thorn		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3437	3437			to exude (liquid)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3438	3438	3861	FAIL	to fail		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3439	3439			*to fail (of engine)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3440	3440			*to faint		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3441	3441	2234	FALL (OF SNOW AND RAIN)	to fall (of rain, snow)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3442	3442	1106	FALL ASLEEP	to fall asleep		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3443	3443	1280	FALL	to fall down		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3444	3444			to fall in love		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3445	3445			to fall to one's lot		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3446	3446	1094	FASTEN	to fasten, to rope		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3447	3447			*to fear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3448	3448			*to fear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3449	3449	739	FEED	to feed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3450	3450	1079	FEEL	to feel		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3451	3451	2573	FEELING (EMOTION)	to feel (an emotion)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3452	3452			to feel affection		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3453	3453	2712	GET DIZZY	to feel dizzy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3454	3454			*to feel hunger		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3455	3455			to feel pity		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3456	3456			to feel pleasure		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3457	3457			to feel shy, embarrassed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3458	3458			*to feel sick		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3459	3459	3474	BE THIRSTY	to feel thirsty		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3460	3460			to fence		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3461	3461	3652	FERMENT	to ferment, yeast		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3462	3462			to fight (war)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3463	3463	2902	BRAWL (FIGHT)	to fight, scuffle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3464	3464	2006	FILL	to fill (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3465	3465	719	FIND	to find		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3466	3466			to fire (from job)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3467	3467	2638	FISHING	to fish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3468	3468	764	SUIT	to fit, suit		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3469	3469			to fit, try on		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3470	3470			to flame up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3471	3471			to flap, wave		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3472	3472			to flap, wave (hands)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3473	3473	2709	FLATTER	to flatter		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3474	3474	494	FLIRT	to flirt		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3475	3475	1574	FLOAT	to float		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3476	3476			to flog		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3477	3477	2003	FLOW	to flow		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3478	3478			to flow into		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3479	3479			to flutter (of flag)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3480	3480	1441	FLY (MOVE THROUGH AIR)	to fly		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3481	3481			*to fly away		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3482	3482			to fly up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3483	3483	1470	FOLD	to fold (cloth)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3484	3484			to follow each other		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3485	3485			to follow logically		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3486	3486			to follow unthinkingly		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3487	3487	1085	FOLLOW	to follow, go after smb.		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3488	3488			to force to work		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3489	3489			to foresee		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3490	3490	288	FORGE	to forge		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3491	3491	1523	FORGET	to forget		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3492	3492	1528	FORGIVE	to forgive		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3493	3493			to form the fruit (of plant)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3494	3494	103	FORNICATE	to fornicate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3495	3495			to freeze, be cold		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3496	3496			to freeze, to become motionless		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3497	3497	1431	FREEZE	to freeze, to congeal		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3498	3498			*to frighten		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3499	3499			to fulfill a vow		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3500	3500			to function		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3501	3501	733	EARN	to gain, to earn		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3502	3502			to gamble		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3503	3503			to gas (a car), to refuel		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3504	3504			to gather in the crops		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3505	3505	7	GATHER	to gather, collect		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3506	3506			to get (in games)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3507	3507			to get (to), to find oneself (in)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3508	3508			to get a cramp, spasm		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3509	3509	1118	ACCUSTOM	to get accustomed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3510	3510			to get along (with smb.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3511	3511	2215	BECOME ANGRY	to get angry		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3512	3512			to get dark		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3513	3513			to get dirty, soiled		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3514	3514	3980	GET DRUNK	to get drunk		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3515	3515	1786	DRY UP	to get dry		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3516	3516			to get immunity		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3517	3517			to get information		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3518	3518			to get money		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3519	3519			to get mouldy (musty)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3520	3520			to get moving		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3521	3521			to get off a vehicle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3522	3522			to get on a vehicle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3523	3523			to get on well, be on good terms		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3524	3524			to get rid of		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3525	3525			to get stuck		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3526	3526	1996	GET TIRED	to get tired		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3527	3527			*to get tired		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3528	3528	2324	GET WET	to get wet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3529	3529			*to get, obtain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3530	3530	1447	GIVE	to give		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3531	3531	1195	GIVE BIRTH	to give birth		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3532	3532			to give birth to twins		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3533	3533			to glorify		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3534	3534	2706	GNAW	to gnaw		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3535	3535			to go against the wind		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3536	3536			to go apart, in various directions		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3537	3537			to go around		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3538	3538	1752	LEAVE	to go away		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3539	3539			to go blind		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3540	3540			*to go crazy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3541	3541			to go deaf		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3542	3542	2014	GO DOWN (DESCEND)	to go down		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3543	3543			to go downstream		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3544	3544			to go forward, advance		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3545	3545			to go mad		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3546	3546	1107	GO OUT	to go out		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3547	3547			to go out (of fire)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3548	3548			to go out (of light)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3549	3549			to go overripe		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3550	3550	1742	TRAVERSE	to go through		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3551	3551	705	GO UP (ASCEND)	to go up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3552	3552			to go upstream		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3553	3553	695	GO	to go, walk		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3554	3554	1846	RULE	to govern, control, rule		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3555	3555	855	SEIZE	to grasp, seize		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3556	3556	3058	GRAZE	to graze		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3557	3557	3552	GREET	to greet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3558	3558	1955	GRIEVE	to grieve (intr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3559	3559			to grieve (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3560	3560	1033	GRIND	to grind (with the pestle)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3561	3561	3461	GROW PLANTS	to grow (plants)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3562	3562			to grow heavy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3563	3563	2216	BECOME NUMB	to grow numb		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3564	3564			*to grow thin		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3565	3565	552	GROW UP	to grow up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3566	3566	3679	GROWL	to growl		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3567	3567			to grudge		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3568	3568			to grumble		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3569	3569	1940	GUARD	to guard		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3570	3570	1932	GUESS	to guess		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3571	3571	2884	HANG	to hang		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3572	3572	357	HANG UP	to hang (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3573	3573	248	HAPPEN	to happen		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3574	3574			*to harass		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3575	3575			to harden		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3576	3576	1116	DAMAGE	to harm, to damage		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3577	3577	2217	YOKE (VERB)	to harness		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3578	3578	3116	HATCH (OUT)	to hatch eggs		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3579	3579	2075	BROOD (VERB)	to hatch out, brood		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3580	3580	1607	HATE	to hate, to dislike		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3581	3581			to haul to shore		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3582	3582			*to haunt, bother		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3583	3583			to have a good relationship		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3584	3584			to have an appearance		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3585	3585			to have equal rights		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3586	3586			*to have experience		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3587	3587	3239	AMUSE ONESELF (HAVE FUN)	to have fun		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3588	3588			to have luck		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3589	3589			to have mercy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3590	3590			to have opinion		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3591	3591			to have relationships (romantic or sexual)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3592	3592	1587	SMELL (STINK)	to have smell		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3593	3593			to have strange ideas		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3594	3594	773	HAVE	to have, possess		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3595	3595			to heal (of a wound)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3596	3596	1408	HEAR	to hear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3597	3597			to hear / to listen		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3598	3598	1341	HEAT UP	to heat up		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3599	3599	1897	HELP	to help, aid		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3600	3600			*to hesitate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3601	3601	553	HEW	to hew		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3602	3602			*to hide (tr.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-3603	3603	554	HINDER	to hinder		"""[]"""	"""[]"""				
