CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_POS	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_FREQUENCY_LOG_ZIPF	LINE_IN_SOURCE
30	DISPEL	赶走	VV	5.00062091	1.791862949	3.758315511960011	12034
3001	POWERFUL	强大	VA	9.167805002	2.319226356	3.992398717993379	7544
3002	PRECIOUS	珍贵	VA	5.00062091	1.791862949	3.758315511960011	9557
3005	FAMILIAR	熟悉	VV	7.500931366	2.14017573	3.913217471945754	5243
301	CHIEFTAIN	首领	NN	2.500310455	1.252851666	3.515277463273716	5571
3015	PATERNAL GRANDMOTHER	奶奶	NN	844.271497	6.739657874	5.919255426943071	1178
3020	BREAK (BREAKING)	破	VV	67.50838229	4.226956107	4.827031324329471	1932
3025	BARN OR SHED	仓库	NN	7.500931366	2.14017573	3.913217471945754	10680
3041	PATERNAL AUNT (FATHER'S OLDER SISTER)	姑妈	NN	7.500931366	2.14017573	3.913217471945754	3973
3053	TIGHT	紧	AD	14.16842591	2.719216025	4.16848997704906	4261
3054	BEAR FRUIT	结果	AD	369.2125106	5.914077194	5.560600442060374	646
3055	SWINDLE	骗	VV	51.67308274	3.964104561	4.712558021399336	4824
3060	PHEASANT	野鸡	NN	0.833436818	0.606192248	3.214247467609735	16983
3061	PHLEGM	痰	NN	1.666873637	0.980906864	3.390338726665417	12824
3062	TURNIP	萝卜	NN	53.33995638	3.995259801	4.72613082858861	636
3069	FALSE	假	VA	270.866966	5.605312851	5.426435072013692	2177
307	HAWK	鹰	NN	6.667494547	2.036989906	3.867459981385079	6325
3070	HOLD A MEETING	开会	VV	8.334368184	2.233703092	3.954610157103979	4408
3071	INSERT	插	VV	91.67805002	4.529131659	4.958540450732412	477
3072	MISPLACE	遗失	NN	0.833436818	0.606192248	3.214247467609735	20017
3073	MANAGE	管理	NN	3.333747274	1.466432589	3.612187476281773	9645
3074	FIX	修理	VV	29.17028864	3.40685762	4.469519972713041	6822
3075	SLANTED	歪	VA	18.33561	2.961948474	4.274945307963347	7777
3076	SLOPE	山坡	NN	5.00062091	1.791862949	3.758315511960011	7896
3077	SWALLOW (BIRD)	燕子	NR	4.167184092	1.642327877	3.691368722329398	18240
3078	IRRIGATE	浇	VV	23.33623092	3.191966224	4.375615469844711	2443
3083	BALLOON	气球	NN	92.51148684	4.538084283	4.962435494615936	3953
3086	COMPUTER	电脑	NN	371.712821	5.920808206	5.563524995077691	815
3089	GIRAFFE	长颈鹿	NN	44.17215138	3.810480777	4.645611231768722	2369
3090	GUITAR	吉他	NN	10.83467864	2.471034089	4.059345507623992	7937
3091	LEMON	柠檬	NN	15.00186273	2.772705136	4.191971072898583	7387
3093	LIPSTICK	口红	NN	11.66811546	2.539088243	4.089308731001435	2562
3096	RACKET	球拍	NN	1.666873637	0.980906864	3.390338726665417	11719
3098	SNOWMAN	雪人	NN	34.17090955	3.560219308	4.536466762343655	2116
3099	SOFA	沙发	NN	48.33933547	3.898721643	4.684069483587898	260
31	PAN	铁锅	NN	0.833436818	0.606192248	3.214247467609735	20250
3102	TANK	坦克	NN	130.0161437	4.87532055	5.109117124354988	1016
3105	UMBRELLA	伞	NN	15.00186273	2.772705136	4.191971072898583	7093
3116	HATCH (OUT)	孵	VV	1.666873637	0.980906864	3.390338726665417	8243
3119	MASSAGE (SOMEBODY)	按摩	VV	3.333747274	1.466432589	3.612187476281773	9657
3130	SPILL (SOMETHING)	溢	VV	2.500310455	1.252851666	3.515277463273716	15165
3138	STRAWBERRY	草莓	NN	71.67556638	4.28600524	4.852736724564373	2938
3150	BOX OR CHEST	箱子	NN	94.17836048	4.55575261	4.970122323282227	611
3154	WILD BOAR	野猪	NN	4.167184092	1.642327877	3.691368722329398	3474
3174	WAKE UP (SOMEONE)	唤醒	VV	3.333747274	1.466432589	3.612187476281773	9325
3179	CORAL ROCK	珊瑚	NN	10.83467864	2.471034089	4.059345507623992	6426
318	FOOTPRINT	足迹	NN	0.833436818	0.606192248	3.214247467609735	13334
319	LICK	舔	VV	19.16904682	3.004149094	4.29342871365736	5001
3192	BRONZE OR COPPER	铜	NN	2.500310455	1.252851666	3.515277463273716	10428
320	LAME	瘸子	NN	1.666873637	0.980906864	3.390338726665417	6368
3200	COUNTRYSIDE	乡	NN	0.833436818	0.606192248	3.214247467609735	19210
3202	CANNON	大炮	NN	44.17215138	3.810480777	4.645611231768722	1078
3204	INSULT	侮辱	VV	0.833436818	0.606192248	3.214247467609735	17613
321	CHEW	嚼	VV	10.00124182	2.398008159	4.027160824252591	4602
3231	DEITY	神	NN	36.67122001	3.628896408	4.566429985721098	2327
3234	OPEN (EYES)	睁开	VV	4.167184092	1.642327877	3.691368722329398	9678
3236	TWIST (TOGETHER)	搓	VV	23.33623092	3.191966224	4.375615469844711	801
3238	ALLOW	允许	VV	7.500931366	2.14017573	3.913217471945754	8756
3239	AMUSE ONESELF (HAVE FUN)	玩	VV	7152.554776	8.875364684	6.846856584470679	1
3247	KIWIFRUIT	猕猴桃	NN	3.333747274	1.466432589	3.612187476281773	19966
3253	PRICKLY ASH	花椒	NN	0.833436818	0.606192248	3.214247467609735	18788
3279	MANTIS	螳螂	NN	11.66811546	2.539088243	4.089308731001435	6710
3282	GROOM	新郎	NN	0.833436818	0.606192248	3.214247467609735	13885
3283	CAGE	笼子	NN	50.83964592	3.948155222	4.705609161444007	2437
3285	RICE FLOUR	米粉	NN	4.167184092	1.642327877	3.691368722329398	14238
3287	BLOOM	开花	VV	7.500931366	2.14017573	3.913217471945754	4346
3299	KIND	善良	VA	12.50155228	2.602804662	4.117337454601679	4236
3302	QUARREL (VERB)	吵架	VV	14.16842591	2.719216025	4.16848997704906	1825
3303	PICTURE (PAINTING)	图画	NN	17.50217319	2.917888195	4.255640152767961	1121
3304	PICTURE (PHOTOGRAPH)	相片	NN	5.834057729	1.921918601	3.816307458937698	3354
3307	HIT (A TARGET)	打中	VV	15.83529955	2.823477846	4.214247467609735	872
331	HEADDRESS	包头	NR	5.834057729	1.921918601	3.816307458937698	4684
3311	FLOWING BODY OF WATER	河	NN	80.00993457	4.394571796	4.899989206211999	1301
3320	SNARE (TRAP)	圈套	NN	1.666873637	0.980906864	3.390338726665417	15024
3325	PEARL	珍珠	NN	12.50155228	2.602804662	4.117337454601679	9556
3328	ORANGE (COLOR)	桔色	VA	4.167184092	1.642327877	3.691368722329398	3183
3334	RITE	礼仪	NN	1.666873637	0.980906864	3.390338726665417	9743
3346	TALL (PERSON)	高	VA	827.6027607	6.719740861	5.910603856343068	431
3349	WRISTWATCH	手表	NN	77.50962411	4.363221217	4.886345325545452	1830
3350	GET UP FROM BED	起床	VV	36.67122001	3.628896408	4.566429985721098	3127
3351	STOP DOING	止	VV	0.833436818	0.606192248	3.214247467609735	12036
3352	THIRD DAY OF THE MONTH	初三	NT	1.666873637	0.980906864	3.390338726665417	1038
3353	SIEVE (TOOL)	筛子	NN	5.834057729	1.921918601	3.816307458937698	18057
3354	FIRST DAY OF THE MONTH	初一	NT	1.666873637	0.980906864	3.390338726665417	15247
3355	SECOND DAY OF THE MONTH	初二	NT	1.666873637	0.980906864	3.390338726665417	1037
3357	CUPBOARD	柜子	NN	141.6842591	4.960634211	5.146213582337908	99
3362	BOILED WATER	开水	NN	3.333747274	1.466432589	3.612187476281773	10399
3363	NOT HAVE	没有	VE	3053.712503	8.02444076	6.477291450922901	150
3364	DRY IN SUN	晒	VV	28.33685183	3.378844467	4.45728551629603	4316
3367	STUTTERER	结巴	VV	3.333747274	1.466432589	3.612187476281773	14543
3368	POWDER	粉	VA	98.34554457	4.598604122	4.988764433338285	459
3369	PIGSTY	猪圈	NN	0.833436818	0.606192248	3.214247467609735	20843
3370	RELY ON	靠	VV	45.00558819	3.828762872	4.653580161439998	1625
3371	WASH (ONESELF)	洗澡	VV	90.84461321	4.520098162	4.954610157103979	1300
3375	PATIENT (SICK PERSON)	病人	NN	2.500310455	1.252851666	3.515277463273716	13241
3376	ROBBER	强盗	NN	10.00124182	2.398008159	4.027160824252591	9051
3377	EMPEROR	皇上	NN	4.167184092	1.642327877	3.691368722329398	14036
3378	HORSE DUNG	马粪	NN	0.833436818	0.606192248	3.214247467609735	20291
338	RAKE	耙	NN	0.833436818	0.606192248	3.214247467609735	3270
3380	HUNTING DOG	猎狗	NN	1.666873637	0.980906864	3.390338726665417	14045
3382	PEACOCK	孔雀	NN	25.83654137	3.289764443	4.41836745026566	1373
3384	WEASEL	黄鼠狼	NN	5.834057729	1.921918601	3.816307458937698	18446
3387	MIDDLE FINGER	中指	NN	0.833436818	0.606192248	3.214247467609735	20897
3392	MUER (FUNGUS)	木耳	NN	1.666873637	0.980906864	3.390338726665417	14374
3394	SHEEP MEAT	羊肉	NN	6.667494547	2.036989906	3.867459981385079	13594
3396	BUILDING	楼房	NN	43.33871456	3.791858213	4.637493341546543	415
3398	GOURD OR MELON	瓜	NN	0.833436818	0.606192248	3.214247467609735	16880
34	STAIRS	楼梯	NN	115.0142809	4.753713295	5.056232272199849	1073
3404	TILE	瓦	IJ	1.666873637	0.980906864	3.390338726665417	9013
3405	RULER	尺子	NN	5.00062091	1.791862949	3.758315511960011	3927
3406	MERCHANDISE	货物	NN	6.667494547	2.036989906	3.867459981385079	5495
3407	FILE (TOOL)	文件	NN	2.500310455	1.252851666	3.515277463273716	11356
341	SICKLE	镰刀	NN	9.167805002	2.319226356	3.992398717993379	8236
3410	OVER HERE	这边	PN	191.6904682	5.26108511	5.276829451837898	563
3411	OVER THERE	那边	PN	377.5468787	5.936339919	5.570273324802859	564
3413	IN THIS WAY	这样	VV	1648.538027	7.408250544	6.20966326615215	345
3414	IN THAT WAY	那样	PN	235.0291828	5.463955453	5.365003907470044	312
3419	STONE (CLASSIFIER)	块	M	351.7103374	5.865647146	5.539557839320796	438
3420	STOREY (CLASSIFIER)	层	M	410.8843515	6.02074261	5.606944420869401	1068
3421	SENTENCE (CLASSIFIER)	句	M	97.51210775	4.590179462	4.985099479251879	2725
3422	SONG (CLASSIFIER)	首	M	39.17153047	3.693158547	4.594458709321342	4803
3425	JOKE	笑话	NN	34.17090955	3.560219308	4.536466762343655	1564
3426	SURNAME	姓	VV	9.167805002	2.319226356	3.992398717993379	10910
3427	DIRECTION	方向	NN	15.00186273	2.772705136	4.191971072898583	2737
3428	WEAR (ON HEAD)	戴	VV	149.1851905	5.011869136	5.16848997704906	454
3429	COMPARE	比较	AD	154.1858114	5.044623182	5.18273041616367	244
3430	CELEBRATE NEW YEAR	过年	VV	27.50341501	3.350023905	4.444696388988009	972
3433	AUTONYM (OF PEOPLE)	自称	VV	0.833436818	0.606192248	3.214247467609735	11784
3436	FAT MEAT	肥肉	NN	0.833436818	0.606192248	3.214247467609735	15384
3439	WHITE (OF EGGS)	蛋白	NN	2.500310455	1.252851666	3.515277463273716	17576
344	TREE TRUNK	树干	NN	6.667494547	2.036989906	3.867459981385079	13815
3441	WHITE SUGAR	白糖	NN	0.833436818	0.606192248	3.214247467609735	13322
3443	TOFU	豆腐	NN	5.834057729	1.921918601	3.816307458937698	6899
3444	WAX GOURD	冬瓜	NN	1.666873637	0.980906864	3.390338726665417	11313
3445	YARN	纱	NN	2.500310455	1.252851666	3.515277463273716	7031
3446	PINK	粉色	NN	228.3616882	5.435300182	5.352550165776017	275
3447	BEGIN OR START	开始	VV	340.0422219	5.832006288	5.524940779953096	516
3455	COMMEND	称赞	VV	0.833436818	0.606192248	3.214247467609735	14124
3469	LEVEL	水平	NN	1.666873637	0.980906864	3.390338726665417	16099
3471	OBLIGATION (DUTY)	义务	AD	0.833436818	0.606192248	3.214247467609735	19430
3472	DANCE (MOVEMENT)	舞蹈	NN	65.00807184	4.189777035	4.810844563236196	219
352	UNTIE	解开	VV	5.834057729	1.921918601	3.816307458937698	6269
3532	ONE HUNDRED THOUSAND	十万	CD	10.00124182	2.398008159	4.027160824252591	6763
3534	BEG	求	VV	10.83467864	2.471034089	4.059345507623992	5351
3535	BE DEFEATED	输	PN	80.00993457	4.394571796	4.899989206211999	2271
3536	DOUBT (SOMETHING)	怀疑	VV	2.500310455	1.252851666	3.515277463273716	16794
3537	TURN OVER	翻	VV	105.0130391	4.663562097	5.01702119290171	944
3542	PREPARED FOOD	菜	NN	80.84337139	4.404807316	4.904443547638249	277
3544	WAVE (VERB)	挥动	VV	0.833436818	0.606192248	3.214247467609735	9800
3548	PULL UP WEEDS	薅	VV	0.833436818	0.606192248	3.214247467609735	17550
355	CUT DOWN	砍	VV	86.67742911	4.473664502	4.934406771015692	2891
356	SHEARS	剪刀	NN	40.8384041	3.733814676	4.612187476281773	2617
357	HANG UP	挂	VV	43.33871456	3.791858213	4.637493341546543	3224
3608	WARRIOR	勇士	NN	7.500931366	2.14017573	3.913217471945754	6897
3617	STUMBLE	绊倒	VV	4.167184092	1.642327877	3.691368722329398	4429
362	STRING	绳子	NN	61.67432456	4.137951867	4.788278735337454	1393
3626	KNOW	知道	VV	2720.337775	7.908878868	6.427100657556847	195
363	DWELL (LIVE, RESIDE)	住	VV	630.9116715	6.448749624	5.792886677577807	355
3632	GENEROUS	大方	VA	4.167184092	1.642327877	3.691368722329398	15794
3635	ADULT	大人	NN	118.3480282	4.782043832	5.068553509410815	1565
364	SMEAR	传播	VV	2.500310455	1.252851666	3.515277463273716	13974
3643	AGREE	同意	VV	49.17277229	3.915472495	4.691368722329398	2175
3645	PERSUADE	说服	NN	0.833436818	0.606192248	3.214247467609735	19324
3649	PUNISH	惩罚	VV	2.500310455	1.252851666	3.515277463273716	15781
3650	APPLY (OINTMENT)	敷	VV	2.500310455	1.252851666	3.515277463273716	8990
3654	TAKE OUT	拿出	VV	14.16842591	2.719216025	4.16848997704906	9230
3655	STORE UP	收藏	VV	7.500931366	2.14017573	3.913217471945754	6629
3657	GRANARY	谷仓	NN	0.833436818	0.606192248	3.214247467609735	13766
3665	TRAVEL	旅游	NN	693.4194329	6.543076148	5.833862473352541	1034
367	RIDE	骑	VV	236.6960564	5.470992784	5.368062331954264	1130
3674	ANTELOPE	羚羊	NN	3.333747274	1.466432589	3.612187476281773	13839
3687	DESERT	沙漠	NN	37.50465683	3.650779191	4.575975303627328	2107
3689	BUBBLE	泡沫	NN	14.16842591	2.719216025	4.16848997704906	3317
3695	MOVEMENT	运动	NN	32.50403592	3.511665907	4.515277463273716	4787
3696	THROW AWAY	扔	VV	263.3660346	5.577334638	5.414276734163506	67
3703	STICKY	黏	VA	12.50155228	2.602804662	4.117337454601679	6448
3704	ODOR (SMELL)	气味	NN	3.333747274	1.466432589	3.612187476281773	3233
371	PICK UP	捡	VV	170.021111	5.141787005	5.224971333001508	813
372	POINTED	尖	VA	46.67246183	3.864353911	4.669092327618245	3357
373	LONG AGO	古时候	NT	0.833436818	0.606192248	3.214247467609735	14440
374	ONE TIME	一次	AD	0.833436818	0.606192248	3.214247467609735	12022
3746	VASE	花瓶	NN	11.66811546	2.539088243	4.089308731001435	13330
3747	SHAPE	形状	NN	95.84523412	4.57311418	4.977675461172673	2659
376	FRAGRANT	香	VA	25.83654137	3.289764443	4.41836745026566	1400
3762	SAFE	安全	NN	41.67184092	3.753539239	4.620787648043691	3840
3765	STORING POT	罐子	NN	3.333747274	1.466432589	3.612187476281773	10979
377	LOUD	响	VV	30.83716228	3.460634233	4.493001068562564	585
3780	PET	宠物	NN	263.3660346	5.577334638	5.414276734163506	2278
3804	GRAPEFRUIT OR POMELO	柚子	NN	0.833436818	0.606192248	3.214247467609735	13971
3807	EYEBALL	眼球	NN	1.666873637	0.980906864	3.390338726665417	13767
3841	WINDMILL	风车	NN	12.50155228	2.602804662	4.117337454601679	3381
3847	INTEREST (FEELING)	兴趣	NN	33.33747274	3.536237257	4.526001328665489	2144
3856	ITCH OR ITCHY OR ITCHING	痒	VA	17.50217319	2.917888195	4.255640152767961	8547
3881	PISTOL	手枪	NN	31.6705991	3.486475563	4.504282078972254	1081
3896	ROAR	咆哮	VV	4.167184092	1.642327877	3.691368722329398	12547
3914	TURQUOISE	青色	NN	3.333747274	1.466432589	3.612187476281773	11623
3951	PANDA	熊猫	NN	117.5145914	4.775036087	5.065505816328811	1184
3952	REFRIGERATOR	冰箱	NN	41.67184092	3.753539239	4.620787648043691	3558
3954	FRIENDSHIP	友谊	NN	10.83467864	2.471034089	4.059345507623992	6973
3957	SYSTEM	系统	NN	7.500931366	2.14017573	3.913217471945754	10549
3959	RELATIONSHIP	关系	NN	20.83592046	3.083556341	4.328190819916572	8005
3960	IDENTITY	身份	NN	5.834057729	1.921918601	3.816307458937698	5916
3961	TEAM	团队	NN	8.334368184	2.233703092	3.954610157103979	3735
3966	CONCEPT	概念	VA	0.833436818	0.606192248	3.214247467609735	20206
3967	CONTENT	内容	NN	22.5027941	3.157119312	4.360375503287973	6559
3968	EFFECT	作用	NN	5.834057729	1.921918601	3.816307458937698	10576
3970	PROCESS	过程	NN	10.83467864	2.471034089	4.059345507623992	6327
3971	METHOD	办法	NN	59.17401411	4.0972406	4.770549968377022	2093
3972	EXCITED	兴奋	VA	3.333747274	1.466432589	3.612187476281773	8814
3973	DEPRESSED	沮丧	VA	1.666873637	0.980906864	3.390338726665417	18202
3975	NERVOUS	紧张	VA	14.16842591	2.719216025	4.16848997704906	5599
3979	TADPOLE	蝌蚪	NN	32.50403592	3.511665907	4.515277463273716	986
3984	THESE (PLURAL OF THIS)	这些	PN	329.2075433	5.799721376	5.510912657871266	310
3985	THOSE (PLURAL OF THAT)	那些	DT	1154.309993	7.05212398	6.054980702221542	157
3986	COLLAPSE	塌	VV	15.83529955	2.823477846	4.214247467609735	3069
3988	PLATEAU	高原	NR	3.333747274	1.466432589	3.612187476281773	13806
399	PLANTAIN	香蕉	NN	20.83592046	3.083556341	4.328190819916572	7690
3994	PIANO (INSTRUMENT)	钢琴	NN	60.84088774	4.12456476	4.78244919167673	218
4	COURTYARD	院子	NN	16.66873637	2.871796771	4.235436766679674	5613
4011	TRUCK	货车	NN	16.66873637	2.871796771	4.235436766679674	387
4012	TELESCOPE	望远镜	NN	4.167184092	1.642327877	3.691368722329398	12985
4015	PIRATE	海盗	NN	56.67370365	4.054801327	4.75206656268301	1505
4016	MICROSCOPE	显微镜	NN	2.500310455	1.252851666	3.515277463273716	9539
4021	DINOSAUR	恐龙	NN	850.9389916	6.747514918	5.922668367744448	301
4023	VIOLIN	小提琴	NN	10.00124182	2.398008159	4.027160824252591	1715
4025	LANTERN	灯笼	NN	12.50155228	2.602804662	4.117337454601679	7473
4032	KITE (TOY)	风筝	NN	19.16904682	3.004149094	4.29342871365736	1983
4033	ELEVATOR	电梯	NN	54.1733932	4.01048083	4.732761407487622	4040
4035	SWEATER	毛衣	NN	7.500931366	2.14017573	3.913217471945754	3652
406	OLD MAN	老人	NN	19.16904682	3.004149094	4.29342871365736	4246
411	GOURD	葫芦	NN	31.6705991	3.486475563	4.504282078972254	3208
412	CARRY IN HAND	提	VV	31.6705991	3.486475563	4.504282078972254	2010
413	CARRY ON SHOULDER	扛	VV	5.834057729	1.921918601	3.816307458937698	8698
419	SEVERE	厉害	VA	256.6985401	5.551790452	5.403175951370589	1909
42	STINKING	臭	VA	105.8464759	4.671393	5.020427441593622	1304
420	FOREST	森林	NN	54.1733932	4.01048083	4.732761407487622	1588
421	RETREAT	退	VV	21.66935728	3.121014113	4.344581236104741	1297
425	BE LATE	迟	VA	0.833436818	0.606192248	3.214247467609735	18292
43	LEAD (GUIDE)	牵	VV	13.33498909	2.662703339	4.143666393324028	3263
457	BLIND PERSON	瞎子	NN	3.333747274	1.466432589	3.612187476281773	13203
471	UPPER LEG (THIGH)	大腿	NN	7.500931366	2.14017573	3.913217471945754	8726
476	CUP	杯子	NN	35.83778319	3.606524036	4.556670148431941	3419
477	LATE	晚	VA	99.17898139	4.6069584	4.992398717993379	859
478	LIP	嘴唇	NN	4.167184092	1.642327877	3.691368722329398	9405
479	GROW	生长	VV	6.667494547	2.036989906	3.867459981385079	2381
480	PLATE	盘子	NN	35.83778319	3.606524036	4.556670148431941	1087
485	DISAPPEAR	消失	VV	27.50341501	3.350023905	4.444696388988009	4302
487	SHY	害羞	VA	5.834057729	1.921918601	3.816307458937698	3965
488	MANNER	方式	NN	9.167805002	2.319226356	3.992398717993379	9726
489	KIDNEY	肾	NN	0.833436818	0.606192248	3.214247467609735	12857
49	REFUSE	拒绝	VV	0.833436818	0.606192248	3.214247467609735	20634
492	THREE	三	CD	1149.309373	7.047786205	6.05309655834699	250
493	FIVE	五	CD	278.3678973	5.632529542	5.438262278982599	521
496	CUCUMBER	黄瓜	NN	5.834057729	1.921918601	3.816307458937698	12075
497	SCAR	疤	NN	0.833436818	0.606192248	3.214247467609735	21197
498	CALF OF LEG	小腿	NN	3.333747274	1.466432589	3.612187476281773	8727
501	LIFT	举起	VV	5.834057729	1.921918601	3.816307458937698	4120
502	NAIL (TOOL)	钉子	NN	22.5027941	3.157119312	4.360375503287973	2096
503	FROG	青蛙	NN	77.50962411	4.363221217	4.886345325545452	1097
504	LEARN	学	VV	536.7333111	6.287362733	5.722777186581022	164
505	PARENTS	父母	NN	3.333747274	1.466432589	3.612187476281773	9446
506	MAIZE	玉米	NN	29.17028864	3.40685762	4.469519972713041	5523
508	PERIOD	问号	NN	6.667494547	2.036989906	3.867459981385079	3918
509	CERTAIN	一定	AD	79.17649775	4.384230426	4.895488704985322	3283
511	BAOZI	包子	NN	15.00186273	2.772705136	4.191971072898583	1997
512	SEE A DOCTOR	看病	VV	4.167184092	1.642327877	3.691368722329398	2972
513	THIS YEAR	今年	NT	105.8464759	4.671393	5.020427441593622	652
514	LAST YEAR	去年	NT	25.00310455	3.258215937	4.404579165780027	4672
515	NEXT YEAR	明年	NT	13.33498909	2.662703339	4.143666393324028	6140
516	PERSON (CLASSIFIER)	个	M	22932.8475	10.04036915	7.3528185557801	19
52	SHIVER	发抖	VV	4.167184092	1.642327877	3.691368722329398	3374
522	WOLF	狼	NN	98.34554457	4.598604122	4.988764433338285	1734
53	SPIRIT	灵魂	NN	1.666873637	0.980906864	3.390338726665417	18267
539	NEST	窝	M	13.33498909	2.662703339	4.143666393324028	2343
54	SHRINK	缩	VV	14.16842591	2.719216025	4.16848997704906	3623
541	POETRY	诗歌	NN	0.833436818	0.606192248	3.214247467609735	19595
544	SPICY	辣	VA	25.00310455	3.258215937	4.404579165780027	5253
552	GROW UP	长大	VV	211.6929519	5.359849585	5.319757652379709	1077
568	RISE (MOVE UPWARDS)	升起	VV	5.834057729	1.921918601	3.816307458937698	8145
57	ATOP	上边	NN	95.84523412	4.57311418	4.977675461172673	53
570	STAND UP	站	VV	210.8595151	5.35592339	5.318051188565692	434
573	SWAY	摇晃	VV	21.66935728	3.121014113	4.344581236104741	6737
575	TREAD	踩	VV	88.34430275	4.492497476	4.942601249630964	3371
577	FOREFINGER	手指	NN	15.00186273	2.772705136	4.191971072898583	5660
578	KISS	吻	NN	0.833436818	0.606192248	3.214247467609735	12019
581	COME BACK	回	M	334.2081642	5.814751724	5.517443525030224	885
582	LEND	借	VV	32.50403592	3.511665907	4.515277463273716	1597
583	KIND OR POLITE	客气	VA	1.666873637	0.980906864	3.390338726665417	15097
584	DIFFICULT	难	VA	182.5226632	5.212338165	5.25564015276796	525
585	BOOT	靴子	NN	5.834057729	1.921918601	3.816307458937698	2923
586	GARDEN	菜园	NN	2.500310455	1.252851666	3.515277463273716	2444
587	ANT	蚂蚁	NN	87.51086593	4.483125323	4.938523337210524	2235
59	ELECTRICITY	电	NN	315.8725542	5.758499656	5.493001068562564	544
592	PISS	撒尿	VV	5.00062091	1.791862949	3.758315511960011	2408
593	POTATO	土豆	NN	35.00434637	3.583639664	4.54668592752534	1644
595	GROUNDNUT (PEANUT)	花生	NN	10.83467864	2.471034089	4.059345507623992	6933
597	PHYSICIAN	医生	NN	79.17649775	4.384230426	4.895488704985322	1794
598	SHELL	贝	NN	5.00062091	1.791862949	3.758315511960011	3195
6	EARTHQUAKE	地震	NN	17.50217319	2.917888195	4.255640152767961	4218
60	OAT	燕麦	NN	1.666873637	0.980906864	3.390338726665417	12797
600	STRANGE	奇怪	VA	65.84150865	4.202324275	4.816307458937698	1215
602	HIDE (CONCEAL)	藏	VV	65.00807184	4.189777035	4.810844563236196	1542
603	COAT	大衣	NN	2.500310455	1.252851666	3.515277463273716	12971
604	GLASS	玻璃	NN	98.34554457	4.598604122	4.988764433338285	117
605	GRAIN	粮食	NN	4.167184092	1.642327877	3.691368722329398	15616
606	GRASS	草	NN	104.1796023	4.655669387	5.013588017063316	1358
607	GRASSHOPPER	蚱蜢	NN	6.667494547	2.036989906	3.867459981385079	13391
609	HAIL	冰雹	NN	5.00062091	1.791862949	3.758315511960011	14235
613	HIGH TIDE	洪水	NN	9.167805002	2.319226356	3.992398717993379	9767
614	HILL	小山	NR	0.833436818	0.606192248	3.214247467609735	7363
615	HORSE	马	NN	145.0180064	4.983729946	5.156255520632048	2857
616	HOSPITAL	医院	NN	67.50838229	4.226956107	4.827031324329471	4194
617	ICE	冰	NN	128.34927	4.862516265	5.103549170116045	1298
619	ANIMAL	动物	NN	542.5673688	6.298153652	5.727465067677674	308
620	INSECT	昆虫	NN	20.00248364	3.044640699	4.311157480617791	5442
621	IRON	铁	VA	160.0198691	5.081527768	5.198774780953528	1054
622	ISLAND	岛	NN	38.33809365	3.672193353	4.585315329881471	1457
624	LAKE	湖	NN	31.6705991	3.486475563	4.504282078972254	1805
625	LAMP	灯	NN	81.6768082	4.41493913	4.908852666543304	2083
628	LEAF	叶子	NN	24.16966773	3.225639608	4.390338726665417	4980
630	LIGHT (RADIATION)	光	AD	153.3523746	5.039238135	5.180389200348768	1153
632	LIZARD	蜥蜴	NN	26.66997819	3.320348006	4.431731411823641	5811
635	MILK	奶	NN	75.00931366	4.330855881	4.872258864266848	746
639	MOUNTAIN	山	NN	155.852685	5.055307053	5.187375321209434	1548
640	MUD	泥	NN	39.17153047	3.693158547	4.594458709321342	2789
641	MUSHROOM	蘑菇	NN	26.66997819	3.320348006	4.431731411823641	2338
642	MUSIC	音乐	NN	40.00496728	3.713693213	4.603413551974268	3914
645	OCEAN	海洋	NN	130.0161437	4.87532055	5.109117124354988	307
646	ASH	灰烬	NN	0.833436818	0.606192248	3.214247467609735	11608
647	PAINT (PIGMENTS)	漆	NN	14.16842591	2.719216025	4.16848997704906	6619
648	PAPER	纸	NN	117.5145914	4.775036087	5.065505816328811	298
65	AMBUSH	埋伏	VV	0.833436818	0.606192248	3.214247467609735	19232
652	PLAIN	平原	NN	1.666873637	0.980906864	3.390338726665417	14059
653	PLANT (VEGETATION)	植物	NN	174.188295	5.165861367	5.235436766679674	326
655	POISON	毒药	NN	1.666873637	0.980906864	3.390338726665417	11040
657	PRICE	价钱	NN	0.833436818	0.606192248	3.214247467609735	9166
658	RAIN (PRECIPITATION)	雨	NN	21.66935728	3.121014113	4.344581236104741	5664
659	REED	芦苇	NN	2.500310455	1.252851666	3.515277463273716	11303
66	KNEEL	跪	VV	13.33498909	2.662703339	4.143666393324028	12224
662	BATTERY	电池	NN	88.34430275	4.492497476	4.942601249630964	589
663	BAY	港湾	NN	9.167805002	2.319226356	3.992398717993379	11338
665	BEE	蜜蜂	NN	43.33871456	3.791858213	4.637493341546543	2076
668	ROCK	岩石	NN	18.33561	2.961948474	4.274945307963347	4543
670	ROOT	根	M	110.8470968	4.717132732	5.040322270310561	1368
671	SAND	沙子	NN	403.3834201	6.002363488	5.598959210548017	1322
672	EARLY	早	AD	153.3523746	5.039238135	5.180389200348768	804
673	SCHOOL	学校	NN	79.17649775	4.384230426	4.895488704985322	1596
674	MOUTH	嘴	NN	160.853306	5.086690406	5.20101920187598	1308
