CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_VALENCE_MEAN	ENGLISH_AROUSAL_MEAN	ENGLISH_DOMINANCE_MEAN	LINE_IN_SOURCE
3204	INSULT	insult	0.09	0.83	0.39	9372
321	CHEW	chew	0.52	0.49	0.4	2912
3213	HIRE OR RENT	hire	0.69	0.56	0.56	8398
3215	CREEP	creep	0.35	0.65	0.36	4108
322	FIG	fig	0.57	0.39	0.34	6677
3222	TWIG	twig	0.38	0.29	0.24	18524
323	FAT (ORGANIC SUBSTANCE)	grease	0.26	0.4	0.31	7773
3230	DECEIVE	deceive	0.09	0.78	0.41	4464
3231	DEITY	god	0.76	0.52	0.89	7606
3247	KIWIFRUIT	kiwi	0.65	0.27	0.28	9889
3248	MAPLE TREE	maple	0.54	0.39	0.34	10739
325	FELT	felt	0.64	0.42	0.57	6605
3251	MOLD (GET ROTTEN)	mould	0.36	0.18	0.25	11442
3252	PANCREAS	pancreas	0.47	0.3	0.37	12521
3257	CLITORIS	clitoris	0.62	0.84	0.46	3165
3258	FALCON	falcon	0.56	0.58	0.68	6455
326	CLOAK	cloak	0.47	0.19	0.33	3166
3261	HORNET	hornet	0.4	0.59	0.5	8533
3263	LAP	lap	0.58	0.51	0.41	10000
3267	PULSE	pulse	0.51	0.41	0.49	13973
3268	QUESTION	question	0.51	0.41	0.51	14105
3269	PORCH	veranda	0.74	0.34	0.44	19203
327	PONCHO	poncho	0.49	0.27	0.23	13332
3274	ENCIRCLE	surround	0.54	0.62	0.63	17409
3276	SUNSHINE	sunlight	0.91	0.41	0.64	17320
3279	MANTIS	mantis	0.48	0.35	0.42	10729
3282	GROOM	groom	0.7	0.5	0.6	7849
3283	CAGE	cage	0.32	0.33	0.35	2418
3284	GRAVEYARD	graveyard	0.04	0.44	0.27	7765
3288	WEED	weeds	0.32	0.55	0.32	19566
329	STOCKING	stocking	0.59	0.32	0.69	16983
3299	KIND	kind	0.92	0.24	0.62	9865
33	NETTLE	nettle	0.41	0.32	0.49	11724
330	HEADBAND	headband	0.67	0.47	0.53	8173
3302	QUARREL (VERB)	argue	0.09	0.8	0.53	928
3303	PICTURE (PAINTING)	painting	0.79	0.32	0.33	12491
3304	PICTURE (PHOTOGRAPH)	photo	0.73	0.33	0.43	13011
331	HEADDRESS	headdress	0.59	0.41	0.44	8174
3313	JACKAL	jackal	0.33	0.58	0.44	9628
3314	LYNX	lynx	0.51	0.59	0.57	10565
3317	ELM	elm	0.51	0.34	0.32	5765
332	RAG	rag	0.26	0.23	0.18	14184
3320	SNARE (TRAP)	snare	0.23	0.85	0.47	16331
3325	PEARL	pearl	0.91	0.42	0.64	12754
3327	AUTUMN OR HARVEST SEASON	harvest	0.78	0.35	0.55	8130
3329	YEARLING (HORSE)	yearling	0.51	0.35	0.52	19935
3333	BELIEF (RELIGIOUS)	belief	0.9	0.38	0.66	1591
3334	RITE	rite	0.38	0.57	0.61	15067
3336	FUNERAL	funeral	0.07	0.38	0.39	7278
3349	WRISTWATCH	wristwatch	0.77	0.34	0.31	19894
3353	SIEVE (TOOL)	sieve	0.46	0.25	0.33	16027
3357	CUPBOARD	cabinet	0.55	0.31	0.47	2401
336	PADLOCK	padlock	0.46	0.28	0.46	12466
3361	OFFICIAL	official	0.65	0.56	0.83	12098
3368	POWDER	powder	0.52	0.25	0.19	13453
3375	PATIENT (SICK PERSON)	patient	0.58	0.19	0.34	12698
3376	ROBBER	robber	0.14	0.77	0.48	15098
338	RAKE	rake	0.41	0.29	0.31	14216
3382	PEACOCK	peacock	0.79	0.45	0.46	12748
3384	WEASEL	weasel	0.41	0.32	0.34	19550
3385	ALUMINIUM	aluminum	0.45	0.28	0.43	557
3386	SULPHUR	sulphur	0.26	0.45	0.23	17289
3388	PLACENTA	placenta	0.38	0.43	0.44	13149
3389	MEASLES	measles	0.09	0.64	0.42	10884
3396	BUILDING	building	0.7	0.29	0.67	2264
3399	WAREHOUSE	warehouse	0.72	0.36	0.45	19464
34	STAIRS	stairs	0.51	0.44	0.34	16799
3401	HENHOUSE	coop	0.61	0.45	0.65	3866
3403	HORSE BARN	stable	0.72	0.2	0.73	16780
3404	TILE	tile	0.43	0.24	0.35	18013
3405	RULER	ruler	0.44	0.4	0.63	15215
3407	FILE (TOOL)	file	0.48	0.32	0.46	6688
341	SICKLE	sickle	0.43	0.58	0.37	16009
342	HAY	hay	0.47	0.21	0.34	8160
3426	SURNAME	surname	0.67	0.25	0.49	17397
3427	DIRECTION	direction	0.72	0.33	0.68	4970
3429	COMPARE	compare	0.55	0.41	0.52	3433
343	VINE	vine	0.53	0.29	0.41	19302
344	TREE TRUNK	trunk	0.27	0.17	0.4	18432
3446	PINK	pink	0.81	0.27	0.47	13092
3447	BEGIN OR START	start	0.68	0.43	0.59	16847
345	SAP	sap	0.47	0.3	0.26	15350
3455	COMMEND	praise	0.78	0.39	0.66	13472
3458	SILENCE	silence	0.44	0.2	0.22	16043
3460	BEACH	beach	0.89	0.53	0.46	1506
3466	DANGEROUS	dangerous	0.02	0.94	0.66	4367
3468	KINDNESS	kindness	0.94	0.35	0.51	9868
3469	LEVEL	level	0.62	0.28	0.49	10197
347	SORGHUM	sorghum	0.47	0.36	0.42	16500
3470	LIAR	liar	0.04	0.61	0.34	10209
3471	OBLIGATION (DUTY)	obligation	0.22	0.6	0.72	12002
3475	SUFFICE	suffice	0.64	0.33	0.5	17264
352	UNTIE	untie	0.54	0.46	0.47	18967
353	STRIKE	strike	0.27	0.81	0.57	17087
3533	ONE MILLION	million	0.78	0.65	0.81	11110
3534	BEG	beg	0.29	0.61	0.33	1569
354	POUND	pound	0.57	0.34	0.44	13445
3545	WATERY	watery	0.37	0.46	0.29	19521
355	CUT DOWN	fell	0.26	0.46	0.25	6599
3551	FETCH	fetch	0.48	0.36	0.49	6640
3552	GREET	greet	0.89	0.54	0.62	7807
3554	GOODBYE	farewell	0.13	0.5	0.59	6503
356	SHEARS	scissors	0.46	0.46	0.3	15494
359	POTTER	potter	0.57	0.42	0.48	13439
3599	BILLION	billion	0.72	0.56	0.78	1710
3602	TRILLION	trillion	0.59	0.42	0.62	18372
3608	WARRIOR	warrior	0.46	0.86	0.92	19485
361	PEG	peg	0.52	0.36	0.39	12792
3614	PANT	pant	0.45	0.46	0.41	12538
3615	BLEED	bleed	0.04	0.84	0.35	1812
3616	FAINT (PASS OUT)	faint	0.06	0.43	0.17	6441
3617	STUMBLE	stumble	0.15	0.72	0.26	17134
3618	STAMP	stamp	0.44	0.33	0.44	16813
362	STRING	string	0.39	0.4	0.45	17092
3620	SLEEPY	sleepy	0.6	0.12	0.25	16206
3621	DISABLED PERSON	cripple	0.09	0.39	0.16	4133
3624	LEPROSY	leprosy	0.13	0.67	0.35	10174
3625	HEADACHE	headache	0.17	0.76	0.27	8171
3626	KNOW	know	0.77	0.36	0.7	9913
3628	HONOR (SOMEBODY)	honor	0.9	0.59	0.86	8496
3629	HESITATE	hesitate	0.46	0.55	0.23	8334
363	DWELL (LIVE, RESIDE)	dwell	0.7	0.24	0.61	5570
3630	PLAN	plan	0.65	0.54	0.73	13159
3631	PRETEND	pretend	0.49	0.53	0.54	13613
3632	GENEROUS	generous	1.0	0.41	0.81	7441
3633	CURIOUS	curious	0.64	0.6	0.48	4267
3634	STUBBORN	stubborn	0.16	0.7	0.57	17118
3635	ADULT	adult	0.81	0.49	0.79	282
3638	ASSEMBLE (GET TOGETHER)	assemble	0.54	0.57	0.75	1041
3639	AVOID	avoid	0.43	0.44	0.41	1238
3640	GOSSIP	gossip	0.17	0.77	0.24	7671
3642	COMPLAIN	complain	0.14	0.68	0.36	3459
3643	AGREE	agree	0.91	0.26	0.55	408
3644	AGREEMENT	agreement	0.76	0.44	0.74	412
3645	PERSUADE	persuade	0.62	0.62	0.71	12932
3646	PROVERB	proverb	0.71	0.26	0.52	13876
3647	TICKLE (SOMEBODY)	tickle	0.76	0.73	0.34	17995
3648	SERVE (SOMEONE)	serve	0.62	0.4	0.38	15758
3649	PUNISH	punish	0.06	0.81	0.61	13990
365	SPLASH	splash	0.52	0.41	0.28	16672
3657	GRANARY	barn	0.51	0.45	0.42	1421
3658	BELLOWS	bellows	0.46	0.52	0.43	1605
3659	POLISH (SOMETHING)	polish	0.6	0.41	0.53	13306
366	LIMP	limp	0.39	0.44	0.17	10287
3664	INHERIT	inherit	0.74	0.55	0.69	9229
3665	TRAVEL	travel	0.93	0.69	0.54	18307
3666	WANDER	wander	0.43	0.42	0.33	19446
3667	LOST	lost	0.2	0.66	0.15	10460
367	RIDE	ride	0.81	0.47	0.47	15013
3670	PLUNDER	plunder	0.12	0.89	0.57	13255
3673	MOURNING	mourning	0.18	0.49	0.27	11452
3674	ANTELOPE	antelope	0.54	0.51	0.5	740
3675	ZEBRA	zebra	0.57	0.45	0.31	19982
3676	SHREW	shrew	0.31	0.46	0.39	15969
3677	MONGOOSE	mongoose	0.33	0.38	0.55	11319
3679	GROWL	growl	0.19	0.76	0.48	7873
3681	PARTRIDGE	partridge	0.58	0.41	0.25	12652
3682	PERCH (OF BIRD)	perch	0.53	0.3	0.31	12848
3684	PECK	peck	0.2	0.53	0.32	12761
3685	HISS	hiss	0.39	0.48	0.37	8400
3687	DESERT	desert	0.47	0.28	0.39	4733
3688	MARSH	marsh	0.3	0.36	0.28	10779
3689	BUBBLE	bubble	0.77	0.21	0.36	2229
369	OWE	owe	0.5	0.43	0.39	12433
3695	MOVEMENT	movement	0.66	0.65	0.66	11464
3697	DIP	dip	0.52	0.58	0.4	4959
370	BARTER	barter	0.47	0.56	0.6	1442
3700	LENGTHEN	lengthen	0.62	0.48	0.57	10162
3701	HOLLOW	hollow	0.3	0.34	0.22	8443
3702	SLIPPERY	slippery	0.22	0.74	0.34	16239
3703	STICKY	sticky	0.39	0.57	0.29	16943
3704	ODOR (SMELL)	odor	0.34	0.36	0.4	12079
3707	BEIGE	beige	0.49	0.22	0.22	1587
3709	BRILLIANT	brilliant	0.94	0.57	0.92	2171
3712	RAINCOAT	raincoat	0.46	0.3	0.53	14204
3714	LARYNX	larynx	0.46	0.42	0.4	10015
3715	BELLYBUTTON	bellybutton	0.53	0.28	0.36	1607
3716	OVARY	ovary	0.47	0.4	0.28	12353
3717	BADGER	badger	0.34	0.43	0.36	1314
3719	MARMOT	groundhog	0.39	0.32	0.38	7860
3721	FINCH	finch	0.44	0.44	0.36	6717
3722	FLAMINGO	flamingo	0.67	0.45	0.48	6810
3723	NIGHTINGALE	nightingale	0.74	0.34	0.5	11788
3725	AVOCADO	avocado	0.68	0.26	0.29	1237
3726	BROCCOLI	broccoli	0.47	0.2	0.28	2191
3727	CELERY	celery	0.4	0.15	0.22	2719
3729	LETTUCE	lettuce	0.59	0.16	0.29	10194
3730	APRICOT	apricot	0.71	0.32	0.28	877
3733	FERRY	ferry	0.6	0.51	0.39	6627
3734	CHIMPANZEE	chimp	0.39	0.59	0.34	2941
3740	WHIRLWIND	whirlwind	0.42	0.92	0.67	19646
3743	BRASS	brass	0.5	0.32	0.49	2104
3744	INTERPRETER	interpreter	0.71	0.46	0.6	9451
3746	VASE	vase	0.64	0.23	0.21	19147
3747	SHAPE	shape	0.59	0.24	0.42	15831
375	SNIFF	sniff	0.4	0.5	0.32	16347
3750	KHAKI	khaki	0.59	0.25	0.28	9835
3752	LILAC	lilac	0.69	0.18	0.36	10272
3753	MAGENTA	magenta	0.64	0.28	0.41	10596
3754	TRANSPARENT	transparent	0.54	0.33	0.67	18282
3755	MOUNTAINOUS	mountainous	0.64	0.52	0.61	11447
3756	FLORAL	floral	0.83	0.23	0.26	6887
3758	WINDY	windy	0.33	0.54	0.53	19725
3759	FOGGY	foggy	0.35	0.34	0.3	6940
376	FRAGRANT	fragrant	0.61	0.6	0.61	7115
3761	EMOTIONAL	emotional	0.78	0.71	0.53	5824
3762	SAFE	safe	0.9	0.31	0.76	15275
377	LOUD	loud	0.57	0.65	0.87	10467
3777	CATFISH	catfish	0.46	0.34	0.3	2670
378	PINCH	pinch	0.34	0.63	0.34	13084
3780	PET	pet	0.88	0.33	0.3	12955
379	BLUNT	blunt	0.55	0.68	0.93	1895
38	SPREAD OUT	spread	0.57	0.58	0.65	16727
380	WRINKLED	wrinkled	0.27	0.4	0.2	19891
381	BLAME	blame	0.12	0.64	0.31	1793
382	GOVERN	govern	0.57	0.7	0.98	7678
383	MASTER	master	0.69	0.49	0.85	10814
384	FREEMAN	freeman	0.82	0.45	0.62	7151
385	RESPECT (SOMEBODY)	respect	0.93	0.34	0.76	14845
387	SLING	sling	0.42	0.42	0.4	16232
39	KEEN	keen	0.82	0.72	0.81	9812
391	BLESS	bless	0.93	0.27	0.59	1821
392	MAGIC	magic	0.87	0.66	0.58	10598
394	SHAMAN (FOLK HEALER)	shaman	0.49	0.53	0.6	15821
395	PILL	pill	0.57	0.41	0.37	13073
398	PIERCE	pierce	0.36	0.67	0.61	13056
4	COURTYARD	courtyard	0.5	0.36	0.35	4011
40	ENVY	envy	0.24	0.7	0.43	6003
400	MUSH	mush	0.5	0.31	0.12	11532
404	ALCOHOL (FERMENTED DRINK)	alcohol	0.32	0.67	0.38	468
41	IGNORE	ignore	0.15	0.23	0.29	8774
410	YAM	yam	0.5	0.21	0.15	19918
411	GOURD	gourd	0.43	0.27	0.29	7675
419	SEVERE	severe	0.16	0.73	0.64	15786
42	STINKING	smelly	0.1	0.53	0.24	16285
420	FOREST	jungle	0.5	0.51	0.48	9772
421	RETREAT	retreat	0.5	0.52	0.31	14924
43	LEAD (GUIDE)	guide	0.69	0.32	0.62	7915
430	TWIST	twist	0.38	0.47	0.34	18533
446	LOWER ARM	forearm	0.47	0.3	0.51	6997
45	EVIL	wicked	0.14	0.8	0.63	19674
460	BREAK (OF ROPE)	snap	0.34	0.52	0.35	16327
470	POSSUM	possum	0.41	0.47	0.31	13408
472	PELICAN	pelican	0.57	0.39	0.38	12796
474	DRESS	dress	0.76	0.3	0.34	5450
476	CUP	cup	0.61	0.17	0.23	4253
477	LATE	late	0.24	0.36	0.32	10025
478	LIP	lip	0.54	0.35	0.44	10313
479	GROW	grow	0.91	0.61	0.76	7872
480	PLATE	plate	0.58	0.24	0.37	13181
481	DISH	dish	0.55	0.26	0.26	5082
483	COMPOUND	compound	0.64	0.39	0.73	3492
484	CONDEMN	condemn	0.1	0.79	0.62	3558
485	DISAPPEAR	disappear	0.14	0.44	0.35	4989
486	MINISTER	minister	0.55	0.44	0.89	11142
487	SHY	shy	0.28	0.15	0.13	15999
489	KIDNEY	kidney	0.45	0.36	0.38	9852
49	REFUSE	refuse	0.18	0.52	0.33	14532
490	DESCENDANTS	descendant	0.68	0.42	0.62	4724
491	CENTER	center	0.64	0.23	0.43	2743
492	THREE	three	0.65	0.23	0.38	17943
493	FIVE	five	0.51	0.22	0.3	6781
494	FLIRT	flirt	0.79	0.79	0.54	6872
495	REVENGE	revenge	0.23	0.94	0.63	14947
496	CUCUMBER	cucumber	0.49	0.23	0.24	4226
497	SCAR	scar	0.15	0.5	0.4	15430
5	GAZELLE	gazelle	0.67	0.45	0.46	7412
500	CRUEL	cruel	0.12	0.87	0.39	4187
501	LIFT	lift	0.7	0.52	0.66	10248
503	FROG	frog	0.44	0.31	0.15	7204
504	LEARN	learn	0.83	0.64	0.83	10101
506	MAIZE	corn	0.59	0.2	0.29	3897
507	MELON	cantaloupe	0.59	0.21	0.28	2510
508	PERIOD	period	0.4	0.32	0.59	12872
509	CERTAIN	certain	0.76	0.36	0.67	2764
51	SORE	sore	0.09	0.65	0.22	16496
518	SPARK	spark	0.69	0.74	0.53	16564
52	SHIVER	tremble	0.18	0.88	0.39	18335
522	WOLF	wolf	0.45	0.71	0.63	19786
526	HOWL	howl	0.36	0.65	0.41	8598
528	DREADFUL	fearful	0.08	0.48	0.28	6561
53	SPIRIT	spirit	0.79	0.37	0.62	16662
530	FRECKLE	freckle	0.54	0.4	0.25	7143
533	GLUTTON	glutton	0.44	0.52	0.38	7591
535	INFLATED	inflated	0.3	0.43	0.62	9179
539	NEST	nest	0.69	0.22	0.33	11718
540	PALATE	palate	0.62	0.35	0.36	12499
541	POETRY	poetry	0.7	0.23	0.63	13280
543	SHUTTLE	shuttle	0.53	0.59	0.55	15997
544	SPICY	spicy	0.44	0.73	0.61	16640
547	SURFACE	surface	0.45	0.38	0.6	17388
55	WHISPER	whisper	0.49	0.23	0.27	19652
550	DILUTE	dilute	0.28	0.19	0.35	4931
554	HINDER	hinder	0.28	0.54	0.47	8386
56	BAD LUCK	misfortune	0.09	0.78	0.31	11184
568	RISE (MOVE UPWARDS)	rise	0.67	0.59	0.74	15062
569	SPOIL (BECOME SPOILED)	rot	0.03	0.56	0.3	15150
571	STING	sting	0.16	0.65	0.37	16963
573	SWAY	sway	0.69	0.6	0.72	17454
575	TREAD	tread	0.51	0.52	0.43	18317
576	DANDRUFF	dandruff	0.4	0.3	0.29	4364
578	KISS	kiss	0.97	0.81	0.63	9882
579	BATTLE	battle	0.36	0.94	0.87	1489
58	LIQUID	liquid	0.56	0.23	0.31	10319
580	FUR	fur	0.58	0.39	0.32	7284
581	COME BACK	return	0.6	0.41	0.46	14937
582	LEND	lend	0.52	0.46	0.51	10158
583	KIND OR POLITE	polite	0.93	0.38	0.56	13308
584	DIFFICULT	difficult	0.23	0.7	0.51	4905
585	BOOT	boots	0.6	0.26	0.35	2007
586	GARDEN	garden	0.77	0.23	0.46	7367
587	ANT	ant	0.45	0.22	0.22	733
588	BROKEN	broken	0.06	0.5	0.29	2195
589	CLOSED	closed	0.24	0.16	0.32	3178
59	ELECTRICITY	electricity	0.7	0.81	0.73	5729
590	NAKED	naked	0.32	0.89	0.29	11590
592	PISS	pee	0.45	0.53	0.39	12781
593	POTATO	potato	0.54	0.23	0.27	13428
594	PIECE	piece	0.65	0.24	0.37	13051
597	PHYSICIAN	physician	0.58	0.49	0.84	13024
598	SHELL	shell	0.61	0.41	0.39	15865
6	EARTHQUAKE	earthquake	0.07	0.93	0.81	5607
600	STRANGE	odd	0.27	0.34	0.3	12072
602	HIDE (CONCEAL)	conceal	0.31	0.44	0.31	3517
603	COAT	coat	0.68	0.26	0.46	3223
604	GLASS	glass	0.49	0.4	0.32	7546
605	GRAIN	grain	0.39	0.2	0.3	7706
606	GRASS	grass	0.6	0.16	0.33	7747
607	GRASSHOPPER	grasshopper	0.5	0.46	0.29	7748
608	GULF	gulf	0.52	0.36	0.4	7929
609	HAIL	hail	0.46	0.63	0.41	7993
610	PORT	port	0.55	0.41	0.51	13375
612	HEAT	heat	0.53	0.61	0.43	8227
613	HIGH TIDE	flood	0.21	0.78	0.61	6880
614	HILL	hill	0.61	0.35	0.52	8380
615	HORSE	horse	0.64	0.51	0.53	8545
616	HOSPITAL	hospital	0.32	0.54	0.6	8560
617	ICE	ice	0.44	0.27	0.22	8729
618	PRECIPICE	precipice	0.2	0.78	0.4	13505
619	ANIMAL	animal	0.52	0.51	0.51	689
620	INSECT	insect	0.28	0.63	0.24	9298
621	IRON	iron	0.45	0.35	0.68	9570
622	ISLAND	island	0.74	0.35	0.43	9603
623	LAGOON	lagoon	0.66	0.23	0.37	9965
624	LAKE	lake	0.69	0.2	0.42	9968
625	LAMP	lamp	0.51	0.26	0.31	9976
626	LAND	land	0.58	0.26	0.62	9980
628	LEAF	leaf	0.58	0.16	0.29	10090
629	LEATHER	leather	0.51	0.32	0.34	10107
631	LIVESTOCK	livestock	0.73	0.42	0.52	10364
632	LIZARD	lizard	0.38	0.38	0.32	10367
633	MARKET	marketplace	0.7	0.42	0.53	10764
634	MEAT	meat	0.61	0.42	0.41	10892
635	MILK	milk	0.82	0.27	0.33	11102
636	MILL	mill	0.53	0.38	0.35	11106
637	MOSS	moss	0.23	0.27	0.24	11411
638	MOTORCYCLE	motorbike	0.55	0.61	0.62	11433
639	MOUNTAIN	mountain	0.7	0.41	0.65	11445
64	PIN	pin	0.44	0.35	0.39	13082
640	MUD	mud	0.33	0.26	0.18	11482
641	MUSHROOM	fungus	0.39	0.34	0.17	7279
642	MUSIC	music	0.83	0.56	0.6	11535
644	OAK	oak	0.58	0.24	0.54	11981
645	OCEAN	ocean	0.82	0.31	0.64	12066
646	ASH	ash	0.26	0.21	0.21	1011
647	PAINT (PIGMENTS)	lacquer	0.51	0.35	0.26	9948
648	PAPER	paper	0.52	0.12	0.29	12552
649	PASTURE	pasture	0.69	0.14	0.17	12679
65	AMBUSH	ambush	0.28	0.83	0.5	584
650	PETROLEUM	petroleum	0.58	0.45	0.64	12965
651	SEAL	seal	0.49	0.22	0.52	15581
652	PLAIN	plain	0.5	0.17	0.31	13155
653	PLANT (VEGETATION)	plant	0.73	0.18	0.37	13171
654	PLASTIC	plastic	0.49	0.27	0.32	13178
655	POISON	poison	0.08	0.76	0.57	13289
657	PRICE	price	0.48	0.47	0.54	13635
658	RAIN (PRECIPITATION)	rain	0.54	0.39	0.33	14200
659	REED	reed	0.49	0.35	0.31	14480
66	KNEEL	kneel	0.43	0.42	0.22	9896
660	REEF	reef	0.58	0.49	0.46	14481
661	RELIGION	religion	0.65	0.32	0.76	14639
662	BATTERY	battery	0.48	0.42	0.44	1488
663	BAY	bay	0.72	0.36	0.57	1499
664	RESIN	pitch	0.52	0.43	0.47	13127
665	BEE	bee	0.52	0.51	0.31	1555
666	RIVER	river	0.69	0.39	0.6	15072
667	ROAD	road	0.66	0.4	0.4	15080
668	ROCK	rock	0.62	0.24	0.56	15107
67	EMBERS	embers	0.49	0.48	0.51	5791
670	ROOT	root	0.6	0.28	0.51	15139
671	SAND	sand	0.58	0.28	0.3	15332
672	EARLY	early	0.63	0.37	0.43	5593
673	SCHOOL	school	0.77	0.42	0.63	15474
674	MOUTH	mouth	0.73	0.29	0.34	11458
675	FAECES (EXCREMENT)	faeces	0.18	0.48	0.17	6434
676	SHIT (DEFECATE)	shit	0.0	0.68	0.29	15899
677	AXE	hatchet	0.33	0.61	0.5	8140
678	BEARD	beard	0.49	0.26	0.37	1523
679	BRIGHT	bright	0.89	0.53	0.81	2165
68	TATTOO	tattoo	0.49	0.6	0.53	17674
680	BREAK (DESTROY OR GET DESTROYED)	break	0.61	0.27	0.37	2118
681	DESTROY	demolish	0.12	0.63	0.7	4633
682	SIDE	side	0.44	0.29	0.4	16012
683	PERSON	human	0.77	0.31	0.6	8616
685	DECIDE	decide	0.66	0.54	0.85	4472
686	EASY	simple	0.65	0.13	0.31	16066
688	LUNG	lungs	0.53	0.35	0.56	10540
69	SOBER	sober	0.73	0.22	0.57	16397
690	BOTTOM	bottom	0.42	0.37	0.29	2038
691	SEASON	season	0.79	0.41	0.52	15596
692	BRING	bring	0.64	0.46	0.46	2176
694	GET	obtain	0.76	0.44	0.73	12043
695	GO	go	0.51	0.44	0.44	7596
696	STIR	stir	0.45	0.77	0.45	16975
698	WISE	wise	0.88	0.25	0.86	19751
699	SAD	unhappy	0.11	0.5	0.15	18788
7	GATHER	gather	0.65	0.51	0.55	7395
70	BRACKISH	brackish	0.47	0.37	0.42	2087
700	CARRY	carry	0.64	0.38	0.5	2605
701	SLOW	slow	0.36	0.07	0.13	16253
702	CATCH	catch	0.53	0.44	0.55	2658
704	CLEAN	clean	0.83	0.17	0.5	3115
705	GO UP (ASCEND)	mount	0.5	0.29	0.35	11444
706	DARK	dark	0.2	0.4	0.43	4377
707	REMEMBER	remember	0.78	0.42	0.45	14663
708	SHINE	shine	0.84	0.54	0.74	15886
709	TEACH	teach	0.84	0.51	0.85	17689
710	WHEEL	wheel	0.61	0.31	0.45	19621
711	TALL	tall	0.72	0.59	0.54	17610
712	RICH	wealthy	0.93	0.57	0.86	19541
713	STEAL	stealing	0.09	0.91	0.46	16893
714	SEED	seed	0.66	0.14	0.31	15646
715	SHOUT	yell	0.24	0.8	0.56	19942
716	GROAN	groan	0.4	0.75	0.35	7843
717	SWEET	sweetness	0.91	0.47	0.53	17473
718	PAY	salary	0.79	0.48	0.65	15295
719	FIND	found	0.83	0.45	0.49	7090
72	CLAW	claw	0.26	0.6	0.6	3112
720	GOOD LUCK	luck	0.85	0.49	0.72	10512
721	LOW	low	0.29	0.22	0.1	10494
722	ATTACK	attack	0.29	0.95	0.67	1129
723	PLACE (POSITION)	place	0.57	0.26	0.4	13146
724	READ	read	0.74	0.28	0.61	14300
728	FIRST	first	0.62	0.5	0.79	6758
729	DAWN	dawn	0.83	0.23	0.52	4398
73	BEAK	beak	0.38	0.36	0.41	1514
730	SNAKE	snake	0.28	0.75	0.55	16324
733	EARN	earn	0.86	0.77	0.82	5594
734	MAKE	make	0.68	0.42	0.48	10640
735	OWL	owl	0.52	0.27	0.32	12435
736	YARD	yard	0.47	0.18	0.35	19921
738	THING	thing	0.45	0.22	0.26	17910
739	FEED	feed	0.81	0.43	0.74	6585
74	PUPPY	cub	0.65	0.38	0.28	4219
740	SHIP	ship	0.65	0.5	0.44	15891
741	DRIVE	drive	0.62	0.69	0.71	5468
742	END (OF SPACE)	end	0.2	0.35	0.3	5883
744	EGG	egg	0.68	0.24	0.29	5686
745	SHELF	shelf	0.56	0.2	0.37	15864
746	SHOP	shop	0.72	0.63	0.56	15926
747	BICYCLE	bicycle	0.71	0.52	0.42	1678
749	ENTER	enter	0.71	0.47	0.5	5966
75	DISGRACE	disgrace	0.06	0.53	0.33	5073
750	DROP	drop	0.48	0.32	0.29	5479
751	SHRUB	shrub	0.53	0.34	0.34	15979
752	STORE	store	0.65	0.54	0.41	17012
753	PUPIL (STUDENT)	pupil	0.73	0.41	0.37	14000
754	HURRY	hasten	0.57	0.75	0.62	8135
755	DENY	deny	0.32	0.67	0.32	4666
756	DEPEND	depend	0.39	0.43	0.36	4674
757	BUTTON	button	0.52	0.22	0.34	2374
759	SILVER	silver	0.68	0.45	0.61	16058
760	KNOT	knot	0.54	0.22	0.41	9910
761	COVER	cover	0.36	0.24	0.47	4017
763	SKIN	skin	0.57	0.35	0.4	16156
765	MOVE	move	0.66	0.65	0.67	11463
767	CORPSE	corpse	0.09	0.66	0.23	3920
768	LUNCH	lunch	0.88	0.41	0.54	10534
769	ROOF	roof	0.6	0.23	0.34	15128
770	EARRING	earrings	0.68	0.35	0.52	5601
771	HAT	hat	0.6	0.18	0.35	8138
772	BELT	belt	0.54	0.32	0.45	1612
773	HAVE	have	0.76	0.39	0.59	8154
774	CABBAGE	cabbage	0.4	0.23	0.26	2397
775	TRUMPET	trumpet	0.57	0.57	0.39	18427
777	FLUTE	flute	0.64	0.33	0.36	6920
778	SMOKE (EXHAUST)	smoke	0.19	0.5	0.39	16300
779	PART	part	0.66	0.28	0.36	12633
782	DEFEAT	defeat	0.09	0.5	0.22	4527
783	VICTORY	victory	0.94	0.73	0.93	19274
784	SNOW	snow	0.67	0.36	0.31	16365
785	STRONG	strong	0.91	0.74	0.9	17107
787	SAIL	sail	0.61	0.22	0.33	15284
788	SOAP	soap	0.53	0.16	0.31	16391
789	PEOPLE	nation	0.59	0.44	0.82	11621
79	WASTE	waste	0.04	0.51	0.18	19497
790	READY	ready	0.77	0.39	0.65	14308
791	STRANGER	stranger	0.33	0.45	0.3	17042
792	BOIL (OF LIQUID)	boiling	0.3	0.69	0.53	1937
794	PEN	pen	0.62	0.19	0.25	12800
795	TROUT	trout	0.52	0.39	0.3	18415
796	NIPPLE	teat	0.61	0.47	0.33	17708
797	TESTICLES	scrotum	0.4	0.65	0.36	15556
798	JAW	jawbone	0.47	0.41	0.34	9664
799	WRIST	wrist	0.71	0.34	0.27	19892
8	CURSE	curse	0.03	0.72	0.38	4274
800	THIGH	thigh	0.47	0.43	0.59	17907
801	RIB	rib	0.49	0.35	0.35	14998
803	ANKLE	ankle	0.5	0.27	0.23	695
804	WOMB	womb	0.38	0.39	0.59	19792
