CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_RT_MEAN	ENGLISH_ZSCORE_MEAN	ENGLISH_ACCURACY_MEAN	LINE_IN_SOURCE
589	CLOSED	closed	542.2432	-0.5552	1.0000	31567
590	NAKED	naked	560.2105	-0.5263	1.0000	42866
592	PISS	pee	532.0270	-0.6181	0.9250	44269
594	PIECE	piece	579.4595	-0.3827	1.0000	44578
595	GROUNDNUTS	groundnuts	960.1333	1.7253	0.3947	37946
596	POSTAGE STAMP	stamp	530.8974	-0.6384	1.0000	50871
597	PHYSICIAN	doctor	498.2105	-0.8305	1.0000	34002
598	SHELL	shell	510.6250	-0.8056	1.0000	48768
6	EARTHQUAKE	earthquake	552.6923	-0.4496	1.0000	34690
60	OAT	oats	537.7368	-0.6089	1.0000	43394
600	STRANGE	odd	518.1111	-0.7534	0.9474	43440
602	HIDE (CONCEAL)	conceal	599.2222	-0.3555	0.9737	31968
603	COAT	coat	520.4444	-0.7417	0.9737	31688
604	GLASS	glass	508.7895	-0.8425	1.0000	37353
605	GRAIN	grains	603.7714	-0.2771	0.9474	37669
606	GRASS	grass	520.5750	-0.7499	1.0000	37730
608	GULF	gulf	599.6579	-0.2769	1.0000	38064
609	HAIL	hail	589.1892	-0.3986	0.9737	38196
610	PORT	port	541.3784	-0.5323	0.9250	45205
612	HEAT	heat	517.7105	-0.7612	1.0000	38649
613	HIGH TIDE	flood	514.6750	-0.6951	1.0000	36067
614	HILL	hill	514.2703	-0.7665	0.9737	38856
615	HORSE	horse	510.5500	-0.8236	1.0000	39118
617	ICE	ice	494.6316	-0.9182	1.0000	39386
620	INSECT	insect	552.1000	-0.5254	1.0000	39634
621	IRON	iron	538.0750	-0.5836	1.0000	39734
622	ISLAND	island	529.4595	-0.6292	0.9500	39739
623	LAGOON	lagoon	602.7500	-0.1276	0.9000	40439
624	LAKE	lake	548.6053	-0.5508	1.0000	40448
625	LAMP	lamp	533.0541	-0.6837	0.9737	40474
626	LAND	land	551.2564	-0.5621	1.0000	40495
628	LEAF	leaf	518.7105	-0.6923	0.9750	40695
629	LEATHER	leather	550.4167	-0.4540	0.9474	40747
63	RUMOUR	rumour	591.7895	-0.3008	0.9750	47559
631	LIVESTOCK	livestock	666.2571	0.1778	0.9211	41114
632	LIZARD	lizard	548.4054	-0.5755	1.0000	41118
633	MARKET	market	520.9750	-0.6566	1.0000	41744
634	MEAT	meat	517.8205	-0.7526	0.9750	41940
635	MILK	milk	566.4737	-0.4749	0.9750	42166
636	MILL	mill	611.7297	-0.0961	0.9737	42181
637	MOSS	moss	599.5128	-0.2112	0.9750	42579
639	MOUNTAIN	mountain	568.5263	-0.6132	1.0000	42624
64	PIN	pin	516.1842	-0.7971	1.0000	44651
640	MUD	mud	573.1892	-0.5037	0.9737	42685
641	MUSHROOM	fungus	627.1389	-0.0558	0.9250	36837
642	MUSIC	music	534.3684	-0.6473	1.0000	42785
644	OAK	oak	527.7297	-0.7341	0.9737	43379
645	OCEAN	ocean	508.5385	-0.8064	0.9750	43433
646	ASH	ash	566.6111	-0.5655	1.0000	27860
647	PAINT (PIGMENTS)	lacquer	699.1071	0.3602	0.7500	40408
648	PAPER	paper	523.4359	-0.6711	1.0000	43977
649	PASTURE	pasture	596.5946	-0.2459	0.9250	44113
65	AMBUSH	ambush	599.2162	-0.1399	0.9250	27582
651	SEAL	seal	546.5000	-0.5880	0.9750	48314
652	PLAIN	plain	546.9744	-0.5588	0.9750	44798
653	PLANT (VEGETATION)	plant	513.4737	-0.7382	0.9750	44835
654	PLASTIC	plastic	513.3684	-0.7174	1.0000	44853
655	POISON	poison	520.6500	-0.6841	1.0000	45073
657	PRICE	price	498.0000	-0.7644	0.9750	45495
658	RAIN (PRECIPITATION)	rain	541.5526	-0.8247	1.0000	46285
659	REED	reed	632.3667	0.1064	0.8158	46642
66	KNEEL	kneel	610.1053	-0.1757	1.0000	40308
660	REEF	reef	541.7576	-0.4829	0.8500	46645
663	BAY	bay	586.8286	-0.3351	0.9474	28460
664	RESIN	pitch	545.3158	-0.6730	1.0000	44742
665	BEE	bee	558.4595	-0.4961	0.9737	28572
666	RIVER	river	510.3250	-0.7813	1.0000	47234
667	ROAD	road	520.7500	-0.7048	1.0000	47242
668	ROCK	rock	512.5278	-0.8483	0.9737	47289
67	EMBERS	embers	699.5405	0.3021	0.9500	34855
670	ROOT	tuber	835.9231	0.8582	0.3684	53701
671	SAND	sand	547.4737	-0.5681	1.0000	47762
672	EARLY	early	545.0250	-0.5457	1.0000	34660
673	SCHOOL	school	508.7750	-0.7217	1.0000	48026
674	MOUTH	mouth	499.8947	-0.7892	0.9750	42648
675	FAECES (EXCREMENT)	shit	515.3158	-0.6629	0.9500	48876
676	SHIT (DEFECATE)	excrete	619.3158	-0.0775	0.9500	35157
677	AXE	hatchet	625.2222	-0.0074	0.9474	38479
678	BEARD	beard	531.8919	-0.6830	0.9737	28502
679	BRIGHT	bright	546.9474	-0.6877	1.0000	29819
68	TATTOO	tattoo	584.3243	-0.4982	1.0000	52311
680	BREAK (DESTROY OR GET DESTROYED)	break	571.4865	-0.4942	0.9737	29707
681	DESTROY	destroy	531.3500	-0.5516	1.0000	33624
682	SIDE	side	549.9231	-0.6251	1.0000	49117
683	PERSON	human	549.2162	-0.5942	0.9737	39255
684	OWN	got	594.1714	-0.2764	0.9211	37611
685	DECIDE	decide	511.3500	-0.6148	1.0000	33365
686	EASY	simple	502.8205	-0.8094	0.9750	49218
687	NOTHING	nothing	550.5000	-0.4977	1.0000	43288
688	LUNG	lungs	581.3784	-0.5281	0.9737	41449
689	BETWEEN	between	545.7949	-0.5381	0.9750	28782
69	SOBER	sober	564.2571	-0.4481	0.9211	50044
690	BOTTOM	bottom	537.8750	-0.6382	1.0000	29503
691	SEASON	season	507.1842	-0.7254	0.9750	48357
692	BRING	bring	520.2222	-0.6392	0.9737	29842
693	FROM	from	598.2353	-0.2741	0.8947	36723
694	GET	obtain	532.3250	-0.6332	1.0000	43421
695	GO	goes	539.1111	-0.6230	0.9474	37528
696	STIR	stir	539.6216	-0.6160	1.0000	51159
698	WISE	wise	506.2105	-0.8537	1.0000	55341
699	SAD	sad	517.0000	-0.7969	0.9737	47647
7	GATHER	gather	584.3947	-0.2620	1.0000	37105
70	BRACKISH	brackish	782.7500	0.8324	0.3000	29597
700	CARRY	carry	541.8889	-0.6540	0.9737	30612
701	SLOW	slow	491.5135	-0.8480	0.9737	49664
702	CATCH	catch	515.9730	-0.8290	0.9737	30690
703	SOON	soon	548.7838	-0.5853	0.9737	50153
704	CLEAN	cleanness	605.6286	-0.1940	0.9000	31429
705	GO UP (ASCEND)	mount	584.9211	-0.4782	1.0000	42623
706	DARK	dark	551.2051	-0.5681	0.9750	33204
708	SHINE	shine	526.5000	-0.6826	0.9500	48820
709	TEACH	teach	559.2432	-0.4567	0.9737	52342
710	WHEEL	wheel	525.6216	-0.6819	1.0000	55034
711	TALL	tall	525.3684	-0.6991	1.0000	52168
712	RICH	wealthy	579.2500	-0.4362	0.9474	54858
713	STEAL	stealing	592.0270	-0.4609	1.0000	51001
714	SEED	seed	510.5789	-0.7030	1.0000	48396
715	SHOUT	yell	545.0000	-0.5534	0.9500	55728
716	GROAN	groan	566.0571	-0.5702	0.9737	37894
717	SWEET	sweetness	601.4103	-0.2545	1.0000	51949
718	PAY	pay	508.8947	-0.8690	1.0000	44195
719	FIND	found	508.1053	-0.7531	1.0000	36467
72	CLAW	claw	569.2250	-0.4104	1.0000	31414
720	GOOD LUCK	luck	536.4211	-0.4824	0.9750	41400
721	LOW	low	534.3784	-0.6774	0.9737	41379
722	ATTACK	attack	577.2105	-0.5292	1.0000	27956
723	PLACE (POSITION)	place	544.7778	-0.6567	0.9737	44780
724	READ	read	515.5556	-0.7085	0.9474	46485
726	WHILE	while	521.8974	-0.6537	0.9750	55082
727	WHICH	which	600.3421	-0.2625	1.0000	55076
728	FIRST	first	562.9189	-0.4679	0.9250	35797
729	DAWN	dawn	542.4750	-0.5243	1.0000	33259
73	BEAK	beak	655.8710	0.1015	0.8684	28487
730	SNAKE	snake	494.5946	-0.7910	0.9750	49845
732	YOUR (SINGULAR)	yours	568.6216	-0.3733	0.9250	55793
733	EARN	earn	530.2895	-0.6496	1.0000	34665
734	MAKE	made	529.0256	-0.6166	0.9750	41524
735	OWL	owl	526.6750	-0.6844	1.0000	43786
736	YARD	yard	516.8500	-0.6679	1.0000	55689
738	THING	thing	533.6216	-0.5676	0.9737	52638
739	FEED	feed	509.5250	-0.7596	1.0000	35531
74	PUPPY	cub	602.7333	-0.1020	0.7500	32895
740	SHIP	ship	517.0789	-0.7012	1.0000	48837
741	DRIVE	drive	578.1795	-0.5760	1.0000	34374
742	END (OF SPACE)	end	524.0000	-0.8424	1.0000	34898
744	EGG	egg	510.7368	-0.7833	1.0000	34777
745	SHELF	shelves	578.6000	-0.4348	1.0000	48780
746	SHOP	shop	557.1081	-0.6078	0.9737	48917
749	ENTER	enter	530.9459	-0.6319	0.9737	34977
75	DISGRACE	disgrace	587.0250	-0.2166	1.0000	33851
750	DROP	drop	521.1667	-0.7573	0.9737	34400
751	SHRUB	shrub	590.1714	-0.2433	0.9474	49048
752	STORE	store	539.1282	-0.6566	1.0000	51252
753	PUPIL (STUDENT)	student	498.4250	-0.7986	1.0000	51496
754	HURRY	hasten	654.5161	0.1750	0.8421	38467
755	DENY	deny	580.5938	-0.3189	0.8421	33541
756	DEPEND	depend	563.0789	-0.3652	0.9750	33544
757	BUTTON	button	510.5750	-0.7448	1.0000	30279
758	HERON	egret	663.6000	0.8672	0.1316	34790
759	SILVER	silver	527.6111	-0.7059	0.9474	49208
760	KNOT	knot	542.6750	-0.5293	1.0000	40353
761	COVER	cover	574.1250	-0.3876	1.0000	32452
762	OUTSIDE	outside	542.2368	-0.4840	1.0000	43746
763	SKIN	skin	499.8718	-0.8198	1.0000	49373
765	MOVE	move	581.9189	-0.3791	0.9737	42656
767	CORPSE	corpse	565.1351	-0.3798	0.9500	32307
768	LUNCH	lunch	529.6250	-0.5548	1.0000	41436
769	ROOF	roof	567.0263	-0.4081	0.9750	47339
770	EARRING	earrings	591.9474	-0.2889	1.0000	34678
771	HAT	hat	585.6757	-0.4310	0.9250	38472
772	BELT	belt	511.1053	-0.8258	1.0000	28683
773	HAVE	had	557.2727	-0.5138	0.9211	38179
774	CABBAGE	cabbage	564.7949	-0.4006	1.0000	30320
775	TRUMPET	trumpet	529.6500	-0.5820	1.0000	53662
777	FLUTE	flutes	584.5000	-0.3646	1.0000	36165
778	SMOKE (EXHAUST)	smoke	571.9744	-0.4661	1.0000	49782
779	PART	part	560.7222	-0.5075	0.9500	44050
78	THAT	those	599.2703	-0.3024	0.9737	52681
780	OUR	ours	575.8421	-0.3297	1.0000	43646
782	DEFEAT	defeat	637.7692	-0.0583	0.9750	33425
784	SNOW	snow	506.1000	-0.7963	1.0000	49976
785	STRONG	strong	535.7250	-0.6533	1.0000	51446
787	SAIL	sail	546.0000	-0.6508	1.0000	47685
788	SOAP	soap	535.9211	-0.5899	0.9750	50029
789	PEOPLE	nation	548.8108	-0.5339	0.9737	42912
79	WASTE	waste	499.9500	-0.8006	1.0000	54785
790	READY	ready	501.1250	-0.7906	1.0000	46495
791	STRANGER	stranger	577.5263	-0.4516	1.0000	51330
792	BOIL (OF LIQUID)	boiling	574.5250	-0.4257	1.0000	29318
794	PEN	pen	513.0513	-0.6774	0.9750	44325
795	TROUT	trout	596.2750	-0.2589	1.0000	53632
796	NIPPLE	teat	728.7059	0.4662	0.4737	52380
797	TESTICLES	scrotum	754.6111	0.7285	0.9250	48224
798	JAW	jawbone	684.6111	0.2499	0.9737	39830
799	WRIST	wrist	556.5405	-0.4668	0.9737	55625
8	CURSE	curse	515.3590	-0.6908	0.9750	33002
800	THIGH	thigh	623.4000	0.0292	1.0000	52632
801	RIB	ribs	564.9167	-0.4438	0.9474	47091
803	ANKLE	ankle	582.5500	-0.3986	1.0000	27639
804	WOMB	womb	576.8205	-0.2764	0.9750	55422
805	SPINE	backbone	611.1351	-0.1061	0.9737	28088
806	BLANKET	blanket	566.0256	-0.5172	0.9750	28998
807	SKILLED	skilled	571.2368	-0.4751	1.0000	49358
809	TROUSERS	pants	538.2895	-0.5835	1.0000	43970
81	FATHOM	fathom	681.9032	0.4012	0.7750	35461
810	LOCUST	locust	697.5758	0.3530	0.8684	41189
811	SOUL	soul	531.1429	-0.6995	0.9474	50206
812	SLAVE	slave	496.8158	-0.7664	0.9750	49497
813	DO	did	538.3250	-0.6645	1.0000	33703
816	HALF	half	509.6111	-0.8472	0.9474	38234
817	THEY	they	539.4000	-0.5152	1.0000	52615
818	WILLOW	willow	593.3611	-0.4618	0.9737	55254
819	STOMACH	stomach	536.0000	-0.6633	1.0000	51210
82	ANGER	anger	532.3684	-0.6609	1.0000	27623
820	LAMB	lamb	519.9500	-0.6910	1.0000	40453
821	POPLAR	poplar	763.3810	0.6570	0.5526	45178
824	WITCH	witch	626.8056	-0.0392	0.9737	55361
825	AWAKE	awake	506.3333	-0.7827	1.0000	28031
827	ROLL	roll	498.6410	-0.8016	1.0000	47315
828	RACCOON	raccoon	638.7949	0.1172	0.9750	46207
829	RAFTER	rafter	717.4828	0.6019	0.7250	46246
83	FORBID	forbid	603.3611	-0.1816	0.9474	36318
830	SOOT	soot	782.9167	0.6435	0.6316	50156
831	BASE	base	554.7368	-0.5484	1.0000	28361
832	BEAN	beans	560.2308	-0.3907	0.9750	28499
833	ENDURE	endure	558.9167	-0.4503	0.9474	34912
834	BUTTOCKS	butt	537.1818	-0.4632	0.8947	30271
837	BLUE	blue	500.1944	-0.8406	0.9474	29196
838	REMAINS	remains	541.0000	-0.5535	1.0000	46781
84	JUST	just	546.1795	-0.6165	0.9750	40096
842	LIQUOR	liquor	575.7838	-0.3541	1.0000	41075
843	SPIDER	spider	509.9459	-0.7710	1.0000	50428
844	KIND (THING)	sort	586.8108	-0.4242	0.9737	50186
845	MURDER	murder	519.8205	-0.6254	1.0000	42761
846	TIGER	tiger	543.4865	-0.5172	1.0000	52861
847	THIRSTY	thirsty	547.1250	-0.4578	1.0000	52660
848	THIRST	thirst	560.6000	-0.4785	1.0000	52655
849	SPRING (OF WATER)	fountain	551.6250	-0.5014	1.0000	36480
850	SQUARE	square	509.6500	-0.6873	1.0000	50719
851	STABLE	stall	620.7778	-0.1962	0.9474	50859
852	PRIEST	priest	601.1316	-0.2609	1.0000	45516
853	ALTAR	altar	647.1892	0.0019	0.9500	27558
854	KETTLE	kettle	540.7105	-0.5559	1.0000	40161
855	SEIZE	grab	533.8000	-0.5937	1.0000	37640
857	STONE	stone	527.2250	-0.6511	1.0000	51217
858	STORM	storm	505.6000	-0.7409	1.0000	51265
859	STOVE	stove	615.6000	-0.1313	0.9211	51280
86	SIEVE	sieve	635.2857	0.0952	0.9211	49154
860	CAUSE	cause	553.7368	-0.4122	1.0000	30728
861	JUDGE	judge	556.8684	-0.4371	1.0000	40029
862	SUGAR	sugar	520.4250	-0.6437	1.0000	51650
863	EDGE	edge	543.3250	-0.5890	1.0000	34744
864	PUMPKIN	squash	558.0250	-0.4181	1.0000	50726
865	FAME	fame	567.6500	-0.4257	1.0000	35370
866	WIN	win	557.1667	-0.4249	0.9250	55266
867	GLOVE	gloves	565.3889	-0.4981	0.9474	37442
869	BLADE	blade	588.2564	-0.3931	0.9750	28978
870	BREATH	breath	597.0000	-0.1038	1.0000	29735
873	TAX	tax	518.1538	-0.7466	0.9750	52330
874	CANDY	candy	540.4737	-0.6549	1.0000	30470
876	ARCH	arch	566.7838	-0.4998	0.9737	27754
877	MASON	mason	617.5676	-0.1265	0.9250	41811
878	HELL	hell	520.3333	-0.6991	0.9750	38720
879	COUGH	cough	552.2368	-0.5477	1.0000	32374
88	BEEHIVE	hive	598.9714	-0.2006	0.9211	38918
880	REPEAT	repeat	567.9211	-0.5680	1.0000	46844
881	TAILOR	tailor	570.3784	-0.4460	1.0000	52134
882	PARROT	parrot	593.9487	-0.3691	0.9750	44035
883	TERMITE	termite	660.6000	0.0950	0.9250	52506
884	SHARE	share	544.7500	-0.5367	1.0000	48684
887	BITTER	bitter	556.7297	-0.5735	0.9737	28927
888	POISONOUS	poisonous	731.1351	0.4934	1.0000	45075
889	FLAME	flame	544.8378	-0.6191	0.9737	35890
890	MULE	mule	601.5294	-0.2735	0.9211	42728
891	TIDE	tide	530.3000	-0.6498	1.0000	52841
892	TIME	time	574.9474	-0.4350	0.9500	52902
893	TIN (METAL)	tin	552.8421	-0.5631	1.0000	52914
894	TOAD	toad	536.0000	-0.4701	0.9250	52997
895	TORTOISE	tortoise	609.3947	-0.1277	0.9750	53170
897	SWALLOW	swallow	532.0000	-0.5828	1.0000	51853
898	TRADE	trade	537.6757	-0.6556	0.9250	53290
9	ANNOUNCE	announce	603.6667	-0.2247	1.0000	27650
900	TRAIN	train	546.1026	-0.5336	0.9750	53312
903	ASPEN	aspen	705.2000	0.4458	0.6842	27884
904	BERRY	berry	553.3143	-0.4764	0.9211	28728
905	BORING	bored	619.6111	-0.2626	0.9474	29460
906	TREE	tree	509.0513	-0.8337	0.9750	53446
908	DRUM	drum	537.1579	-0.6630	1.0000	34446
909	GARBAGE	rubbish	545.8500	-0.6485	1.0000	47489
910	DEATH	death	501.3000	-0.7652	1.0000	33314
911	TEMPLE	temple	548.7714	-0.5849	0.9211	52441
913	CROW	crow	542.9737	-0.5046	0.9500	32821
914	SCULPTOR	sculptor	660.7778	0.2990	0.9000	48275
915	SINK (BASIN)	basin	640.0556	0.0588	0.9737	28382
916	LINEN	linen	568.5833	-0.4466	0.9474	41031
919	CHILI PEPPER	chilli	705.3871	0.3997	0.8500	31119
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	527.0526	-0.6497	1.0000	50531
920	GRAPE	grapes	572.9429	-0.4563	0.9211	37710
921	VALLEY	valley	594.5789	-0.1733	0.9750	54212
922	PEAR	pear	562.2308	-0.5366	0.9750	44232
923	LOVE	love	546.6842	-0.7506	1.0000	41364
926	RICE	rice	523.2895	-0.7333	0.9500	47092
928	EMBRACE	embrace	523.4103	-0.6516	0.9750	34859
930	VILLAGE	village	542.7632	-0.6237	1.0000	54429
931	MILLET	millet	669.8400	0.2240	0.6842	42186
932	BARLEY	barley	689.6757	0.2751	0.9250	28329
933	WALL (OF HOUSE)	wall	532.6053	-0.6759	1.0000	54650
935	WAR	war	490.6500	-0.8483	1.0000	54698
936	STALLION	stallion	602.4737	-0.0875	0.9750	50862
937	BIRD	bird	504.8378	-0.7499	1.0000	28890
938	MARE	mare	662.3243	0.2386	0.9500	41732
940	STRAIN	strain	562.6316	-0.4477	1.0000	51313
941	MEAD	mead	693.1034	0.3523	0.7632	41912
942	HONEY	honey	538.4103	-0.6109	0.9750	39034
944	SALMON	salmon	601.8649	-0.1499	1.0000	47721
945	SPEAR	spear	586.7353	-0.4155	0.8947	50350
946	BLOOD	blood	497.7838	-0.7954	1.0000	29134
947	STREAM	stream	538.5128	-0.6523	0.9750	51358
948	WATER	water	539.0000	-0.6989	0.9750	54809
950	SEAGULL	gull	636.8065	0.0432	0.8158	38066
951	WEAPONS	weapon	525.7500	-0.6214	1.0000	54863
952	WEATHER	weather	538.7632	-0.6036	1.0000	54876
953	RAPE	rape	520.7500	-0.6598	1.0000	46381
954	WELL	well	502.8718	-0.7786	0.9750	54959
955	GREASY	greasy	605.4500	-0.1742	1.0000	37776
956	FLEE	flee	523.2051	-0.6456	1.0000	35982
957	WHALE	whale	542.3750	-0.6007	1.0000	55010
958	WILD ANIMAL	beast	563.9000	-0.4160	1.0000	28514
96	CRAWL	crawl	519.2368	-0.7517	1.0000	32598
960	WIND	wind	497.0789	-0.8961	1.0000	55275
961	PEBBLES	pebble	582.7778	-0.3036	0.9000	44245
962	WOMAN	women	530.7027	-0.7323	1.0000	55426
963	BOOK	book	521.3611	-0.7472	0.9737	29386
964	WOOL	wool	571.0526	-0.3657	0.9500	55465
965	WORLD	world	530.0526	-0.7173	1.0000	55510
966	BRAKE	brake	569.5294	-0.5295	0.8947	29633
967	YEAST	ferment	696.0645	0.5417	0.8000	35588
968	ACORN	acorn	636.1176	-0.0291	0.9211	27243
97	THROUGH	through	585.0513	-0.3457	0.9750	52759
971	MUST	must	569.8056	-0.4143	0.9474	42801
972	BE ABLE	could	587.5000	-0.4368	0.9474	32378
973	NOODLE	noodles	569.3947	-0.4348	0.9750	43233
975	SPINACH	spinach	615.4722	-0.1560	0.9737	50449
976	WEAR	wear	515.4103	-0.7146	0.9750	54865
977	ARROW	arrow	537.8684	-0.6033	0.9750	27832
978	WAVE	waves	574.8333	-0.3037	1.0000	54824
979	FARMER	peasant	583.6757	-0.1728	0.9500	44241
98	ALL	every	548.9474	-0.5076	1.0000	35112
980	HEEL	heel	555.2105	-0.4382	1.0000	38699
981	ELBOW	elbow	597.7895	-0.2416	1.0000	34815
983	CONVICT	convict	602.8000	-0.1933	1.0000	32177
984	WORK (LABOUR)	labour	518.4359	-0.6468	1.0000	40394
987	REMAIN	remain	555.8462	-0.5044	0.9750	46779
988	ACQUIT	acquit	742.0556	0.8383	0.5263	27246
989	CLEAR	clear	491.7632	-0.9032	1.0000	31438
99	HUNCHBACK	hunchback	682.6667	0.2889	0.8684	39288
990	CREEK (TIDAL)	creek	601.3243	-0.1793	0.9737	32643
991	FRY	fry	516.2308	-0.7144	0.9750	36771
992	CLIFF	cliff	553.8889	-0.5888	0.9737	31488
994	BOW	longbow	666.7188	0.3361	0.8250	41247
996	DEAF	deaf	529.0278	-0.6559	0.9474	33292
998	PUT	put	573.8378	-0.4089	0.9737	45978
999	JOINT	joints	545.3514	-0.5598	0.9737	39964
