CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FAMILIARITY_GPT_SCORE	ENGLISH_FAMILIARITY_GPT_MEAN	ENGLISH_FREQUENCY_MULTILEX	LINE_IN_SOURCE
3803	RASPBERRY	raspberry	6	6.49988162140877	3.48249659599942	297873
3804	GRAPEFRUIT OR POMELO	grapefruit	6	6.05190514436005	3.28820103610319	154316
3807	EYEBALL	eyeball	7	6.99408901172434	3.3531418430362	122777
3808	JUNGLE	jungle	6	6.49996078463601	4.27248312425869	194075
3809	SCREAM (PRODUCE A CRY)	scream	7	6.98201335979834	4.3685481740776	320568
381	BLAME	blame	7	6.9706863754109	4.76246697012404	37569
3812	COWARDLY	cowardly	6	6.03351398876175	3.57101187584212	81982
3813	DISOBEDIENT	disobedient	6	5.98158639646794	2.81213581711822	100505
3814	HANDSOME	handsome	7	6.89329855737145	4.5182454995208	161794
3815	ALMOND	almond	6	6.43772333771479	3.45367855337798	9846
382	GOVERN	govern	7	6.6789968159705	3.41538078730386	153264
3821	BROOK	brook	5	5.4037059423305	3.47978436559552	47246
383	MASTER	master	7	6.98409231237432	5.09902727720442	225184
3835	BE CALLED BY NAME	be called	6	6.15990911407568		29142
3837	ASTRINGENT	astringent	3	3.07543412720426	2.18983476832389	19839
3838	HANDSPAN	handspan	3	2.82487946633785	0.674623463996086	161803
384	FREEMAN	freeman	4	3.72717167410384	3.48820445256428	138658
3840	CRANBERRY	cranberry	6	6.1183040663043	3.29136147077986	82653
3841	WINDMILL	windmill	6	6.2016413483839	3.16458194342092	408146
3842	ONE THIRD	one third	7	6.99592799750691		257885
3843	BUT	but	7	6.9999539797354	6.73898896860293	50825
3844	CONTEMPT	contempt	6	5.97682814346312	3.73057486932524	77318
3845	DISAPPOINTMENT	disappointment	7	6.94659398975068	3.8656550728447	99431
3846	EXCITEMENT	excitement	7	6.99961938067475	4.12529588007134	120912
3848	SURPRISE (FEELING)	surprise	7	6.99883029780066	4.81967995314544	358076
3849	TRIUMPH	triumph	6	6.24489335204956	3.86635385735894	380996
385	RESPECT (SOMEBODY)	respect	7	6.99829928785484	4.93758449091826	305197
3854	SADNESS	sadness	7	6.99919524907012	3.94958908853537	314689
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	itch	7	6.65129944224148	3.56420526614571	189395
3857	EGGSHELL	eggshell	6	6.18173946869095	2.60531785166062	112094
3858	CONFUSED	confused	7	6.9706851314661	4.44274335818088	76055
3859	MIDWIFE	midwife	6	6.05514608358191	3.31510490096651	232113
386	BATTLE-AXE	battle-ax	4	3.70645727984595		28486
3860	POSSESSIONS	belongings	6	6.49982710194831	3.69839018595384	32221
3861	FAIL	fail	7	6.98901163211645	4.51165921396987	123641
3866	ABORTION	abortion	7	6.9940887944519	3.91417318483656	2240
3867	ALCOHOLIC (PERSON)	alcoholic	7	6.92413763946264	3.85966956570469	8316
3869	ANXIOUS	anxious	7	6.77728760691233	4.16225668145296	14694
387	SLING	sling	6	5.77729994725627	3.38516391192938	336214
3870	RUSTY	rusty	6	6.09444602280206	3.98035091577874	313956
3871	MURDERER	assassin	6	6.29386766811078	3.92424978811055	19337
3872	BLOND	blond	7	6.77716727399216	3.92455522063028	38546
3873	CHOCOLATE	chocolate	7	6.99998933716361	4.60081151310329	64947
3874	KNOWLEDGE	knowledge	7	6.99995950645172	4.6205472780272	200243
3875	CRIMINAL	criminal	7	6.93990851641061	4.69654630770201	83902
3876	DENTIST	dentist	7	6.99951206336671	3.97959842515154	94497
3877	DEPRESSION	depression	7	6.99937368047172	4.05812466044147	94945
3878	DIAMOND	diamond	7	6.9982992164212	4.32614376223031	97093
3879	IMAGINE	imagine	7	6.98409289124945	5.00808081481404	179593
388	FISHNET	fishnet	6	5.5602626839587	2.45816974626644	131085
3881	PISTOL	pistol	6	6.24456524487288	4.0060001404944	277654
3882	ROSE	rose	7	6.9706827406717	4.74009113646174	311079
3883	NOISY	noisy	7	6.88078515851872	3.77911057530848	249325
3885	IMPATIENT	impatient	6	6.40714117311773	3.68566498963504	180113
3886	TARANTULA	tarantula	6	5.73084699375798	2.80576073777469	363337
3887	NOBODY	nobody	7	6.99781645027469	5.27651241819666	249056
3888	SKUNK	skunk	6	6.21631407604851	3.42686403501348	335112
389	FISH TRAP	fish trap	4	4.38989718262784		130910
3891	EARHOLE	earhole	4	4.0278887838208	1.77153347700414	109919
3892	ACQUIRE (SOMETHING)	acquire	6	6.14771954257128	3.68001849588279	3724
3893	AFFORD	afford	7	6.92413214151419	4.62727063375503	5787
3894	ATTACH	attach	7	6.70572344687431	3.62205718588314	20773
3895	DETECT	detect	6	6.499943900688	3.82229978823719	96040
3896	ROAR	roar	7	6.67915048328696	3.67397153320281	309106
3897	NATURE	nature	7	6.99929031304392	4.80474807738435	244467
39	KEEN	keen	6	6.00933996548857	4.08649559337933	196127
390	PUNISHMENT	punishment	7	6.99478015633686	4.34600460698094	292104
3902	TRUST (SOMEBODY)	trust	7	6.99944654869594	5.20770248728739	381894
3903	SYMPATHIZE	sympathise	6	5.947824646216	2.6153888996273	360143
3904	ENCOUNTER (MEET)	encounter	6	6.09501654511425	4.04062593274457	115444
391	BLESS	bless	7	6.9241184427038	4.34303267912132	38065
3914	TURQUOISE	turquoise	6	5.97720218678054	3.08876082618056	383507
3915	PRIDE	pride	7	6.99408824449713	4.4947920709168	287370
3916	PLEASURE	pleasure	7	6.95791066089201	4.74085618311635	279436
3917	DEVIL	the devil	7	6.88016501665278		368005
3918	CALABASH	calabash	3	2.90613731506286	1.78013364876606	52689
3919	PEACH PALM	peach palm	2	2.07395806975905		269975
392	MAGIC	magic	7	6.99029053751763	4.85558041533016	219360
3926	BABY CARRIER	baby carrier	6	6.02942325353758		23288
3929	BRAZILIAN CEDAR	cedar	6	5.70567130996699	3.48401481480606	59227
393	CIRCUMCISION	circumcision	6	5.98487141777538	2.89798959043595	66863
3931	CECROPIA	cecropia	1	1.50087770405443	0.917661512682381	59220
394	SHAMAN (FOLK HEALER)	medicine man	5	4.95854871742763		228005
3946	BABY SLING	baby sling	5	5.05143148083578		23348
3947	HONEYCOMB	honeycomb	6	5.98722594728922	2.69477749563442	172610
3948	SHOTGUN	shotgun	7	6.53114846909116	3.94390285376799	330255
395	PILL	the pill	6	5.75429647011624		368468
3951	PANDA	panda	7	6.9924223492229	3.64531893782234	265975
3952	REFRIGERATOR	refrigerator	7	6.99976906806283	3.82507287345697	302001
3953	CHARITY	charity	7	6.90464660267049	4.33584438696475	61793
3954	FRIENDSHIP	friendship	7	6.99999732921556	4.45706025380599	139449
3955	HOSTILITY	hostility	6	6.00396651080017	3.38283183930057	174025
3956	DISPUTE	dispute	6	6.02248995921742	3.76018160223989	100794
3957	SYSTEM	system	7	6.99849873306546	5.12862558511631	360480
3958	SOCIETY	society	7	6.99752689859655	4.74168501628966	339670
3959	RELATIONSHIP	relationship	7	6.999619405466	4.96859890268248	302941
3960	IDENTITY	identity	7	6.95257215396789	4.42038118537704	178466
3961	TEAM	team	7	6.99995950523196	5.39992240705445	364621
3962	DISCIPLINE	discipline	7	6.83547407610669	4.05433679129587	99622
3963	SCENERY	scenery	6	6.13148835905962	3.64809769098799	318870
3964	SPLENDOR	splendor	5	4.98946005597977	3.13098949712513	344875
3965	TRAUMA	trauma	7	6.62242766783694	4.18587162258651	379286
3966	CONCEPT	concept	7	6.88078851682136	4.26440556728723	75233
3967	CONTENT	content	7	6.91485115786693	4.28451121634756	77342
3968	EFFECT	effect	7	6.99477983688558	4.59776382002129	111753
3969	RESULT	result	7	6.99951205461071	4.60135166444302	305581
3970	PROCESS	process	7	6.95257276695022	4.78133268854139	288441
3971	METHOD	method	7	6.97068605269992	4.20814132601305	230644
3972	EXCITED	excited	7	6.97068649522216	4.83981583791344	120910
3973	DEPRESSED	depressed	7	6.96691051005103	4.12736797288908	94937
3974	UNHAPPY	unhappy	7	6.98201314825973	4.22759570145909	388583
3975	NERVOUS	nervous	7	6.95791119324203	4.70429126667141	246098
3976	EXPLODE	explode	7	6.65133631348514	4.07252004104832	121915
3977	SHINY	shiny	6	6.49958479003814	3.94285030166072	328949
3978	COMPANION	companion	7	6.62242764490387	3.99143221604911	74242
3979	TADPOLE	tadpole	6	6.0023559207372	2.77153347700414	361055
398	PIERCE	pierce	6	5.97472957106014	4.0271918501754	276001
3981	GUAVA	guava	5	5.09434715443219	2.68851352432453	157733
3982	BREEZE	breeze	7	6.85193998854703	3.99704951640204	45491
3983	RED DEER	red deer	6	5.77786837943311		300558
3984	THESE (PLURAL OF THIS)	these	7	6.99993354721386	6.02026572706732	369528
3985	THOSE (PLURAL OF THAT)	those	7	6.99956859846457	5.93156959938794	370616
3986	COLLAPSE	collapse	7	6.56215523281253	4.04900516204697	71866
3987	HOARSE	hoarse	5	5.31322984074688	2.89668930658467	170788
3988	PLATEAU	plateau	6	5.86807724994524	3.30403306309881	278888
3989	AGAVE	agave	3	3.44415567254733	2.68956381378902	6257
399	PLANTAIN	plantain	5	4.90641285828446	2.43617545256027	278610
3990	LAWN	lawn	7	6.56209178932836	4.03973689562366	205773
3991	TORTILLA	tortilla	6	6.43763737874232	3.08201436846682	376621
3992	SARDINE	sardine	6	6.00637616748128	2.93944128700562	317158
3993	JINGLE (INSTRUMENT)	jingle	6	5.99492108521372	3.65154631537091	192194
3994	PIANO (INSTRUMENT)	piano	7	6.99970395691246	4.43397018972746	275331
3995	AMAZONIAN MANATEE	manatee	5	5.10831825518803	2.6153888996273	222063
3996	TOP (TOY)	spinning top	6	5.91471495878447		344482
3997	ARTICHOKE	artichoke	6	5.59195300813662	2.9821195019093	18105
3998	IRONING BOARD	ironing board	6	6.49952983990676		188434
3999	ROCKING CHAIR	rocking chair	7	6.56203739675054		309659
4	COURTYARD	courtyard	6	6.00385226231954	3.64041292324123	81713
40	ENVY	envy	6	6.26877500373927	3.9600682469035	117159
4000	LIGHTBULB	lightbulb	7	6.98409192627063	2.76187233179174	210408
4001	LIGHT SWITCH	light switch	7	6.98409235054408		210364
4002	ROLLING PIN	rolling pin	6	6.05039493369257		310222
4003	PLIERS	pliers	6	6.11704941725909	3.07516145338803	279645
4004	RECORD PLAYER	record player	6	6.05322313914943		300222
4005	SUITCASE	suitcase	7	6.99752769417257	4.07735758305684	355920
4006	ROBOT	robot	7	6.92411810989306	4.28748675756302	309310
4007	WALRUS	walrus	6	6.01068661452424	3.11905863700283	399563
4008	SANDWICH	sandwich	7	6.99995950969198	4.34188958337836	316618
4009	SPINNING WHEEL	spinning wheel	5	5.25044200541641		344484
4010	TOASTER	toaster	7	6.99592982818949	3.45440027266647	374616
4011	TRUCK	truck	7	6.99781743582056	4.8556877660476	381550
4012	TELESCOPE	telescope	7	6.7772942921445	3.71025329178653	365463
4013	AMBULANCE	ambulance	7	6.99944654074366	4.25574787296634	10850
4014	MICROPHONE	microphone	7	6.99970394951118	3.7383320233875	231473
4015	PIRATE	pirate	7	6.85194794815233	4.02791443003578	277472
4016	MICROSCOPE	microscope	7	6.90464662419017	3.42628741025707	231506
4017	JELLYFISH	jellyfish	7	6.91489918163599	3.31980002217489	191410
4018	BLOUSE	blouse	6	6.05093618645862	3.62620380889948	38961
4019	CIGAR	cigar	6	6.05252417636103	3.82813345329692	66419
402	SURPASS	surpass	6	5.97093972310065	3.11592575068925	358056
4020	CLOWN	clown	7	6.95256972809232	4.1771529998475	69659
4021	DINOSAUR	dinosaur	7	6.99538998988496	3.78166375421929	98755
4022	SUBMARINE	submarine	7	6.81756953434786	3.80592126059371	354767
4023	VIOLIN	violin	7	6.98201316887487	3.83071809463551	396582
4024	SAXOPHONE	saxophone	7	6.56211852129143	3.18684076922971	318154
4025	LANTERN	lantern	6	6.02761207422925	3.59630993947969	204094
4026	SAILBOAT	sailboat	6	6.08447774752974	3.01407490530253	315099
4027	BATHTUB	bathtub	7	6.93244971975306	3.71195034168581	28288
4028	ASHTRAY	ashtray	6	5.97187320364007	3.32928121864561	18960
4029	BABY CARRIAGE	baby carriage	6	6.31885675178448		23286
4030	DOORKNOB	doorknob	7	6.62242764490387	3.13401595175532	103862
4033	ELEVATOR	elevator	7	6.99976908585918	4.30675162052133	113632
4034	SANDALS	sandals	7	6.99330623413513	3.43353535639406	316415
4035	SWEATER	sweater	7	6.9982991686427	3.99777239408013	358967
4036	GARBAGE CAN	garbage can	7	6.93990030070792		143422
404	ALCOHOL (FERMENTED DRINK)	alcohol	7	6.99987633159704	4.45117937469935	8302
406	OLD MAN	the old man	7	6.71802589418865		368419
41	IGNORE	ignore	7	6.97068430372021	4.35120277055886	178942
410	YAM	yam	6	5.80170635052106	3.11788645145478	413338
411	GOURD	gourd	4	4.49498248894725	3.02390099146404	153218
416	OUTRIGGER	outrigger	3	3.00349737367995	2.27396059698858	262271
417	THREE TIMES	three times	7	6.81382068898924		370841
418	FOR A LONG TIME	a long time	6	6.3972032759931		824
419	SEVERE	severe	6	6.18164710868919	4.17554570318639	326282
42	STINKING	stinky	6	6.14562660468143	3.59980658905621	350712
420	FOREST	forest	7	6.99408824837581	4.6173010549939	136216
421	RETREAT	retreat	6	6.00184023394435	4.04707516540545	305946
423	GET LOST	get lost	7	6.90450143554797		146693
424	MARRIED MAN	married man	7	6.62024297131608		224370
425	BE LATE	delayed	7	6.90464570890038	3.92680876973424	93236
426	MARRIED WOMAN	married woman	7	6.61994800462583		224375
429	SWIDDEN FIELD	swidden	2	1.9557400594889		359356
43	LEAD (GUIDE)	lead	6	6.37442736410423	5.05816955572056	206186
430	TWIST	twist	7	6.75489745492756	4.14796442818202	384308
432	BLOWGUN	blowgun	3	3.00003173858138	2.00198239838242	39087
433	HOWLER MONKEY	howler monkey	5	5.10641151674642		175015
434	SPIDER MONKEY	spider monkey	5	5.16492559172328		344153
435	COLLARED PECCARY	collared peccary	2	2.11880296879571		71898
437	GUAN	guan	2	1.74588482427551	3.07125863097978	157597
438	CHIGGOE (JIGGER FLEA)	chigger	3	2.82202886850662	1.84341548431027	63847
44	INJURE	injure	7	6.59263686314681	3.14333993551156	184655
441	CHICHA	chicha	2	2.22148348649036	1.65234706928493	63544
442	FRONT TOOTH (INCISOR)	front teeth	7	6.88063642835362		140001
444	LONG HAIR	long hair	7	6.88059190294518		214365
446	LOWER ARM	forearm	6	6.20134530812341	3.07988442559087	135921
448	STORM CLOUDS	storm clouds	6	6.4991218655845		351807
449	CORN FIELD	corn field	6	6.26770934107756		79372
45	EVIL	evil	7	6.99829863514977	4.88307153904732	120442
451	HARMATTAN	harmattan	2	1.98371319237272	0.549684727387787	163036
452	DRY SEASON	dry season	6	5.67636596855448		107570
453	RAINY SEASON	rainy season	6	6.40499130403039		296797
455	MAHOGANY TREE	mahogany tree	5	4.90008753636418		219814
456	GUINEA FOWL	guinea fowl	3	3.5091653249591		158102
457	BLIND PERSON	blind person	6	6.26328850874119		38196
458	DEAF PERSON	deaf person	6	6.28408750375759		90786
459	SNAP (OF STICK)	snap	6	6.32025888094426	4.16009644840222	338153
46	HOLLOW OUT	hollow out	5	5.42680327219009		171705
466	CASSOWARY	cassowary	3	2.77871852440329	1.85071472305177	57535
467	CRAYFISH	crayfish	5	5.40251049055683	2.71994644278274	83025
468	G-STRING	g-string	6	5.85250775768921		157542
47	EXCRETA	excreta	3	2.82147362464821	1.59107741254601	121035
470	POSSUM	possum	6	5.8877721923675	3.25923734016787	283435
471	UPPER LEG (THIGH)	thigh	7	6.85190349087867	3.63127204320129	369765
472	PELICAN	pelican	6	6.0592847039689	3.07688484645077	270925
474	DRESS	dress	7	6.98409331994714	4.94116677161283	106219
476	CUP	cup	7	6.99999561326305	4.77146398432748	86456
477	LATE	late	7	6.9994465989866	5.33531822502992	204909
478	LIP	lip	7	6.9398984681087	4.09449663914556	211777
479	GROW	grow	7	6.98901193993329	4.8673163372933	157167
48	BE SILENT	silent	7	6.97068322486682	4.40518369223377	332226
480	PLATE	plate	7	6.98756698844781	4.55704838170007	278871
481	DISH	the dish	5	5.31754391584646		368028
482	NOBLE	noble	6	6.03373618780894	4.31676634875111	249023
483	COMPOUND	compound	6	6.10579007608026	3.96096764040517	74764
484	CONDEMN	condemn	6	6.01481355735507	3.56699637139452	75520
485	DISAPPEAR	disappear	7	6.99640653546075	4.45488675605011	99406
486	MINISTER	minister	7	6.77701583469764	4.73725244724836	233609
487	SHY	shy	7	6.95256724389634	4.24484523412313	331156
488	MANNER	manner	6	6.20069064557422	4.20603850950622	222583
489	KIDNEY	kidney	7	6.95257185806346	4.0088258145716	197865
49	REFUSE	refuse	6	6.19536912259748	4.42843624756079	302059
490	DESCENDANTS	descendants	6	6.05252590459853	3.50521213268123	95393
491	CENTER	centre	7	6.81693080178203	4.28046700305418	59928
492	THREE	three	7	6.99999718880914	5.72445952856549	370820
493	FIVE	five	7	6.99999481505459	5.44060663790319	131344
494	FLIRT	flirt	6	6.22229118791598	3.7065366284578	133090
495	REVENGE	revenge	7	6.7772734988125	4.53427204273249	306248
496	CUCUMBER	cucumber	7	6.90463626012527	3.48300325887847	85956
497	SCAR	scar	6	6.13129205291944	4.03729439372175	318582
499	CURE	cure	7	6.97068512242369	4.44608232763725	86631
5	GAZELLE	gazelle	6	5.67884697892181	3.04291034889822	144728
500	CRUEL	cruel	6	6.32032518950541	4.29551393168914	85254
501	LIFT	lift	7	6.89328940591768	4.57458068749527	210192
502	NAIL (TOOL)	nail	7	6.9890117475955	4.28647948231215	243140
503	FROG	frog	7	6.97701957857961	4.04518281172775	139756
504	LEARN	learn	7	6.99970396784324	5.13497621828329	206643
505	PARENTS	parents	7	6.99998657345878	5.23404228073765	267293
506	MAIZE	corn	7	6.99719859192587	4.23872706641596	79335
507	MELON	melon	6	6.43777593763004	3.51394435758464	228840
508	PERIOD	period	7	6.9820004936263	4.64706930964545	272416
509	CERTAIN	certain	7	6.97403982897371	5.00422979535753	60280
51	SORE	sore	6	6.08293027560468	4.09304905846468	341507
517	FIREDRILL	firedrill	5	5.39518266664856	0.549684727387787	130266
518	SPARK	spark	7	6.53116164169239	3.90115892903983	342933
519	SPOT	spot	7	6.95257008267449	4.85834160986365	345523
52	SHIVER	shiver	6	6.03191794152197	3.21495293878696	329301
520	MANZANITA	manzanita	2	2.00815424492322	1.82075149967432	223035
522	WOLF	wolf	7	6.97068522743001	4.43820118846273	409828
523	BACK OF HEAD	rear	6	5.98308052467875	4.14300772264107	299246
524	BARBEL	barbel	2	2.37731668282432	1.59107741254601	26561
525	BLOOD VESSEL	blood vessel	7	6.90463023821895		38681
526	HOWL	howl	6	5.99658699540296	3.50312224219088	175008
528	DREADFUL	dreadful	6	6.03303900926602	3.87622539590435	106041
53	SPIRIT	spirit	6	6.49990669149772	4.80298233886353	344592
530	FRECKLE	freckle	6	6.05905709577919	2.66027443768704	138338
531	HOW MUCH	how much	7	6.97958712627653		174938
533	GLUTTON	glutton	4	4.44714382793152	2.7835265916634	150273
534	HUMP	hump	6	5.96831777077253	3.66938040858371	175938
535	INFLATED	inflated	6	6.00637659710834	3.1131658127822	183965
536	LOW VOICE	low voice	6	5.93151659290047		216252
537	TURBID	turbid	3	2.90710267682785	1.7353213043497	383002
539	NEST	nest	7	6.86702677976564	4.16710447412496	246155
54	SHRINK	shrink	6	6.16418969693228	3.9516593521682	330795
540	PALATE	palate	5	4.97935934961145	3.36371023440001	265402
541	POETRY	poetry	7	6.92413505520291	4.19700248322465	280591
543	SHUTTLE	shuttle	6	6.05937926016768	3.99642894785363	331121
544	SPICY	spicy	7	6.90463227105	3.857180765301	344137
545	SPRUCE	spruce	5	5.03107692303268	3.14664816169637	346009
547	SURFACE	surface	7	6.73104090220065	4.50754731285006	357886
549	COPULATE	copulate	3	3.27485797008931	2.38219364009402	78860
55	WHISPER	whisper	7	6.67913850907798	3.87717988965538	405600
550	DILUTE	dilute	6	5.83555085602162	2.69165680329487	98343
552	GROW UP	grow up	7	6.96265536498231		157188
554	HINDER	hinder	6	5.77866747465652	3.1163185996368	169912
555	INFRINGE	infringe	5	4.98356672777833	2.42474599077949	184211
557	OFFEND	offend	6	6.06651794443595	3.71798574201722	255269
558	PASS BY	pass by	6	6.31796520280199		268320
56	BAD LUCK	misfortune	6	6.00240744340324	3.71005320218064	234401
568	RISE (MOVE UPWARDS)	rise	7	6.95257198468823	4.54758054818592	308496
569	SPOIL (BECOME SPOILED)	rot	6	6.10383518352123	3.94802988853451	311445
57	ATOP	atop	5	5.46927496162923	3.36791062100174	20693
570	STAND UP	stand up	7	6.85166786025446		347712
571	STING	sting	6	6.16305453008454	3.86934588436943	350612
573	SWAY	sway	6	5.96457950508707	3.59435512230725	358878
575	TREAD	step on	6	6.02365236675511		349726
576	DANDRUFF	dandruff	6	6.43776299137193	2.84046108868622	88999
577	FOREFINGER	index finger	7	6.97701031900603		182874
578	KISS	kiss	7	6.99993354805423	4.92776148302295	199003
579	BATTLE	battle	7	6.93991146944658	4.85127893921714	28452
58	LIQUID	liquid	7	6.97404145422189	4.11261171421559	211941
580	FUR	fur	7	6.56184229526709	4.00529083996965	141565
581	COME BACK	return	7	6.99242233083727	5.1659536353127	306070
582	LEND	lend	7	6.75488637909576	4.21156048670076	207997
584	DIFFICULT	difficult	7	6.99682688112313	4.98366779047216	97862
585	BOOT	boot	6	6.37734297974938	4.12344568333215	42042
586	GARDEN	garden	7	6.99956931761676	4.69206376363878	143503
587	ANT	ant	7	6.9875655194483	3.8081623723663	13584
588	BROKEN	broken	7	6.99966424321801	4.92497636506387	46986
589	CLOSED	closed	7	6.99944665857922	4.79340883280056	69274
59	ELECTRICITY	electricity	7	6.99999873811488	4.25076317181618	113184
590	NAKED	naked	7	6.9148634416127	4.58785433510965	243312
592	PISS	urinate	7	6.62189941741654	3.00351250383565	392077
593	POTATO	potato	7	6.99982021263903	4.14496043918989	284034
594	PIECE	piece	7	6.97966644397872	5.11441784374037	275881
595	GROUNDNUT (PEANUT)	peanut	7	6.99896758734886	3.99372952330586	270083
596	POSTAGE STAMP	stamp	7	6.86702934639875	4.07438368970645	347562
597	PHYSICIAN	doctor	7	6.99999919430108	5.35660824619628	102304
598	SHELL	shell	7	6.92412758106624	4.2438802973247	328235
6	EARTHQUAKE	earthquake	7	6.99242234067839	3.97472960193918	110201
60	OAT	oats	6	6.49995012304623	3.29293310511952	253876
600	STRANGE	strange	7	6.53081195062234	4.98013067849663	352375
602	HIDE (CONCEAL)	conceal	6	6.00563781699003	3.56167784204704	75170
603	COAT	coat	7	6.99781733004757	4.5278500216791	70273
604	GLASS	glass	7	6.99966425125148	4.85748017550376	149299
605	GRAIN	grain	6	6.11877816593101	3.95079794134317	153723
606	GRASS	grass	7	6.99961941932588	4.34186622353747	154454
607	GRASSHOPPER	grasshopper	6	6.24489333288127	3.20546324261261	154537
608	GULF	gulf	6	5.97657785534347	3.8253799038564	158199
609	HAIL	hail	6	6.01053933250903	4.02024221260506	159829
610	PORT	port	6	6.03540085495726	4.34279963850514	282980
611	HARVEST	crop	6	6.32043508945654	3.84334186883727	84455
612	HEAT	heat	7	6.99966426345962	4.75603378674272	165863
613	HIGH TIDE	flood	7	6.86703023647079	4.04193278440165	133263
614	HILL	hill	7	6.97966680245954	4.65025054622202	169714
615	HORSE	horse	7	6.99961939245893	4.93208603762642	173564
616	HOSPITAL	hospital	7	6.99996807608106	5.16350189275395	173912
617	ICE	ice	7	6.99867471164715	4.9781596935352	177856
618	PRECIPICE	precipice	3	3.50910129678913	2.89993274572195	285526
619	ANIMAL	animal	7	6.99999795581473	4.76369803215754	12942
620	INSECT	insect	7	6.98201316000588	3.70319471668862	185248
621	IRON	iron	7	6.98756708229026	4.53395693970348	188330
622	ISLAND	island	7	6.99330698028525	4.91875827126832	188930
623	LAGOON	lagoon	6	5.67904916524706	3.31060957579692	202872
624	LAKE	lake	7	6.98593601008365	4.68600357132692	203013
625	LAMP	lamp	7	6.9924220319828	4.05401963919025	203378
626	LAND	land	7	6.99956935146832	5.11978380637975	203537
627	LEAD (CHEMICAL ELEMENT)	the lead	5	5.60784104641234		368281
628	LEAF	leaf	7	6.99991426480686	4.038892967832	206383
629	LEATHER	leather	7	6.97702161464617	4.14167632405525	206767
63	RUMOUR	rumour	7	6.73090137113741	3.52557586378958	313242
630	LIGHT (RADIATION)	light	7	6.99994767609358	5.2888692770838	210264
631	LIVESTOCK	livestock	6	6.10566953748457	3.47534054227847	212807
632	LIZARD	lizard	7	6.67915048328696	3.73219448427513	212918
633	MARKET	market	7	6.99807309597886	4.85670270703864	223955
634	MEAT	meat	7	6.99908819847815	4.72174250271627	227549
635	MILK	milk	7	6.99999769428221	4.70482837737098	232602
636	MILL	mill	6	5.92811753928043	4.07847291916268	232768
637	MOSS	moss	6	6.11858513678118	3.70319471668862	238645
638	MOTORCYCLE	motorcycle	7	6.98409333603622	4.03898681861182	239112
639	MOUNTAIN	mountain	7	6.99991426666689	4.72480981367145	239311
64	PIN	pin	6	6.49986507852696	4.23185989935651	276652
640	MUD	mud	7	6.97403969971565	4.24569144260633	240217
641	MUSHROOM	mushroom	7	6.99142142746463	3.65223276622284	241776
642	MUSIC	music	7	6.99999919554378	5.35035828241788	241805
644	OAK	the oaks	5	4.70744084719188		368406
645	OCEAN	ocean	7	6.9980730829849	4.58952169767202	254526
646	ASH	ashes	6	6.14530392704352	4.06049773790028	18876
647	PAINT (PIGMENTS)	paint	7	6.99919539739484	4.62917951735066	265099
648	PAPER	paper	7	6.99999752654477	5.01159824176302	266483
649	PASTURE	pasture	6	5.94971574460065	3.32053673902993	268777
65	AMBUSH	ambush	6	5.96770794960772	3.78047413838123	10871
650	PETROLEUM	petroleum	7	6.56211076046425	3.21682624643011	273660
651	SEAL	the seal	6	6.24119664094073		368563
652	PLAIN	plain	7	6.70565410352215	4.36535100786645	278290
653	PLANT (VEGETATION)	plant	7	6.99538989339951	4.6345944916673	278573
654	PLASTIC	plastic	7	6.99973805207274	4.384253773783	278770
655	POISON	poison	7	6.9324505294381	4.47831951244208	280836
656	POLICE	police	7	6.999947673636	5.48626045963924	281143
657	PRICE	price	7	6.99995950811564	4.87241384643682	287217
658	RAIN (PRECIPITATION)	rain	7	6.99991426752497	4.78447188475219	296608
659	REED	reed	5	5.4014358772017	3.99279118412505	301368
66	KNEEL	kneel	6	6.22034643969927	3.67397153320281	199718
660	REEF	reef	6	5.99786720724513	3.6507440822959	301428
661	RELIGION	religion	7	6.99951205556721	4.35749025965841	303135
662	BATTERY	the battery	7	6.56210416588704		367822
663	BAY	bay	6	6.13234882166068	4.52953648630394	28689
664	RESIN	resin	5	5.04910926209246	3.03064932118921	305018
665	BEE	bee	7	6.99807325067214	4.12112179756661	30895
666	RIVER	river	7	6.99982020257597	4.89304079562911	308733
667	ROAD	road	7	6.9999828731643	5.16274743167476	308930
668	ROCK	rock	7	6.99781737909941	5.01799758861608	309403
669	RODENT	rodent	6	6.02798716968989	3.20896692080211	309782
67	EMBERS	embers	6	5.56025806374917	2.87465273054986	114435
670	ROOT	root	6	6.37693114424751	4.16454680490544	310824
671	SAND	sand	7	6.97068639522476	4.42102410848765	316329
672	EARLY	early	7	6.99477916721403	5.16492263956285	109968
673	SCHOOL	school	7	6.99999873735371	5.6245901137422	319389
674	MOUTH	mouth	7	6.99984134037972	5.00681440653536	239595
675	FAECES (EXCREMENT)	excrement	5	4.61382710457687	3.04799528117739	121025
676	SHIT (DEFECATE)	defecate	5	4.8058696884279	2.52740833267664	92481
677	AXE	axe	6	6.22210461381277	3.81896411715969	22675
678	BEARD	beard	7	6.9399083787243	4.15696099180927	29965
679	BRIGHT	bright	7	6.99951204807044	4.61192816841426	46110
68	TATTOO	tattoo	7	6.94659205338631	4.22601246126911	363904
680	BREAK (DESTROY OR GET DESTROYED)	break	7	6.99829934371107	5.307692791296	44995
